Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,西苏格兰大学University of the West of Scotland,90.4%,87.9%,7.5%,189,99.1%,100.0,免费评估
2,剑桥大学University of Cambridge,,,36.6%,202,82.4%,99.5,免费评估
3,格拉斯哥大学University of Glasgow,81.9%,77.6%,32.5%,186,97.8%,98.9,免费评估
4,思克莱德大学University of Strathclyde,84.8%,78.9%,19.8%,196,89.0%,97.6,免费评估
5,伯明翰大学University of Birmingham,85.9%,87.4%,40.9%,151,83.8%,97.0,免费评估
6,爱丁堡大学The University of Edinburgh,77.2%,77.4%,23.1%,189,98.8%,96.8,免费评估
6,斯特林大学University of Stirling,81.1%,72.6%,29.2%,182,96.0%,96.8,免费评估
8,华威大学The University of Warwick,94.1%,91.1%,43.6%,168,61.5%,96.5,免费评估
9,邓迪大学University of Dundee,84.6%,83.4%,11.7%,180,94.9%,95.8,免费评估
10,杜伦大学Durham University,76.3%,66.8%,38.9%,161,89.4%,94.3,免费评估
11,考文垂大学Coventry University,92.0%,92.1%,18.1%,131,87.5%,93.6,免费评估
12,阿伯丁大学University of Aberdeen,74.8%,71.7%,7.6%,186,94.9%,92.1,免费评估
13,雷丁大学University of Reading,88.8%,88.5%,25.8%,139,88.0%,92.0,免费评估
14,南安普顿大学University of Southampton,76.6%,78.8%,41.1%,155,86.0%,91.4,免费评估
15,伦敦大学学院University College London,77.1%,79.7%,40.2%,161,58.1%,91.1,免费评估
16,约克大学The University of York,79.5%,80.3%,43.3%,139,80.6%,90.3,免费评估
17,布鲁内尔大学Brunel University,92.1%,87.1%,20.4%,119,65.9%,90.2,免费评估
18,班戈大学Bangor University,83.0%,77.1%,39.6%,137,74.8%,89.9,免费评估
19,曼彻斯特大学The University of Manchester,68.3%,68.5%,46.0%,137*,77.0%,89.8,免费评估
20,苏格兰皇家音乐学院Royal Conservatoire of Scotland,73.5%,66.2%,,179,97.4%,89.7,免费评估
20,"特威克南圣玛丽大学St Mary's, Twickenham",83.8%,83.2%,1.8%,126,88.6%,89.7,免费评估
22,泰晤士河谷大学Thames Valley University,92.7%,93.3%,7.6%,113,,89.2,免费评估
22,布莱顿大学University of Brighton,84.4%,80.6%,1.6%,124,88.4%,89.2,免费评估
24,格罗斯特大学University of Gloucestershire,87.0%,87.8%,,135,81.2%,89.1,免费评估
25,西英格兰大学University of the West of England,93.9%,91.6%,5.3%,132,80.1%,88.9,免费评估
26,纽卡斯尔大学Newcastle University,85.0%,77.4%,33.1%,132,,88.7,免费评估
26,利物浦约翰摩尔斯大学Liverpool John Moores University,90.1%,87.4%,3.0%,143,72.1%,88.7,免费评估
28,东英吉利大学University of East Anglia,79.4%,80.0%,27.2%,149,77.9%,88.5,免费评估
29,温切斯特大学University of Winchester,85.7%,84.2%,2.2%,126,77.4%,88.4,免费评估
30,哈德斯菲尔德大学University of Huddersfield,88.0%,84.5%,5.9%,136,81.9%,87.9,免费评估
31,基尔大学Keele University,79.4%,78.2%,25.0%,130,74.2%,87.6,免费评估
32,利物浦大学The University of Liverpool,88.0%,85.8%,7.3%,123,86.1%,87.5,免费评估
32,谢菲尔德大学The University of Sheffield,86.0%,86.7%,32.9%,152,51.3%,87.5,免费评估
34,诺丁汉特伦特大学Nottingham Trent University,84.0%,82.8%,2.6%,146,76.3%,87.1,免费评估
34,德比大学University of Derby,86.8%,82.3%,1.1%,131,80.1%,87.1,免费评估
36,罗汉普顿大学Roehampton University,81.5%,80.2%,20.2%,124,84.0%,86.9,免费评估
37,普利茅斯大学University of Plymouth,88.1%,86.9%,9.4%,129,74.3%,86.5,免费评估
38,德蒙福特大学De Montfort University,83.1%,82.8%,11.2%,120,80.7%,86.2,免费评估
39,奇切斯特大学University of Chichester,88.4%,88.2%,,118,84.3%,86.1,免费评估
40,谢菲尔德哈莱姆大学Sheffield Hallam University,85.4%,79.2%,2.0%,126,72.1%,86.0,免费评估
41,伯明翰城市大学Birmingham City University,85.0%,80.5%,1.8%,129,84.8%,85.9,免费评估
42,斯塔福德郡大学Staffordshire University,89.9%,84.8%,7.6%,128,70.0%,85.7,免费评估
43,桑德兰大学University of Sunderland,79.8%,77.0%,3.8%,127,91.1%,85.4,免费评估
44,赫尔大学The University of Hull,86.9%,82.1%,5.0%,141,68.1%,85.3,免费评估
45,哥比亚大学University of Cumbria,85.7%,80.0%,0.4%,123,83.6%,85.1,免费评估
46,约克圣约翰大学York St John University,81.0%,78.1%,1.5%,127,81.6%,85.0,免费评估
46,切斯特大学University of Chester,79.8%,75.7%,1.4%,126,76.2%,85.0,免费评估
48,Plymouth Marjon University,83.4%,80.3%,,136,70.8%,84.7,免费评估
49,诺桑比亚大学Northumbria University,72.5%,69.1%,,151,90.7%,84.5,免费评估
49,贝德福德大学University of Bedfordshire,88.4%,82.6%,3.1%,110,76.9%,84.5,免费评估
49,艾芝西尔大学Edge Hill University,79.9%,77.3%,1.4%,131,85.2%,84.5,免费评估
52,伍斯特大学University of Worcester,86.6%,85.6%,2.5%,125,71.5%,84.4,免费评估
53,亚伯大学Aberystwyth University,88.4%,85.8%,,127,65.6%,84.3,免费评估
53,格林威治大学The University of Greenwich,86.2%,81.9%,0.8%,140,60.4%,84.3,免费评估
55,曼彻斯特城市大学Manchester Metropolitan University,79.7%,77.9%,5.8%,132,76.3%,83.9,免费评估
56,米德塞斯大学Middlesex University,76.8%,76.1%,14.9%,127,76.0%,83.8,免费评估
57,赫特福德大学University of Hertfordshire,85.5%,82.3%,,116,76.6%,83.5,免费评估
58,剑桥安鲁大学Anglia Ruskin University,92.8%,88.7%,0.8%,122,56.5%,83.3,免费评估
58,利兹圣三一大学Leeds Trinity University,81.9%,78.9%,,122,78.7%,83.3,免费评估
60,卡迪夫大学Cardiff University,73.6%,68.7%,35.3%,149,56.5%,83.0,免费评估
