Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,86.6,45.0,594,75.3,100.0,免费评估
2,剑桥大学University of Cambridge,84.7,42.7,581,77.8,98.3,免费评估
3,杜伦大学Durham University,89.6,28.3,550,74.6,97.2,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,85.0,45.0,508,77.8,96.5,免费评估
5,伦敦国王学院King's College London,84.3,48.3,490,76.7,95.9,免费评估
6,埃克塞特大学University of Exeter,87.6,31.7,483,81.4,95.5,免费评估
7,圣安德鲁斯大学University of St Andrews,82.6,51.7,524,67.3,94.7,免费评估
8,伦敦大学学院University College London,80.4,55.0,477,71.8,93.2,免费评估
9,纽卡斯尔大学Newcastle University,88.8,26.7,418,72.7,91.5,免费评估
10,布里斯托大学University of Bristol,80.2,41.7,483,74.7,91.2,免费评估
11,谢菲尔德大学The University of Sheffield,84.4,46.7,455,56.9,90.7,免费评估
12,东英吉利大学University of East Anglia,93.9,15.0,406,64.0,90.6,免费评估
13,诺丁汉大学University of Nottingham,83.5,36.7,417,71.6,89.7,免费评估
14,南安普顿大学University of Southampton,87.9,16.7,407,78.1,89.6,免费评估
15,约克大学The University of York,83.3,28.3,470,70.4,89.5,免费评估
15,华威大学The University of Warwick,82.5,28.3,532,62.0,89.5,免费评估
17,埃塞克斯大学University of Essex,90.2,38.3,370,45.0,87.9,免费评估
18,爱丁堡大学The University of Edinburgh,78.8,18.3,496,64.7,87.7,免费评估
18,伯明翰大学University of Birmingham,86.4,35.0,414,70.3,87.7,免费评估
20,雷丁大学University of Reading,86.0,45.0,390,46.3,87.3,免费评估
21,萨塞克斯大学University of Sussex,90.7,26.7,425,40.6,86.9,免费评估
22,斯特林大学University of Stirling,86.0,40.0,401,46.3,86.7,免费评估
23,西英格兰大学University of the West of England,96.3,5.0,307,53.8,85.0,免费评估
24,曼彻斯特大学The University of Manchester,78.7,21.7,477,64.5,84.3,免费评估
25,格拉斯哥大学University of Glasgow,85.1,21.7,466,39.1,83.4,免费评估
26,肯特大学University of Kent,83.7,18.3,375,63.4,83.3,免费评估
27,卡迪夫大学Cardiff University,81.3,13.3,419,67.2,83.0,免费评估
28,基尔大学Keele University,87.0,16.7,351,54.1,82.6,免费评估
29,布莱顿大学University of Brighton,82.9,45.0,288,47.8,82.1,免费评估
30,兰卡斯特大学Lancaster University,80.9,20.0,427,54.2,81.8,免费评估
31,利兹大学University of Leeds,78.9,35.0,413,45.6,81.3,免费评估
32,英国女王大学Queen's University Belfast,83.3,25.0,379,42.1,80.5,免费评估
33,牛津布鲁克斯大学Oxford Brookes University,86.5,0.0,333,54.9,78.7,免费评估
34,邓迪大学University of Dundee,86.2,21.7,375,25.0,78.4,免费评估
35,阿伯丁大学University of Aberdeen,84.1,8.3,406,36.7,77.7,免费评估
36,海斯罗珀学院Heythrop College of the University of London,82.8,1.7,360,54.5,77.4,免费评估
37,赫特福德大学University of Hertfordshire,82.3,11.7,335,41.4,75.6,免费评估
38,赫尔大学The University of Hull,76.8,15.0,342,50.1,74.5,免费评估
39,利物浦大学The University of Liverpool,74.1,8.3,425,49.0,74.0,免费评估
40,曼彻斯特城市大学Manchester Metropolitan University,81.1,16.7,317,33.9,73.8,免费评估
41,中央兰开夏大学University of Central Lancashire,88.7,,296,26.6,73.6,免费评估
42,格林威治大学The University of Greenwich,80.4,,267,50.9,71.7,免费评估
43,剑桥安鲁大学Anglia Ruskin University,81.7,,242,41.4,69.9,免费评估
44,斯塔福德郡大学Staffordshire University,80.2,6.7,252,0.0,69.5,免费评估
