Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,54.0%,203,80.6%,100.0,免费评估
2,牛津大学University of Oxford,,,41.3%,201,85.7%,94.9,免费评估
3,杜伦大学Durham University,81.5%,73.6%,34.6%,199,86.3%,93.5,免费评估
4,埃克塞特大学University of Exeter,82.3%,81.8%,35.1%,175,84.6%,92.4,免费评估
5,格拉斯哥大学University of Glasgow,84.1%,78.9%,26.3%,169*,96.9%,92.1,免费评估
6,利兹大学University of Leeds,82.7%,85.5%,30.6%,162,87.1%,91.1,免费评估
7,伯明翰大学University of Birmingham,78.1%,74.8%,33.7%,165,87.9%,90.2,免费评估
8,曼彻斯特大学The University of Manchester,,,48.9%,154,68.2%,90.0,免费评估
9,伦敦大学学院University College London,74.6%,68.8%,43.7%,173,72.6%,89.1,免费评估
10,圣安德鲁斯大学University of St Andrews,80.8%,80.4%,26.4%,186,76.7%*,89.0,免费评估
11,诺丁汉大学University of Nottingham,78.9%,70.7%,39.4%,130*,85.7%,88.2,免费评估
12,谢菲尔德大学The University of Sheffield,,,41.2%,139,58.6%,87.8,免费评估
13,朴茨茅斯大学University of Portsmouth,91.1%,86.9%,32.2%,110,76.1%,87.4,免费评估
14,布里斯托大学University of Bristol,72.5%,70.7%,36.0%,166,72.7%,86.2,免费评估
15,爱丁堡大学The University of Edinburgh,75.5%,75.5%,30.3%,174,55.7%*,83.3,免费评估
16,巴斯大学University of Bath,69.9%,61.2%,27.4%,159*,73.9%*,82.0,免费评估
