Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,85.9%,89.6%,58.7%,577,92.6%,100.0,免费评估
2,牛津大学University of Oxford,86.1%,90.9%,51.8%,561,83.9%,97.7,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,80.1%,83.8%,64.5%,563,84.3%,97.0,免费评估
4,伦敦大学学院University College London,78.0%,85.9%,57.7%,537,87.4%,96.0,免费评估
5,诺丁汉大学University of Nottingham,83.5%,91.5%,45.2%,494,77.8%,94.1,免费评估
6,杜伦大学Durham University,81.3%,87.1%,32.8%,564,83.2%,93.8,免费评估
7,伦敦国王学院King's College London,79.0%,86.0%,39.2%,544,81.0%,93.1,免费评估
8,格拉斯哥大学University of Glasgow,73.8%,89.5%,33.8%,532,86.9%,92.6,免费评估
9,爱丁堡大学The University of Edinburgh,74.6%,87.5%,40.8%,500,85.0%,92.3,免费评估
10,布拉德福德大学University of Bradford,73.9%,82.6%,50.5%,485,84.4%,92.2,免费评估
11,利兹大学University of Leeds,81.5%,87.8%,40.1%,438,81.3%,91.8,免费评估
12,英国女王大学Queen's University Belfast,83.6%,89.8%,40.3%,412,77.6%,91.5,免费评估
13,华威大学The University of Warwick,75.3%,82.3%,41.9%,481,83.3%,91.1,免费评估
13,肯特大学University of Kent,81.9%,87.7%,43.9%,372,82.4%,91.1,免费评估
13,阿伯泰邓迪大学University of Abertay Dundee,99.3%,96.0%,1.2%,369,83.3%,91.1,免费评估
16,阿伯丁大学University of Aberdeen,80.8%,89.8%,20.9%,480,84.1%,91.0,免费评估
17,东英吉利大学University of East Anglia,86.3%,93.5%,26.5%,412,75.4%,90.6,免费评估
17,伯明翰大学University of Birmingham,81.3%,83.8%,33.6%,430,83.8%,90.6,免费评估
19,纽卡斯尔大学Newcastle University,78.7%,89.5%,25.4%,460,82.8%,90.4,免费评估
20,约克大学The University of York,76.4%,90.4%,30.3%,476,78.2%,90.3,免费评估
20,赫瑞瓦特大学Heriot Watt University,89.3%,89.0%,18.8%,410,79.8%,90.3,免费评估
22,罗伯特高登大学The Robert Gordon University,89.3%,91.4%,3.9%,411,87.2%,90.1,免费评估
23,兰卡斯特大学Lancaster University,78.6%,84.3%,38.9%,430,78.8%,90.0,免费评估
24,思克莱德大学University of Strathclyde,74.5%,84.8%,29.4%,515,79.1%,89.9,免费评估
25,邓迪大学University of Dundee,84.7%,91.5%,16.3%,463,74.5%,89.7,免费评估
26,斯旺西大学Swansea University,89.1%,91.1%,20.4%,325,82.4%,89.4,免费评估
26,伦敦大学玛丽女王学院Queen Mary University of London,84.5%,86.2%,23.7%,483,69.9%,89.4,免费评估
28,埃塞克斯大学University of Essex,83.6%,87.8%,23.3%,382,81.2%,89.1,免费评估
29,阿斯顿大学Aston University,90.3%,87.3%,19.7%,375,75.9%,89.0,免费评估
30,雷丁大学University of Reading,79.3%,86.8%,31.2%,412,76.0%,88.7,免费评估
31,埃克塞特大学University of Exeter,75.9%,84.6%,21.4%,475,80.7%,88.6,免费评估
32,朴茨茅斯大学University of Portsmouth,82.6%,88.8%,32.2%,324,78.4%,88.4,免费评估
33,Cardiff University,79.4%,86.8%,27.2%,413,75.5%,88.2,免费评估
34,谢菲尔德大学The University of Sheffield,73.8%,85.7%,31.9%,421,78.1%,88.0,免费评估
35,曼彻斯特大学The University of Manchester,76.0%,82.7%,27.2%,438,78.3%,87.9,免费评估
36,基尔大学Keele University,77.0%,85.8%,30.5%,342,82.9%,87.7,免费评估
37,索尔福德大学University of Salford,94.5%,93.0%,5.9%,308,68.3%,86.5,免费评估
37,白金汉大学The University of Buckingham,86.2%,87.8%,,325,86.5%,86.5,免费评估
39,斯特林大学University of Stirling,81.2%,83.6%,19.4%,402,72.1%,86.4,免费评估
40,南安普顿大学University of Southampton,76.9%,82.8%,18.2%,431,74.6%,86.3,免费评估
41,莱斯特大学University of Leicester,71.9%,81.5%,26.4%,388,81.8%,86.2,免费评估
42,阿尔斯特大学University of Ulster,83.6%,86.0%,48.5%,321,53.1%,86.1,免费评估
43,伦敦大学亚非学院SOAS University of London,69.6%,83.8%,26.7%,417,76.5%,85.9,免费评估
43,萨里大学University of Surrey,82.8%,86.2%,8.5%,401,72.3%,85.9,免费评估
43,利物浦大学The University of Liverpool,74.4%,82.8%,19.6%,400,78.7%,85.9,免费评估
43,班戈大学Bangor University,87.5%,88.8%,12.0%,329,70.8%,85.9,免费评估
47,埃塞克斯大学University of Essex,76.3%,86.1%,31.6%,331,72.0%,85.7,免费评估
47,龙比亚大学Napier University,87.1%,89.0%,,371,73.2%,85.7,免费评估
49,牛津布鲁克斯大学Oxford Brookes University,83.8%,86.0%,5.1%,371,75.0%,85.5,免费评估
50,德蒙福特大学De Montfort University,85.8%,90.3%,5.2%,284,79.2%,85.3,免费评估
51,布鲁内尔大学Brunel University,80.0%,85.5%,20.3%,362,67.3%,85.0,免费评估
52,伦敦城市大学City University London,81.4%,85.1%,9.1%,346,74.0%,84.6,免费评估
53,切斯特大学University of Chester,89.5%,88.8%,,308,67.4%,83.9,免费评估
54,德比大学University of Derby,81.7%,90.5%,2.4%,305,74.2%,83.8,免费评估
55,Manchester Metropolitan University,76.5%,82.6%,14.9%,335,73.7%,83.6,免费评估
56,西英格兰大学University of the West of England,79.1%,89.3%,3.5%,327,72.4%,83.4,免费评估
56,诺丁汉特伦特大学Nottingham Trent University,82.1%,85.5%,2.3%,305,75.8%,83.4,免费评估
56,格林威治大学The University of Greenwich,87.6%,92.0%,2.1%,334,58.8%,83.4,免费评估
59,诺桑比亚大学Northumbria University,80.8%,88.7%,2.5%,366,65.7%,83.3,免费评估
60,University of Lincoln,77.0%,87.4%,5.0%,322,75.1%,83.2,免费评估
60,赫尔大学The University of Hull,79.7%,85.2%,12.6%,329,67.0%,83.2,免费评估
62,Coventry University,79.7%,82.9%,5.6%,290,78.2%,83.0,免费评估
63,中央兰开夏大学University of Central Lancashire,82.7%,85.8%,5.3%,318,66.9%,82.8,免费评估
64,哈德斯菲尔德大学University of Huddersfield,78.9%,79.4%,,340,77.7%,82.6,免费评估
65,亚伯大学Aberystwyth University,75.9%,77.6%,14.3%,327,74.2%,82.5,免费评估
66,蒂赛德大学Teesside University,89.6%,88.4%,15.0%,269,51.3%,82.3,免费评估
67,布拉德福德大学University of Bradford,78.2%,84.0%,11.8%,310,67.3%,82.2,免费评估
67,艾芝西尔大学Edge Hill University,90.3%,91.0%,12.1%,282,47.4%,82.2,免费评估
67,伯恩茅斯大学Bournemouth University,79.4%,81.9%,8.8%,332,66.4%,82.2,免费评估
70,赫特福德大学University of Hertfordshire,79.3%,84.6%,,313,70.9%,81.8,免费评估
71,格罗斯特大学University of Gloucestershire,85.4%,83.4%,,302,63.9%,81.6,免费评估
72,哥比亚大学University of Cumbria,90.7%,86.6%,,267,58.0%,81.5,免费评估
73,米德塞斯大学Middlesex University,76.4%,85.2%,21.4%,245,64.6%,81.3,免费评估
73,伦敦南岸大学London South Bank University,84.9%,90.9%,20.1%,210,53.0%,81.3,免费评估
73,利物浦约翰摩尔斯大学Liverpool John Moores University,77.0%,84.4%,2.7%,341,65.2%,81.3,免费评估
76,剑桥安鲁大学Anglia Ruskin University,88.5%,90.4%,5.2%,242,54.8%,81.2,免费评估
77,波尔顿大学University of Bolton,81.9%,91.3%,,247,65.9%,81.1,免费评估
77,威斯敏斯特大学University of Westminster,75.2%,83.1%,7.5%,313,67.7%,81.1,免费评估
77,谢菲尔德哈莱姆大学Sheffield Hallam University,82.7%,87.6%,,323,57.7%,81.1,免费评估
80,"特威克南圣玛丽大学St Mary's, Twickenham",84.1%,86.7%,,237,66.1%,80.7,免费评估
81,白金汉大学The University of Buckingham,83.9%,85.3%,,247,64.6%,80.5,免费评估
82,北安普顿大学The University of Northampton,85.1%,87.4%,,254,58.6%,80.3,免费评估
82,布莱顿大学University of Brighton,72.2%,72.3%,6.5%,317,76.9%,80.3,免费评估
84,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,70.9%,83.8%,1.8%,418,55.4%,79.8,免费评估
85,西苏格兰大学University of the West of Scotland,87.4%,86.6%,,282,47.6%,79.4,免费评估
85,普利茅斯大学University of Plymouth,82.3%,86.0%,,305,51.9%,79.4,免费评估
87,利物浦霍普大学Liverpool Hope University,87.9%,83.0%,,272,46.2%,78.6,免费评估
88,温切斯特大学University of Winchester,80.2%,88.2%,,294,48.3%,78.5,免费评估
88,伦敦都市大学London Metropolitan University,81.5%,85.5%,0.3%,226,58.0%,78.5,免费评估
90,桑德兰大学University of Sunderland,86.5%,90.8%,0.7%,247,42.5%,78.4,免费评估
91,南威尔士大学The University of South Wales,76.2%,81.8%,,305,56.1%,78.2,免费评估
92,斯塔福德郡大学Staffordshire University,76.7%,81.4%,,256,62.0%,78.1,免费评估
93,金斯顿大学Kingston University,68.6%,79.7%,,299,66.5%,77.8,免费评估
94,贝德福德大学University of Bedfordshire,80.6%,79.8%,3.6%,196,56.4%,77.0,免费评估
95,伯明翰城市大学Birmingham City University,69.1%,76.5%,2.8%,267,65.1%,76.8,免费评估
96,利兹贝克特大学Leeds Beckett University,71.9%,81.7%,,262,58.6%,76.7,免费评估
97,罗汉普顿大学Roehampton University,78.8%,83.8%,,269,43.9%,76.3,免费评估
97,坎特伯雷大学Canterbury Christ Church University,80.8%,79.8%,3.2%,278,41.4%,76.3,免费评估
99,泰晤士河谷大学Thames Valley University,73.9%,71.9%,,264,54.2%,75.0,免费评估
100,东伦敦大学University of East London,71.3%,74.7%,8.6%,239,49.4%,74.6,免费评估
101,南安普顿索伦特大学Southampton Solent University,64.6%,77.2%,,264,53.1%,73.6,免费评估
