Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,87.1%,87.9%,51.6%,575,84.4%,100.0,免费评估
2,牛津大学University of Oxford,81.6%,86.1%,61.3%,586,82.2%,99.8,免费评估
3,圣安德鲁斯大学University of St Andrews,87.5%,88.3%,52.7%,515,75.8%,97.6,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,82.0%,86.0%,48.6%,541,82.4%,97.0,免费评估
5,伯明翰大学University of Birmingham,88.0%,81.1%,52.8%,397,87.3%,95.4,免费评估
6,埃克塞特大学University of Exeter,83.9%,88.0%,41.0%,464,77.7%,94.0,免费评估
7,兰卡斯特大学Lancaster University,78.0%,81.2%,53.0%,416,83.3%,93.1,免费评估
8,纽卡斯尔大学Newcastle University,80.8%,89.5%,54.3%,394,70.3%,92.6,免费评估
9,伦敦大学学院University College London,68.2%,76.9%,55.6%,505,77.5%,92.0,免费评估
10,埃塞克斯大学University of Essex,85.9%,86.5%,34.2%,400,78.5%,91.8,免费评估
11,伦敦国王学院King's College London,74.1%,75.5%,53.9%,459,76.4%,91.6,免费评估
12,布拉德福德大学University of Bradford,76.8%,82.7%,40.9%,496,71.4%,91.5,免费评估
13,华威大学The University of Warwick,73.9%,80.1%,47.7%,477,73.9%,91.4,免费评估
14,谢菲尔德大学The University of Sheffield,85.4%,80.6%,48.3%,414,65.3%,91.3,免费评估
14,杜伦大学Durham University,78.7%,84.0%,30.1%,541,69.1%,91.3,免费评估
16,爱丁堡大学The University of Edinburgh,76.3%,81.2%,49.7%,473,66.2%,91.1,免费评估
17,利兹大学University of Leeds,83.5%,85.3%,39.5%,396,71.1%,90.7,免费评估
18,埃塞克斯大学University of Essex,85.9%,86.8%,44.0%,338,66.6%,90.0,免费评估
19,利物浦大学The University of Liverpool,89.3%,90.5%,28.4%,391,61.5%,89.6,免费评估
20,基尔大学Keele University,91.4%,87.9%,23.7%,343,70.0%,89.1,免费评估
21,南安普顿大学University of Southampton,82.1%,85.8%,31.7%,403,65.6%,88.7,免费评估
21,东英吉利大学University of East Anglia,88.3%,91.2%,28.6%,381,57.5%,88.7,免费评估
23,赫特福德大学University of Hertfordshire,83.0%,87.3%,32.9%,308,75.0%,88.3,免费评估
23,英国女王大学Queen's University Belfast,83.6%,89.1%,40.3%,368,55.3%,88.3,免费评估
23,邓迪大学University of Dundee,92.6%,89.1%,27.7%,403,47.7%,88.3,免费评估
26,伦敦大学皇家霍洛威学院Royal Holloway University of London,85.4%,82.6%,30.5%,391,63.4%*,88.2,免费评估
27,约克大学The University of York,77.2%,82.8%,30.7%,429,67.7%,87.9,免费评估
28,诺丁汉大学University of Nottingham,83.1%,81.8%,28.2%,380,69.2%,87.8,免费评估
29,肯特大学University of Kent,87.1%,87.3%,31.0%,336,61.3%,87.6,免费评估
30,阿伯丁大学University of Aberdeen,80.8%,82.7%,39.1%,398,55.9%,87.4,免费评估
31,Cardiff University,78.5%,77.0%,36.3%,386,68.5%,87.3,免费评估
32,曼彻斯特大学The University of Manchester,77.6%,79.1%,31.9%,413,67.1%,87.2,免费评估
33,雷丁大学University of Reading,83.3%,83.3%,28.6%,362,63.2%,86.8,免费评估
34,西英格兰大学University of the West of England,92.4%,94.1%,18.6%,313,56.3%,86.7,免费评估
35,格拉斯哥大学University of Glasgow,84.7%,86.5%,18.9%,456,46.7%,86.0,免费评估
36,斯特林大学University of Stirling,84.2%,77.9%,22.7%,365,53.1%,83.9,免费评估
37,牛津布鲁克斯大学Oxford Brookes University,91.3%,89.8%,8.4%,321,50.6%,83.7,免费评估
38,中央兰开夏大学University of Central Lancashire,90.2%,87.8%,8.3%,268,53.3%,82.3,免费评估
39,Manchester Metropolitan University,88.8%,85.7%,12.5%,323,41.5%,81.9,免费评估
40,利物浦霍普大学Liverpool Hope University,96.2%,91.7%,,271,44.2%,81.7,免费评估
41,诺丁汉特伦特大学Nottingham Trent University,87.1%,80.7%,10.0%,284,,81.2,免费评估
42,剑桥安鲁大学Anglia Ruskin University,97.7%,94.9%,,241,37.2%,80.7,免费评估
43,斯塔福德郡大学Staffordshire University,93.2%,84.8%,,258*,43.2%,79.6,免费评估
43,布莱顿大学University of Brighton,87.8%,80.3%,13.1%,278,40.0%,79.6,免费评估
43,巴斯斯巴大学Bath Spa University,91.9%,85.5%,,302,37.5%,79.6,免费评估
46,"特威克南圣玛丽大学St Mary's, Twickenham",91.7%,91.3%,7.0%,231,35.2%,79.3,免费评估
47,赫尔大学The University of Hull,71.2%,79.0%,10.5%,308,54.1%,78.1,免费评估
48,海斯罗珀学院Heythrop College of the University of London,83.1%,80.4%,,314,39.3%,77.4,免费评估
49,罗汉普顿大学Roehampton University,79.6%,85.8%,,275,44.4%,77.2,免费评估
50,格林威治大学The University of Greenwich,74.9%,68.7%,,283,36.0%,72.7,免费评估
