Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,93.0,95.2,72.4,15.2,9,549,7,84,免费评估
2,巴斯大学University of Bath,86.3,91.0,91.7,78.6,13.5,7,384,7,82,免费评估
3,萨里大学University of Surrey,86.1,90.0,91.2,89.0,16.1,7,414,8,67,免费评估
4,华威大学The University of Warwick,80.3,90.0,92.0,59.6,13.2,10,421,6,72,免费评估
5,杜伦大学Durham University,79.6,92.0,90.8,75.7,20.3,6,444,9,73,免费评估
6,伯明翰大学University of Birmingham,78.8,90.0,93.7,73.1,19.7,9,371,8,79,免费评估
7,格拉斯哥大学University of Glasgow,78.7,93.0,94.2,73.5,17.3,7,469,4,61,免费评估
8,埃克塞特大学University of Exeter,78.5,95.0,96.5,74.1,15.2,6,424,7,-,免费评估
9,英国女王大学Queen's University Belfast,77.5,97.0,92.5,87.4,14.6,7,334,8,46,免费评估
10,北安普顿大学The University of Northampton,77.3,97.0,97.8,83.6,16.3,5,248,9,-,免费评估
11,利兹大学University of Leeds,76.7,88.0,88.5,68.9,17.2,7,396,9,69,免费评估
12,曼彻斯特大学The University of Manchester,76.6,91.0,90.2,73.1,9.1,10,381,6,49,免费评估
13,爱丁堡大学The University of Edinburgh,75.9,88.9,86.0,57.6,12.6,10,476,4,-,免费评估
14,萨塞克斯大学University of Sussex,74.7,87.1,92.5,64.1,20.2,6,356,8,81,免费评估
15,诺丁汉大学University of Nottingham,74.1,93.0,89.8,73.3,14.5,9,336,7,64,免费评估
16,兰卡斯特大学Lancaster University,72.5,84.8,86.5,75.1,11,8,410,5,69,免费评估
17,谢菲尔德大学The University of Sheffield,72.2,89.9,91.0,69.1,18.7,5,381,9,67,免费评估
18,莱斯特大学University of Leicester,71.6,94.9,94.2,69.1,19.3,6,360,7,70,免费评估
19,肯特大学University of Kent,70.7,93.4,89.1,68.9,11.4,7,316,6,70,免费评估
20,斯特林大学University of Stirling,69.2,94.0,90.0,81.4,9.4,5,395,4,54,免费评估
21,阿斯顿大学Aston University,68.9,98.0,94.0,79.2,18.1,5,323,8,-,免费评估
22,伦敦政治经济学院The London School of Economics and Political Science,67.2,68.3,81.6,62.4,9.8,7,443,8,-,免费评估
23,布里斯托大学University of Bristol,66.9,76.2,88.5,64.1,16.6,5,420,7,63,免费评估
24,伦敦大学皇家霍洛威学院Royal Holloway University of London,66.5,93.0,88.2,69.7,15.6,6,387,5,-,免费评估
25,南安普顿大学University of Southampton,65.8,90.5,93.5,70.6,14.9,7,368,6,53,免费评估
26,伯恩茅斯大学Bournemouth University,65.7,89.0,93.8,71.8,13.6,9,288,-,-,免费评估
27,纽卡斯尔大学Newcastle University,65.3,92.0,85.5,74.4,12.1,6,347,4,72,免费评估
28,阿伯丁大学University of Aberdeen,65.1,83.0,87.7,64.5,17.6,4,409,3,81,免费评估
29,赫尔大学The University of Hull,65.0,86.0,86.3,70.0,10.7,5,310,9,44,免费评估
29,朴茨茅斯大学University of Portsmouth,65.0,94.0,90.5,74.9,21.9,6,310,9,50,免费评估
31,西苏格兰大学University of the West of Scotland,64.7,95.0,90.3,79.4,13.9,4,300,-,-,免费评估
32,拉夫堡大学Loughborough University,64.0,89.0,85.8,74.7,13.4,7,343,3,62,免费评估
33,布鲁内尔大学Brunel University,62.9,92.0,86.2,73.8,11.2,10,303,6,32,免费评估
34,约克大学The University of York,62.7,92.0,91.9,70.0,17.2,6,373,2,63,免费评估
35,伦敦大学金史密斯学院Goldsmiths University of London,62.6,87.9,91.0,68.4,10.6,5,319,6,43,免费评估
36,玛格丽特女王大学Queen Margaret University,60.7,92.1,92.0,78.2,20.8,2,286,-,-,免费评估
37,考文垂大学Coventry University,59.9,95.0,95.2,80.2,21.5,5,290,4,57,免费评估
37,卡迪夫大学Cardiff University,59.9,78.2,84.3,53.5,15,10,375,5,51,免费评估
39,埃塞克斯大学University of Essex,59.2,89.0,88.3,78.2,14.4,3,324,4,52,免费评估
40,剑桥安鲁大学Anglia Ruskin University,58.7,88.9,92.5,77.0,18.9,8,245,6,39,免费评估
41,格林威治大学The University of Greenwich,57.2,91.4,93.5,77.4,17,3,293,7,37,免费评估
42,基尔大学Keele University,56.4,98.0,88.0,71.1,12.2,3,331,1,-,免费评估
43,索尔福德大学University of Salford,55.7,88.3,88.6,79.1,16.7,5,308,5,36,免费评估
44,西英格兰大学University of the West of England,55.2,90.0,91.2,67.3,21.7,3,326,8,43,免费评估
45,罗伯特高登大学The Robert Gordon University,54.2,92.9,92.7,60.5,22.6,3,355,4,66,免费评估
46,罗汉普顿大学Roehampton University,54.0,90.1,91.8,73.3,22,9,251,5,46,免费评估
47,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,53.8,91.9,87.8,74.5,24.5,4,403,7,36,免费评估
47,贝德福德大学University of Bedfordshire,53.8,90.0,88.0,77.7,17,7,215,6,40,免费评估
49,切斯特大学University of Chester,53.3,94.1,96.0,86.8,24.4,3,282,4,46,免费评估
50,威斯敏斯特大学University of Westminster,52.6,92.5,87.5,77.2,26.5,4,264,8,36,免费评估
51,阿尔斯特大学University of Ulster,51.5,95.0,94.0,87.8,23.9,3,269,5,25,免费评估
52,诺丁汉特伦特大学Nottingham Trent University,51.1,87.1,85.9,77.4,29.9,5,291,9,44,免费评估
53,东伦敦大学University of East London,50.7,91.5,88.2,77.2,28.1,8,256,6,40,免费评估
54,曼彻斯特城市大学Manchester Metropolitan University,49.5,83.2,82.8,70.5,20.1,3,330,8,40,免费评估
55,利物浦大学The University of Liverpool,49.0,83.2,82.9,50.3,17.5,9,374,3,50,免费评估
56,"特威克南圣玛丽大学St Mary's, Twickenham",48.4,90.0,86.5,73.6,16.1,2,251,-,-,免费评估
57,利物浦约翰摩尔斯大学Liverpool John Moores University,47.7,81.0,85.1,61.9,21.1,6,322,8,42,免费评估
58,中央兰开夏大学University of Central Lancashire,47.6,81.8,84.8,72.1,22.1,5,296,7,43,免费评估
59,蒂赛德大学Teesside University,47.3,80.8,84.2,74.7,16.3,4,268,7,32,免费评估
60,诺桑比亚大学Northumbria University,47.1,87.0,89.3,68.8,22.5,3,344,5,39,免费评估
61,格罗斯特大学University of Gloucestershire,46.4,87.9,80.7,55.6,26.4,6,309,10,40,免费评估
62,布拉德福德大学University of Bradford,46.0,85.9,82.2,78.0,32.1,3,283,8,49,免费评估
63,南威尔士大学The University of South Wales,45.8,87.0,89.5,72.1,-,3,321,2,-,免费评估
64,伦敦城市大学City University London,45.6,65.3,80.5,61.2,18.2,5,346,7,52,免费评估
64,龙比亚大学Napier University,45.6,81.0,91.0,78.2,40.4,4,375,4,53,免费评估
66,米德塞斯大学Middlesex University,43.6,90.0,89.8,73.7,26.3,6,237,5,41,免费评估
67,温切斯特大学University of Winchester,43.5,76.0,86.2,67.2,23.4,2,289,8,-,免费评估
68,班戈大学Bangor University,42.9,79.8,84.2,72.5,18.3,4,288,2,52,免费评估
69,桑德兰大学University of Sunderland,41.6,87.9,90.7,77.2,31,3,297,7,38,免费评估
70,阿伯泰邓迪大学University of Abertay Dundee,41.5,88.0,85.6,67.9,35.6,2,319,7,60,免费评估
71,林肯大学University of Lincoln,41.2,84.0,87.2,58.3,17.7,3,313,1,53,免费评估
72,布莱顿大学University of Brighton,40.8,84.0,87.3,66.2,24.8,3,296,3,51,免费评估
73,普利茅斯大学University of Plymouth,40.0,82.0,91.0,66.7,18.3,6,265,3,38,免费评估
74,德比大学University of Derby,39.4,76.4,83.6,72.0,19.2,5,258,4,41,免费评估
75,坎特伯雷大学Canterbury Christ Church University,39.0,93.9,90.8,73.9,29.8,3,261,2,55,免费评估
76,谢菲尔德哈莱姆大学Sheffield Hallam University,38.7,79.2,81.2,69.2,21.5,4,301,5,34,免费评估
77,伯明翰城市大学Birmingham City University,38.4,84.0,84.7,61.4,35.7,3,272,9,51,免费评估
78,德蒙福特大学De Montfort University,37.9,74.0,79.5,65.0,22.7,5,283,6,40,免费评估
79,伦敦南岸大学London South Bank University,37.8,91.1,91.8,78.7,19.4,3,207,2,34,免费评估
80,巴斯斯巴大学Bath Spa University,37.5,85.0,81.8,78.0,27.1,3,309,3,-,免费评估
81,斯塔福德郡大学Staffordshire University,36.2,80.0,84.5,68.6,24.2,10,261,1,40,免费评估
82,利兹贝克特大学Leeds Beckett University,35.4,88.0,88.0,66.3,24.8,4,254,3,35,免费评估
83,萨福克学院University Campus Suffolk,33.1,83.0,81.2,68.5,18.3,-,338,1,39,免费评估
84,金斯顿大学Kingston University,32.5,80.8,82.3,66.3,28,3,279,5,35,免费评估
85,伍斯特大学University of Worcester,32.1,82.0,83.8,67.2,23.1,2,265,4,43,免费评估
86,伦敦都市大学London Metropolitan University,29.4,77.0,83.2,66.3,15.4,3,259,1,35,免费评估
87,新白金汉大学Buckinghamshire New University,28.3,72.7,83.8,73.1,28.9,2,254,2,48,免费评估
