Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,伦敦政治经济学院The London School of Economics and Political Science,413.0,3.96,3.3,72.0,100.0,免费评估
2,利兹大学University of Leeds,410.0,4.11,2.95,70.0,98.8,免费评估
3,巴斯大学University of Bath,406.0,3.97,3.1,66.0,97.5,免费评估
4,布里斯托大学University of Bristol,409.0,4.27,2.7,60.0,96.5,免费评估
5,哈德斯菲尔德大学University of Huddersfield,,4.61,2.4,,96.5,免费评估
6,爱丁堡大学The University of Edinburgh,437.0,3.82,2.85,,95.6,免费评估
7,伯明翰大学University of Birmingham,379.0,3.91,2.7,70.0,94.8,免费评估
8,肯特大学University of Kent,341.0,4.01,2.95,62.0,93.1,免费评估
9,波尔顿大学University of Bolton,,4.33,2.25,60.0,92.8,免费评估
10,诺丁汉特伦特大学Nottingham Trent University,,4.06,2.7,,92.1,免费评估
11,贝德福德大学University of Bedfordshire,,4.18,2.5,,91.9,免费评估
12,诺丁汉大学University of Nottingham,326.0,3.99,2.5,70.0,91.8,免费评估
13,兰卡斯特大学Lancaster University,,3.99,2.75,,91.7,免费评估
14,约克大学The University of York,361.0,3.96,2.85,54.0,91.6,免费评估
15,曼彻斯特大学The University of Manchester,,4.13,2.55,,91.6,免费评估
16,南安普顿大学University of Southampton,,3.92,2.83,,91.5,免费评估
17,布拉德福德大学University of Bradford,,4.11,2.55,,91.3,免费评估
18,朴茨茅斯大学University of Portsmouth,,4.17,2.4,,90.8,免费评估
19,谢菲尔德大学The University of Sheffield,367.0,4.0,2.8,48.0,90.7,免费评估
20,斯特林大学University of Stirling,,4.02,2.6,,90.6,免费评估
21,伦敦大学金史密斯学院Goldsmiths University of London,,4.19,2.25,,89.6,免费评估
22,斯旺西大学Swansea University,326.0,4.0,2.6,56.0,89.4,免费评估
23,拉夫堡大学Loughborough University,365.0,4.32,2.4,40.0,89.1,免费评估
24,格拉斯哥大学University of Glasgow,,4.12,2.3,,89.1,免费评估
25,诺桑比亚大学Northumbria University,,4.17,2.2,,88.9,免费评估
26,"伦敦大学伯克贝克学院Birkbeck, University Of London",,4.18,2.1,,88.1,免费评估
27,卡迪夫大学Cardiff University,358.0,3.9,2.7,42.0,87.8,免费评估
28,考文垂大学Coventry University,,4.12,2.15,,87.8,免费评估
29,班戈大学Bangor University,,4.08,2.2,,87.7,免费评估
30,赫尔大学The University of Hull,,3.94,2.35,,87.4,免费评估
31,思克莱德大学University of Strathclyde,,3.97,2.3,,87.3,免费评估
32,中央兰开夏大学University of Central Lancashire,,3.95,2.3,,87.0,免费评估
33,米德塞斯大学Middlesex University,,3.84,2.45,,87.0,免费评估
34,南威尔士大学The University of South Wales,,3.87,2.4,,86.9,免费评估
35,莱斯特大学University of Leicester,,4.14,2.18,46.0,86.8,免费评估
36,德蒙福特大学De Montfort University,,4.04,2.15,,86.7,免费评估
37,阿斯顿大学Aston University,325.0,3.88,1.85,62.0,86.4,免费评估
38,西苏格兰大学University of the West of Scotland,,4.05,2.05,,86.0,免费评估
39,格林多大学Glyndwr University,,4.25,1.75,,85.8,免费评估
40,英国女王大学Queen's University Belfast,367.0,3.83,2.65,32.0,85.5,免费评估
41,林肯大学University of Lincoln,282.0,4.19,2.3,,85.4,免费评估
42,利物浦大学The University of Liverpool,,4.04,1.95,,85.0,免费评估
43,艾芝西尔大学Edge Hill University,,4.29,1.55,,84.5,免费评估
44,布莱顿大学University of Brighton,297.0,4.02,2.25,46.0,84.4,免费评估
45,索尔福德大学University of Salford,301.0,4.12,2.45,34.0,83.7,免费评估
46,切斯特大学University of Chester,,4.13,1.65,,83.2,免费评估
47,普利茅斯大学University of Plymouth,,3.77,2.55,34.0,82.6,免费评估
48,曼彻斯特城市大学Manchester Metropolitan University,,4.04,1.9,36.0,81.5,免费评估
49,谢菲尔德哈莱姆大学Sheffield Hallam University,390.0,3.82,,44.0,80.5,免费评估
50,伯明翰城市大学Birmingham City University,262.0,3.73,2.15,46.0,80.4,免费评估
51,格罗斯特大学University of Gloucestershire,,3.95,1.5,,79.6,免费评估
52,阿尔斯特大学University of Ulster,287.0,4.0,2.65,16.0,79.4,免费评估
53,伦敦都市大学London Metropolitan University,243.0,4.0,2.4,30.0,79.1,免费评估
54,罗伯特高登大学The Robert Gordon University,,3.94,1.4,,78.5,免费评估
55,剑桥安鲁大学Anglia Ruskin University,162.0,3.99,2.25,40.0,76.5,免费评估
56,北安普顿大学The University of Northampton,268.0,4.15,,,75.0,免费评估
