Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,97.6,100.0,98.3,98.3,98.5,免费评估
2,Stanford University,United States,90.6,96.8,100.0,100.0,95.3,免费评估
3,"University of California, Berkeley (UCB)",United States,92.6,91.0,99.1,95.8,93.6,免费评估
4,剑桥大学University of Cambridge,United Kingdom,90.2,98.9,90.5,85.5,92.2,免费评估
5,California Institute of Technology (Caltech),United States,89.2,91.3,96.6,87.7,90.7,免费评估
6,Kyoto University,Japan,90.4,92.8,87.4,89.3,90.5,免费评估
7,牛津大学University of Oxford,United Kingdom,85.0,98.4,90.7,83.7,89.7,免费评估
8,National University of Singapore (NUS),Singapore,86.0,91.8,90.5,92.3,89.4,免费评估
9,帝国理工学院Imperial College London,United Kingdom,91.0,90.2,86.0,85.5,89.2,免费评估
10,The University of Tokyo,Japan,86.8,93.6,87.1,87.7,89.0,免费评估
11,Tsinghua University,China,84.1,91.6,84.9,95.8,88.2,免费评估
12,Princeton University,United States,91.8,84.6,90.9,81.8,88.0,免费评估
13,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,88.3,81.7,90.2,92.3,87.2,免费评估
14,University of Wisconsin-Madison,United States,93.3,75.3,90.3,87.3,86.6,免费评估
15,KAIST - Korea Advanced Institute of Science & Technology,South Korea,81.7,87.7,90.6,89.7,86.0,免费评估
16,Seoul National University,South Korea,80.3,91.2,85.3,90.5,85.9,免费评估
17,"Nanyang Technological University, Singapore (NTU)",Singapore,79.7,82.6,94.6,98.8,85.7,免费评估
17,University of Minnesota,United States,100.0,69.6,85.2,80.2,85.7,免费评估
19,"University of California, Los Angeles (UCLA)",United States,81.8,88.0,92.9,81.3,85.3,免费评估
20,Georgia Institute of Technology,United States,82.4,84.2,90.3,89.3,85.2,免费评估
21,Tokyo Institute of Technology,Japan,82.4,90.7,82.1,80.7,84.6,免费评估
22,University of Texas at Austin,United States,82.3,79.8,92.7,89.3,84.2,免费评估
23,Yale University,United States,80.3,88.2,89.8,79.2,83.9,免费评估
24,Delft University of Technology,Netherlands,82.7,81.6,84.9,82.8,82.7,免费评估
24,Northwestern University,United States,77.6,75.4,97.9,95.4,82.7,免费评估
26,曼彻斯特大学The University of Manchester,United Kingdom,86.7,76.7,85.4,80.7,82.6,免费评估
27,Cornell University,United States,78.7,81.5,92.9,83.7,82.4,免费评估
28,Monash University,Australia,76.8,86.9,85.4,81.3,81.8,免费评估
29,The Hong Kong University of Science and Technology,Hong Kong,78.9,85.2,87.8,75.1,81.6,免费评估
30,Purdue University,United States,79.7,80.8,84.3,81.8,81.0,免费评估
30,The University of Melbourne,Australia,78.5,87.5,84.5,71.2,81.0,免费评估
32,Osaka University,Japan,73.9,83.3,86.7,87.7,80.7,免费评估
33,The University of Queensland,Australia,79.6,75.4,87.6,82.8,80.0,免费评估
34,Tohoku University,Japan,72.9,86.9,83.4,81.3,79.9,免费评估
34,University of Toronto,Canada,72.7,82.7,89.0,84.6,79.9,免费评估
36,伦敦大学学院University College London,United Kingdom,84.2,73.0,83.6,77.5,79.7,免费评估
37,The University of New South Wales (UNSW Australia),Australia,76.8,83.0,83.6,76.3,79.6,免费评估
38,Universiti Malaya (UM),Malaysia,79.7,82.6,77.7,71.9,79.1,免费评估
38,Universiti Sains Malaysia (USM),Malaysia,78.0,83.4,80.8,71.9,79.1,免费评估
40,University of Michigan,United States,71.2,80.3,90.1,85.5,78.9,免费评估
41,Pohang University of Science And Technology (POSTECH),South Korea,71.9,83.0,87.9,78.6,78.6,免费评估
41,University of Pennsylvania,United States,74.2,77.0,92.1,80.2,78.6,免费评估
43,Korea University,South Korea,68.7,87.7,82.8,79.7,78.2,免费评估
44,Ecole Polytechnique Fédérale de Lausanne (EPFL),Switzerland,72.0,73.2,96.6,85.5,78.1,免费评估
45,National Taiwan University (NTU),Taiwan,74.0,80.2,83.4,78.6,78.0,免费评估
45,Shanghai Jiao Tong University,China,67.7,85.2,82.4,86.4,78.0,免费评估
47,McGill University,Canada,79.4,78.3,83.1,67.5,77.8,免费评估
48,Sungkyunkwan University (SKKU),South Korea,66.9,88.6,83.7,78.6,77.7,免费评估
48,University of British Columbia,Canada,73.6,81.8,82.7,75.7,77.7,免费评估
48,"University of California, Santa Barbara (UCSB)",United States,81.7,61.3,96.0,81.3,77.7,免费评估
