Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,235.0,4.18,3.55,91.0,100.0,免费评估
2,剑桥大学University of Cambridge,236.0,4.26,3.36,89.0,99.5,免费评估
3,圣安德鲁斯大学University of St Andrews,235.0,4.12,3.16,88.0,98.4,免费评估
4,杜伦大学Durham University,213.0,4.08,3.06,86.0,96.9,免费评估
5,帝国理工学院Imperial College London,198.0,4.12,3.34,84.0,96.7,免费评估
6,伦敦大学学院University College London,191.0,3.95,3.08,90.0,96.4,免费评估
7,华威大学The University of Warwick,200.0,4.04,3.35,83.0,96.3,免费评估
8,爱丁堡大学The University of Edinburgh,203.0,3.93,3.14,84.0,95.9,免费评估
9,兰卡斯特大学Lancaster University,163.0,4.18,3.29,88.0,95.7,免费评估
10,赫瑞瓦特大学Heriot Watt University,180.0,4.17,3.14,83.0,95.2,免费评估
11,思克莱德大学University of Strathclyde,197.0,4.06,2.86,83.0,95.2,免费评估
12,巴斯大学University of Bath,190.0,3.89,3.12,85.0,95.1,免费评估
13,伦敦政治经济学院The London School of Economics and Political Science,194.0,3.74,2.95,86.0,94.8,免费评估
14,伯明翰大学University of Birmingham,175.0,4.16,2.87,84.0,94.6,免费评估
15,诺丁汉大学University of Nottingham,178.0,3.99,3.19,81.0,94.5,免费评估
16,曼彻斯特大学The University of Manchester,183.0,4.12,3.27,78.0,94.4,免费评估
17,格拉斯哥大学University of Glasgow,201.0,4.08,3.08,75.0,94.4,免费评估
18,拉夫堡大学Loughborough University,161.0,4.3,2.86,84.0,94.3,免费评估
19,埃克塞特大学University of Exeter,172.0,4.08,3.01,82.0,94.2,免费评估
20,南安普顿大学University of Southampton,167.0,4.18,3.1,80.0,94.2,免费评估
21,利兹大学University of Leeds,170.0,3.98,3.21,81.0,94.1,免费评估
22,布里斯托大学University of Bristol,192.0,3.82,3.29,75.0,94.1,免费评估
23,英国女王大学Queen's University Belfast,163.0,3.84,2.7,88.0,93.9,免费评估
