Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Massachusetts Institute of Technology (MIT),UnitedStates,72.4,79.5,70.6,94.5,100.0,360.5,免费评估
2,Stanford University,UnitedStates,68.3,90.3,66.4,87.4,59.8,319.0,免费评估
3,"University of California, Berkeley",UnitedStates,57.9,80.6,69.4,81.9,65.5,299.8,免费评估
4,Carnegie Mellon University,UnitedStates,69.6,70.1,72.1,100.0,37.8,291.9,免费评估
5,Swiss Federal Institute of Technology Zurich,Switzerland,63.8,98.1,84.3,65.5,26.7,271.1,免费评估
6,Harvard University,UnitedStates,56.3,82.5,69.7,52.6,46.3,251.6,免费评估
7,Tsinghua University,China,100.0,74.5,67.4,59.3,0.0,247.3,免费评估
8,"University of California, Los Angeles",UnitedStates,50.5,68.7,65.5,57.9,53.5,243.6,免费评估
9,Princeton University,UnitedStates,45.0,81.6,67.0,60.3,42.3,242.6,免费评估
10,牛津大学University of Oxford,UnitedKingdom,58.7,73.3,79.4,54.4,37.8,240.1,免费评估
11,The University of Texas at Austin,UnitedStates,53.9,79.4,62.8,58.9,26.7,231.5,免费评估
12,University of Toronto,Canada,54.6,78.2,75.1,55.7,26.7,230.2,免费评估
13,Nanyang Technological University,Singapore,85.7,83.5,84.2,41.2,0.0,227.2,免费评估
14,Cornell University,UnitedStates,43.1,72.8,64.5,61.9,32.7,223.4,免费评估
15,University of Southern California,UnitedStates,56.9,80.6,65.8,43.6,26.7,220.9,免费评估
16,National University of Singapore,Singapore,75.3,77.2,85.8,49.5,0.0,219.2,免费评估
17,University of North Carolina at Chapel Hill,UnitedStates,38.0,92.1,68.5,30.2,37.8,211.8,免费评估
18,Georgia Institute of Technology,UnitedStates,64.3,70.9,69.1,60.7,0.0,209.8,免费评估
19,伦敦大学学院University College London,UnitedKingdom,55.5,80.5,82.4,54.9,0.0,207.3,免费评估
20,University of Michigan-Ann Arbor,UnitedStates,58.4,79.3,63.1,56.5,0.0,206.9,免费评估
21,爱丁堡大学The University of Edinburgh,UnitedKingdom,47.6,68.9,82.1,35.4,37.8,206.0,免费评估
22,Columbia University,UnitedStates,49.3,87.9,68.2,54.7,0.0,205.5,免费评估
23,The Chinese University of Hong Kong,China-HongKong,56.6,87.6,66.7,47.5,0.0,205.0,免费评估
24,University of Illinois at Urbana-Champaign,UnitedStates,60.9,74.0,67.7,55.3,0.0,203.7,免费评估
25,University of Copenhagen,Denmark,34.6,74.4,78.2,31.7,46.3,202.6,免费评估
26,University of Washington,UnitedStates,47.3,72.8,60.9,70.1,0.0,202.4,免费评估
27,Shanghai Jiao Tong University,China,81.3,76.3,66.9,30.9,0.0,201.9,免费评估
27,剑桥大学University of Cambridge,UnitedKingdom,54.2,82.8,80.2,48.9,0.0,201.9,免费评估
29,University of Technology Sydney,Australia,56.3,97.7,86.8,29.7,0.0,201.1,免费评估
30,University of Wisconsin - Madison,UnitedStates,44.8,100.0,61.1,43.7,0.0,200.8,免费评估
31,Zhejiang University,China,85.2,69.0,63.1,32.4,0.0,199.3,免费评估
32,Weizmann Institute of Science,Israel,26.4,61.1,73.0,43.6,53.5,199.2,免费评估
33,Swiss Federal Institute of Technology Lausanne,Switzerland,56.9,73.5,83.2,50.8,0.0,197.8,免费评估
34,University of Science and Technology of China,China,63.0,89.0,65.1,32.2,0.0,197.1,免费评估
35,Harbin Institute of Technology,China,75.0,89.2,62.5,20.0,0.0,196.7,免费评估
36,"University of California, San Diego",UnitedStates,51.6,75.1,68.7,55.1,0.0,195.6,免费评估
37,New York University,UnitedStates,47.2,84.4,74.2,49.1,0.0,195.4,免费评估
38,"University of Maryland, College Park",UnitedStates,51.7,75.8,65.2,52.4,0.0,193.0,免费评估
39,Huazhong University of Science and Technology,China,79.5,82.6,64.7,17.1,0.0,192.1,免费评估
40,帝国理工学院Imperial College London,UnitedKingdom,59.1,78.3,77.6,37.7,0.0,190.6,免费评估
41,City University of Hong Kong,China-HongKong,70.9,85.4,67.1,20.0,0.0,189.8,免费评估
41,Peking University,China,62.8,80.6,68.6,32.6,0.0,189.8,免费评估
43,The University of Adelaide,Australia,41.0,100.0,84.8,31.4,0.0,189.4,免费评估
44,University of Waterloo,Canada,63.8,71.9,81.9,35.4,0.0,187.5,免费评估
45,University of British Columbia,Canada,53.2,78.4,79.9,37.9,0.0,185.4,免费评估
46,The Australian National University,Australia,42.1,84.0,81.3,42.1,0.0,184.5,免费评估
47,Aalto University,Finland,53.7,80.3,80.3,33.8,0.0,183.8,免费评估
48,University of Electronic Science and Technology of China,China,70.5,80.5,66.7,18.8,0.0,183.1,免费评估
49,University of Oslo,Norway,33.3,79.2,81.1,7.9,46.3,182.9,免费评估
50,The Hong Kong Polytechnic University,China-HongKong,65.1,84.9,62.1,20.4,0.0,182.8,免费评估
