Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,54.0%,216,85.1%,100.0,免费评估
2,兰卡斯特大学Lancaster University,84.2%,87.7%,47.0%,158,92.9%,95.7,免费评估
3,华威大学The University of Warwick,,,45.2%,175,79.3%,95.1,免费评估
4,杜伦大学Durham University,86.1%,75.6%,34.6%,205,86.8%,94.5,免费评估
5,牛津大学University of Oxford,,,41.3%,211,75.4%,94.4,免费评估
6,萨里大学University of Surrey,98.4%,93.3%,39.1%,175,64.7%,94.2,免费评估
7,伦敦国王学院King's College London,,,42.1%,170,88.8%,93.6,免费评估
8,圣安德鲁斯大学University of St Andrews,90.0%,89.2%,26.4%,193,79.3%,93.5,免费评估
9,University of Strathclyde,85.9%,81.9%,42.0%,208,66.7%,93.0,免费评估
10,埃克塞特大学University of Exeter,88.3%,88.3%,35.1%,176,76.0%,92.7,免费评估
11,约克大学The University of York,85.4%,82.5%,37.3%,172,78.9%,92.0,免费评估
12,纽卡斯尔大学Newcastle University,84.3%,86.0%,36.3%,164,79.5%,91.6,免费评估
13,诺丁汉大学University of Nottingham,83.2%,80.3%,39.4%,161,81.8%,91.5,免费评估
14,英国女王大学Queen's University Belfast,83.9%,79.1%,53.6%,152,70.3%,91.2,免费评估
15,南安普顿大学University of Southampton,81.8%,84.4%,42.7%,154,78.5%,91.1,免费评估
16,班戈大学Bangor University,97.5%,90.6%,39.6%,133,64.0%,90.9,免费评估
17,斯特林大学University of Stirling,87.0%,83.4%,29.8%,176,74.6%,90.6,免费评估
17,伯明翰大学University of Birmingham,85.2%,76.8%,33.7%,161,82.5%,90.6,免费评估
19,曼彻斯特大学The University of Manchester,,,48.9%,153,73.1%,90.5,免费评估
19,伦敦大学学院University College London,,,43.7%,182,78.2%,90.5,免费评估
21,布里斯托大学University of Bristol,,,36.0%,178,79.0%,90.4,免费评估
22,谢菲尔德大学The University of Sheffield,,,41.2%,156,76.8%,90.1,免费评估
23,巴斯大学University of Bath,81.7%,83.3%,27.4%,166,83.8%,90.0,免费评估
24,利兹大学University of Leeds,85.1%,85.3%,30.6%,169,73.5%,89.9,免费评估
25,伦敦大学玛丽女王学院Queen Mary University of London,90.5%,88.8%,35.1%,133,71.0%,89.5,免费评估
26,利物浦大学The University of Liverpool,,,33.4%,152,70.7%,89.0,免费评估
27,阿伯丁大学University of Aberdeen,78.3%,79.7%,29.3%,191,72.1%,88.6,免费评估
28,格拉斯哥大学University of Glasgow,86.9%,83.0%,26.3%,200,56.2%,88.1,免费评估
29,肯特大学University of Kent,76.5%,76.3%,41.9%,130,81.6%,87.8,免费评估
30,卡迪夫大学Cardiff University,84.1%,85.7%,32.5%,152,66.7%,87.6,免费评估
31,伦敦大学皇家霍洛威学院Royal Holloway University of London,80.7%,78.6%,48.3%,138,64.7%,87.4,免费评估
32,爱丁堡大学The University of Edinburgh,71.2%,69.1%,30.3%,195,73.7%,86.4,免费评估
33,朴茨茅斯大学University of Portsmouth,91.6%,88.7%,32.2%,101,66.7%,86.3,免费评估
34,莱斯特大学University of Leicester,89.0%,89.1%,16.9%,149,62.3%,85.3,免费评估
35,赫瑞瓦特大学Heriot Watt University,70.7%,67.2%,26.3%,179,76.1%,84.7,免费评估
36,亚伯大学Aberystwyth University,77.8%,76.9%,16.6%,128*,87.6%,84.6,免费评估
37,斯旺西大学Swansea University,85.2%,81.6%,22.8%,123,69.3%,84.2,免费评估
38,雷丁大学University of Reading,79.0%,71.4%,41.7%,128,62.4%,84.0,免费评估
38,阿斯顿大学Aston University,88.6%,84.5%,23.4%,131,58.4%,84.0,免费评估
40,Manchester Metropolitan University,86.8%,89.2%,29.0%,117,49.6%,82.5,免费评估
41,赫尔大学The University of Hull,81.5%,75.6%,22.7%,119,68.6%,82.3,免费评估
42,考文垂大学Coventry University,89.9%,87.6%,,104,76.0%,82.0,免费评估
43,切斯特大学University of Chester,81.3%,80.8%,17.3%,113,67.4%,81.2,免费评估
44,诺丁汉特伦特大学Nottingham Trent University,85.0%,81.9%,7.6%,115,68.5%,80.8,免费评估
45,阿尔斯特大学University of Ulster,84.5%,83.2%,22.4%,127,46.0%,80.1,免费评估
46,牛津布鲁克斯大学Oxford Brookes University,89.9%,86.7%,,117,60.9%,79.9,免费评估
47,中央兰开夏大学University of Central Lancashire,78.1%,72.3%,15.2%,,62.4%*,78.8,免费评估
48,龙比亚大学Napier University,83.4%,79.2%,,152,46.3%,77.1,免费评估
49,威斯敏斯特大学University of Westminster,72.7%,75.3%,2.0%,112,52.0%,72.8,免费评估
