Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,兰卡斯特大学Lancaster University,78.9%,74.8%,51.4%,154,73.3%,100.0,免费评估
2,萨塞克斯大学University of Sussex,85.8%,84.5%,27.9%,145,,98.6,免费评估
3,斯旺西大学Swansea University,87.3%,88.4%,20.4%,136,69.6%,98.4,免费评估
4,伯明翰大学University of Birmingham,82.9%,78.6%,40.1%,149,,98.1,免费评估
5,曼彻斯特大学The University of Manchester,,,27.2%,153,68.4%,97.5,免费评估
6,利兹大学University of Leeds,78.9%,79.6%,40.1%,155,60.4%,97.1,免费评估
7,埃塞克斯大学University of Essex,76.4%,78.1%,44.3%,139,70.5%,97.0,免费评估
8,斯特林大学University of Stirling,83.4%,77.0%,33.8%,161,52.3%,96.5,免费评估
9,肯特大学University of Kent,74.3%,73.0%,59.0%,124,72.4%,96.4,免费评估
10,杜伦大学Durham University,74.2%,71.5%,28.7%,172,67.4%,96.1,免费评估
11,萨里大学University of Surrey,84.4%,82.5%,,165,64.3%,96.0,免费评估
12,约克大学The University of York,75.3%,73.9%,47.5%,161,55.6%,95.8,免费评估
13,诺丁汉大学University of Nottingham,78.6%,77.9%,43.5%,139,,95.1,免费评估
14,朴茨茅斯大学University of Portsmouth,84.7%,80.9%,12.1%,127,67.2%,94.4,免费评估
15,利物浦霍普大学Liverpool Hope University,86.5%,81.4%,8.6%,112,73.5%,94.3,免费评估
16,普利茅斯大学University of Plymouth,86.0%,81.8%,16.0%,116,63.4%,93.6,免费评估
17,诺丁汉特伦特大学Nottingham Trent University,82.5%,80.5%,5.1%,131,68.2%,93.4,免费评估
17,南安普顿大学University of Southampton,72.9%,70.8%,52.8%,143,53.8%,93.4,免费评估
19,莱斯特大学University of Leicester,81.7%,82.4%,26.3%,138,47.9%,92.9,免费评估
20,伦敦城市大学City University London,81.0%,80.2%,19.2%,132,,92.8,免费评估
21,亚伯大学Aberystwyth University,84.6%,82.1%,14.3%,115,61.3%,92.6,免费评估
22,英国女王大学Queen's University Belfast,75.8%,75.7%,39.3%,139,50.9%,92.4,免费评估
22,哈德斯菲尔德大学University of Huddersfield,83.1%,78.7%,9.5%,126,62.9%,92.4,免费评估
24,Northumbria University,79.2%,80.1%,12.7%,145,54.1%,92.0,免费评估
25,利物浦约翰摩尔斯大学Liverpool John Moores University,79.9%,79.2%,5.8%,132,63.0%,91.7,免费评估
26,考文垂大学Coventry University,85.9%,85.1%,,121,57.3%,91.6,免费评估
27,阿伯泰邓迪大学University of Abertay Dundee,83.1%,76.4%,5.0%,160,44.4%,91.4,免费评估
28,林肯大学University of Lincoln,79.3%,78.1%,5.8%,126,64.8%,91.1,免费评估
28,卡迪夫大学Cardiff University,72.9%,69.6%,30.8%,153*,51.3%,91.1,免费评估
30,龙比亚大学Napier University,79.1%,75.9%,,163,50.0%,90.8,免费评估
31,赫尔大学The University of Hull,73.5%,72.3%,14.3%,131,68.3%,90.6,免费评估
32,谢菲尔德哈莱姆大学Sheffield Hallam University,82.5%,79.6%,14.4%,117,53.7%,90.5,免费评估
33,布拉德福德大学University of Bradford,81.1%,79.6%,10.6%,124,51.9%,89.9,免费评估
34,格罗斯特大学University of Gloucestershire,85.9%,86.1%,,117,47.9%,89.7,免费评估
35,德蒙福特大学De Montfort University,76.2%,73.2%,11.2%,115,66.9%,89.5,免费评估
35,伯明翰城市大学Birmingham City University,81.7%,82.2%,3.8%,118,53.8%,89.5,免费评估
37,东伦敦大学University of East London,83.9%,81.6%,10.6%,103*,,89.4,免费评估
38,西英格兰大学University of the West of England,80.5%,79.9%,10.9%,127*,47.1%,89.3,免费评估
39,Manchester Metropolitan University,80.0%,76.7%,6.9%,131,50.7%,89.2,免费评估
39,伦敦大学皇家霍洛威学院Royal Holloway University of London,78.7%,76.6%,,142,52.0%,89.2,免费评估
41,格林多大学Glyndwr University,83.1%,81.9%,,97,62.5%,89.0,免费评估
42,中央兰开夏大学University of Central Lancashire,78.5%,75.6%,11.8%,139,44.6%,88.9,免费评估
43,米德塞斯大学Middlesex University,75.7%,75.6%,14.9%,129,52.0%,88.7,免费评估
44,伦敦都市大学London Metropolitan University,78.9%,76.2%,8.8%,112,56.7%,88.3,免费评估
45,班戈大学Bangor University,86.9%,82.8%,,124*,36.9%,88.2,免费评估
46,泰晤士河谷大学Thames Valley University,76.6%,70.6%,,117,65.1%,87.8,免费评估
46,南安普顿索伦特大学Southampton Solent University,81.5%,83.5%,,100,55.4%,87.8,免费评估
48,威斯敏斯特大学University of Westminster,82.9%,83.6%,,107,48.8%,87.7,免费评估
49,北安普顿大学The University of Northampton,83.9%,82.4%,,106,46.9%,87.4,免费评估
50,格林威治大学The University of Greenwich,74.6%,70.7%,2.1%,134,53.4%,86.9,免费评估
50,艾芝西尔大学Edge Hill University,78.8%,74.2%,12.1%,119,44.1%,86.9,免费评估
52,南威尔士大学The University of South Wales,78.1%,76.2%,15.4%,129,34.8%,86.6,免费评估
52,剑桥安鲁大学Anglia Ruskin University,84.6%,82.4%,5.4%,93,44.4%,86.6,免费评估
