Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,70.3%,242,84.0%,100.0,免费评估
2,牛津大学University of Oxford,,,63.1%,228,89.8%,98.5,免费评估
3,约克大学The University of York,89.8%,89.8%,44.6%,177,86.1%,95.2,免费评估
4,杜伦大学Durham University,80.1%,78.5%,49.1%,216,85.6%,94.7,免费评估
4,圣安德鲁斯大学University of St Andrews,82.1%,86.3%,50.3%,207,83.0%,94.7,免费评估
6,利物浦大学The University of Liverpool,82.6%,85.1%,55.6%,145,88.1%,93.3,免费评估
7,华威大学The University of Warwick,81.2%,83.8%,50.8%,173,84.4%,92.8,免费评估
8,诺丁汉大学University of Nottingham,82.9%,84.5%,48.5%,155,86.9%,92.7,免费评估
9,格拉斯哥大学University of Glasgow,81.8%,81.6%,41.1%,201,82.6%,92.6,免费评估
10,伦敦大学学院University College London,75.7%,75.2%,56.0%,189,83.9%,92.2,免费评估
11,赫瑞瓦特大学Heriot Watt University,87.6%,83.1%,34.2%,173,83.2%,91.7,免费评估
12,萨里大学University of Surrey,87.1%,90.4%,30.8%,161,82.7%,91.1,免费评估
12,兰卡斯特大学Lancaster University,86.6%,79.0%,37.5%,153,85.7%,91.1,免费评估
14,诺丁汉特伦特大学Nottingham Trent University,85.7%,88.8%,24.1%,128,92.3%,91.0,免费评估
15,布里斯托大学University of Bristol,77.7%,81.7%,56.6%,183,77.6%,90.9,免费评估
16,伯明翰大学University of Birmingham,83.1%,84.0%,37.3%,162,82.8%,90.5,免费评估
17,巴斯大学University of Bath,78.5%,81.5%,43.0%,171,82.1%,90.2,免费评估
18,曼彻斯特大学The University of Manchester,,,46.0%,171,75.0%,90.0,免费评估
19,爱丁堡大学The University of Edinburgh,79.8%,77.8%,48.4%,180,76.9%,89.6,免费评估
20,谢菲尔德大学The University of Sheffield,84.4%,86.6%,38.9%,151,78.4%,89.1,免费评估
21,基尔大学Keele University,85.8%,87.6%,41.1%,121,81.4%,89.0,免费评估
21,帝国理工学院Imperial College London,64.4%,66.0%,54.6%,204,81.8%,89.0,免费评估
23,利兹大学University of Leeds,81.7%,82.6%,35.9%,160,80.1%,88.9,免费评估
24,阿斯顿大学Aston University,95.2%,94.4%,20.6%,127,78.9%,88.7,免费评估
25,莱斯特大学University of Leicester,84.9%,85.1%,32.8%,127,83.6%,88.6,免费评估
26,思克莱德大学University of Strathclyde,74.2%,72.3%,40.1%,191,79.8%,88.5,免费评估
27,南安普顿大学University of Southampton,81.4%,81.5%,50.7%,153,74.2%,88.1,免费评估
27,英国女王大学Queen's University Belfast,82.0%,79.1%,34.7%,150,80.8%,88.1,免费评估
29,拉夫堡大学Loughborough University,83.4%,84.7%,23.9%,147,82.4%,88.0,免费评估
30,卡迪夫大学Cardiff University,74.9%,78.1%,30.9%,142,84.7%,86.8,免费评估
31,萨塞克斯大学University of Sussex,86.5%,86.6%,25.8%,147,74.3%,86.5,免费评估
32,东英吉利大学University of East Anglia,76.6%,77.0%,39.2%,150,78.1%,86.4,免费评估
33,班戈大学Bangor University,79.6%,83.9%,19.1%,129,84.6%,86.2,免费评估
34,普利茅斯大学University of Plymouth,85.2%,83.8%,25.3%,119,79.5%,85.9,免费评估
35,伦敦国王学院King's College London,75.8%,74.0%,,161,90.0%,85.8,免费评估
36,纽卡斯尔大学Newcastle University,76.3%,81.8%,28.5%,150,76.6%,85.1,免费评估
37,谢菲尔德哈莱姆大学Sheffield Hallam University,86.3%,84.7%,17.8%,111,79.8%,85.0,免费评估
38,哈德斯菲尔德大学University of Huddersfield,84.3%,80.4%,11.0%,110,84.7%,84.8,免费评估
39,南威尔士大学The University of South Wales,88.3%,87.8%,,122,81.3%,84.6,免费评估
40,雷丁大学University of Reading,77.9%,71.4%,27.3%,127,81.5%,84.5,免费评估
41,格林威治大学The University of Greenwich,86.1%,84.8%,7.4%,129,78.0%,84.2,免费评估
42,西苏格兰大学University of the West of Scotland,81.7%,68.7%,29.0%,124,77.8%,83.9,免费评估
43,利物浦约翰摩尔斯大学Liverpool John Moores University,78.8%,78.1%,6.0%,134,83.3%,83.8,免费评估
44,曼彻斯特城市大学Manchester Metropolitan University,81.9%,80.0%,16.3%,125,77.9%,83.6,免费评估
45,肯特大学University of Kent,79.1%,79.0%,27.5%,130,74.7%,83.5,免费评估
46,布拉德福德大学University of Bradford,75.6%,78.6%,9.5%,111,86.8%,83.4,免费评估
47,伦敦大学玛丽女王学院Queen Mary University of London,72.1%,74.5%,37.0%,132,74.2%,82.7,免费评估
48,阿伯丁大学University of Aberdeen,73.5%,74.0%,31.6%,167,67.0%,82.0,免费评估
49,伦敦都市大学London Metropolitan University,80.5%,79.1%,,110,82.6%,81.9,免费评估
49,赫尔大学The University of Hull,77.2%,75.9%,24.2%,107,77.3%,81.9,免费评估
51,金斯顿大学Kingston University,94.9%,94.4%,2.6%,102*,62.9%,80.0,免费评估
52,中央兰开夏大学University of Central Lancashire,62.5%,68.1%,11.7%,125,83.9%,79.8,免费评估
53,诺桑比亚大学Northumbria University,84.3%,83.4%,14.0%,128,59.7%,78.5,免费评估
54,布莱顿大学University of Brighton,70.8%,64.8%,4.8%,101,82.2%,78.4,免费评估
