Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,哈佛大学Harvard University,United States,100.0,99.7,98.5,100.0,99.6,免费评估
2,剑桥大学University of Cambridge,United Kingdom,98.8,100.0,93.6,84.8,94.1,免费评估
3,麻省理工学院Massachusetts Institute of Technology,United States,92.4,95.7,100.0,88.1,93.6,免费评估
4,牛津大学University of Oxford,United Kingdom,97.1,99.0,92.8,84.8,93.1,免费评估
5,斯坦福大学Stanford University,United States,92.6,92.7,96.6,89.9,92.9,免费评估
6,"University of California, Berkeley",United States,92.4,90.8,94.8,79.9,89.7,免费评估
7,加利福尼亚理工学院California Institute of Technology,United States,95.9,82.3,97.2,71.0,88.7,免费评估
7,耶鲁大学Yale University,United States,88.6,89.9,94.1,82.9,88.7,免费评估
9,"University of California, San Diego",United States,85.5,78.3,95.2,89.2,88.1,免费评估
10,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,93.4,95.5,89.9,74.4,88.0,免费评估
11,"University of California, Los Angeles",United States,85.6,87.2,94.5,85.0,87.8,免费评估
12,"University of California, San Francisco",United States,85.8,70.6,96.6,87.9,87.5,免费评估
13,帝国理工学院Imperial College London,United Kingdom,86.0,93.6,90.1,77.7,85.7,免费评估
13,Kyoto University,Japan,91.8,93.9,84.3,74.0,85.7,免费评估
15,哥伦比亚大学Columbia University,United States,81.6,84.7,94.5,83.2,85.5,免费评估
16,普林斯顿大学Princeton University,United States,90.6,87.4,93.8,66.4,85.1,免费评估
17,National University of Singapore,Singapore,87.3,92.2,88.3,74.7,84.9,免费评估
18,The University of Tokyo,Japan,89.5,91.1,83.0,73.3,84.0,免费评估
19,康奈尔大学Cornell University,United States,80.9,85.0,91.4,80.4,83.8,免费评估
20,伦敦大学学院University College London,United Kingdom,82.2,78.9,89.7,82.1,83.7,免费评估
21,昆士兰大学The University of Queensland,Australia,86.1,89.0,86.5,72.9,83.2,免费评估
22,爱丁堡大学The University of Edinburgh,United Kingdom,81.3,77.4,91.2,79.3,82.9,免费评估
23,墨尔本大学The University of Melbourne,Australia,83.8,91.9,85.9,74.4,82.8,免费评估
24,University of Washington,United States,77.0,71.6,92.7,85.8,82.6,免费评估
25,宾夕法尼亚大学University of Pennsylvania,United States,68.7,92.5,94.2,88.1,82.3,免费评估
26,芝加哥大学The University of Chicago,United States,76.4,75.8,95.7,80.2,82.1,免费评估
27,杜克大学Duke University,United States,71.4,85.8,93.7,84.0,81.5,免费评估
28,多伦多大学University of Toronto,Canada,70.3,85.9,90.6,88.1,81.4,免费评估
29,Osaka University,Japan,79.9,92.1,85.4,75.1,81.3,免费评估
30,澳大利亚国立大学The Australian National University,Australia,91.2,89.2,84.3,56.8,80.7,免费评估
31,英属哥伦比亚大学University of British Columbia,Canada,77.6,83.9,89.0,74.0,80.2,免费评估
31,Rockefeller University,United States,78.7,55.6,99.0,73.7,80.2,免费评估
33,Ludwig-Maximilians-Universität München,Germany,75.1,83.8,89.9,76.8,80.1,免费评估
34,Ruprecht-Karls-Universität Heidelberg,Germany,75.9,78.7,90.2,76.4,79.9,免费评估
35,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,United States,74.1,73.3,90.4,79.6,79.5,免费评估
36,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",United States,64.5,81.1,94.2,87.9,79.4,免费评估
37,Peking University,China,85.2,84.7,77.4,66.8,78.6,免费评估
38,"University of California, Davis",United States,75.1,78.2,86.4,76.1,78.5,免费评估
39,约翰霍普金斯大学Johns Hopkins University,United States,64.6,81.8,92.3,85.0,78.3,免费评估
39,圣路易斯华盛顿大学Washington University in St Louis,United States,67.1,74.2,94.8,81.6,78.3,免费评估
41,Uppsala University,Sweden,77.1,77.9,87.7,70.6,78.2,免费评估
42,The University of Hong Kong,Hong Kong,77.9,91.7,85.9,64.5,77.9,免费评估
43,KAIST - Korea Advanced Institute of Science & Technology,South Korea,84.7,75.4,83.9,61.4,77.8,免费评估
44,New York University,United States,66.5,86.1,92.8,76.8,77.6,免费评估
45,布里斯托大学University of Bristol,United Kingdom,76.4,75.3,88.7,69.0,77.5,免费评估
46,曼彻斯特大学The University of Manchester,United Kingdom,71.7,75.1,88.1,76.4,77.3,免费评估
46,奥克兰大学The University of Auckland,New Zealand,77.3,91.7,84.8,64.0,77.3,免费评估
46,麦吉尔大学McGill University,Canada,71.9,74.0,88.6,76.1,77.3,免费评估
49,University of Copenhagen,Denmark,69.8,82.0,86.4,77.4,77.1,免费评估
50,新南威尔士大学The University of New South Wales,Australia,76.8,88.9,83.9,64.0,76.6,免费评估
