Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,Oxford,100.0,92,93,65,10.7,10,538,8.0,82.0,免费评估
2,剑桥大学University of Cambridge,84.3,97,94,72,15.1,10,498,9.0,,免费评估
3,伦敦国王学院King's College London,81.1,89,94,75,14.1,7,433,9.0,74.0,免费评估
4,圣安德鲁斯大学University of St Andrews,74.3,87,91,71,17.0,5,456,10.0,71.0,免费评估
5,伦敦大学玛丽女王学院Queen Mary University of London,71.3,86,92,79,16.0,10,374,3.0,66.0,免费评估
6,伦敦大学亚非学院SOAS University of London,71.0,96,94,69,13.9,8,416,4.0,76.0,免费评估
7,华威大学The University of Warwick,70.1,92,89,66,16.2,8,476,7.0,70.0,免费评估
8,约克大学The University of York,66.9,90,90,58,15.2,7,459,6.0,71.0,免费评估
9,埃克塞特大学University of Exeter,66.7,92,92,79,18.1,5,412,9.0,58.0,免费评估
10,伦敦政治经济学院The London School of Economics and Political Science,66.4,80,80,70,13.1,8,485,7.0,61.0,免费评估
11,兰卡斯特大学Lancaster University,65.9,87,92,69,14.3,7,378,4.0,69.0,免费评估
12,伯明翰大学University of Birmingham,65.7,92,88,77,21.1,9,390,8.0,54.0,免费评估
13,伦敦大学学院University College London,64.6,84,81,59,15.2,9,423,,,免费评估
14,邓迪大学University of Dundee,63.8,94,95,71,19.3,6,328,9.0,51.0,免费评估
15,莱斯特大学University of Leicester,63.3,98,95,74,21.4,5,342,9.0,57.0,免费评估
16,谢菲尔德大学The University of Sheffield,62.3,89,95,68,20.9,4,435,8.0,60.0,免费评估
17,埃塞克斯大学University of Essex,62.1,91,93,76,14.9,6,332,6.0,57.0,免费评估
18,杜伦大学Durham University,61.2,82,84,60,19.0,5,458,7.0,69.0,免费评估
19,布里斯托大学University of Bristol,60.3,75,87,53,18.3,7,427,7.0,77.0,免费评估
19,诺丁汉大学University of Nottingham,60.3,85,89,58,16.8,6,415,7.0,66.0,免费评估
21,格拉斯哥大学University of Glasgow,60.1,93,89,70,16.2,5,398,8.0,48.0,免费评估
22,亚伯大学Aberystwyth University,59.7,90,97,71,17.2,4,316,5.0,66.0,免费评估
23,爱丁堡大学The University of Edinburgh,59.1,68,80,41,14.7,10,434,7.0,68.0,免费评估
24,萨塞克斯大学University of Sussex,58.0,90,91,66,19.4,4,366,7.0,63.0,免费评估
25,斯特林大学University of Stirling,57.8,88,86,67,21.2,5,305,10.0,,免费评估
26,卡迪夫大学Cardiff University,57.2,87,93,61,21.2,6,398,6.0,67.0,免费评估
27,布鲁内尔大学Brunel University,56.6,89,87,66,22.2,3,308,10.0,60.0,免费评估
28,赫尔大学The University of Hull,56.4,90,93,74,16.9,4,333,2.0,68.0,免费评估
29,利物浦大学The University of Liverpool,55.6,90,88,61,18.0,7,367,4.0,64.0,免费评估
30,肯特大学University of Kent,54.8,80,83,67,13.9,5,294,4.0,67.0,免费评估
31,布拉德福德大学University of Bradford,54.6,91,85,60,14.3,5,284,6.0,62.0,免费评估
32,巴斯大学University of Bath,54.4,87,81,57,18.9,5,438,6.0,,免费评估
32,南安普顿大学University of Southampton,54.4,94,89,54,19.2,5,400,7.0,54.0,免费评估
32,东英吉利大学University of East Anglia,54.4,90,91,69,23.0,5,336,7.0,50.0,免费评估
35,基尔大学Keele University,54.1,87,84,62,14.4,4,294,6.0,62.0,免费评估
36,拉夫堡大学Loughborough University,53.7,92,90,82,21.8,4,327,4.0,53.0,免费评估
37,诺丁汉特伦特大学Nottingham Trent University,53.0,90,90,76,18.3,5,234,7.0,42.0,免费评估
38,伦敦城市大学City University London,52.7,71,79,69,16.8,6,277,7.0,,免费评估
39,阿伯丁大学University of Aberdeen,52.5,95,89,56,,4,337,8.0,58.0,免费评估
40,普利茅斯大学University of Plymouth,51.9,89,90,66,15.3,6,244,7.0,39.0,免费评估
41,思克莱德大学University of Strathclyde,51.6,94,91,76,24.6,7,354,6.0,39.0,免费评估
42,伦敦大学皇家霍洛威学院Royal Holloway University of London,51.1,80,84,53,19.9,4,366,4.0,82.0,免费评估
43,纽卡斯尔大学Newcastle University,51.0,91,84,63,22.9,5,386,6.0,60.0,免费评估
44,利兹大学University of Leeds,50.2,79,86,55,22.5,5,395,6.0,66.0,免费评估
45,曼彻斯特大学The University of Manchester,49.8,65,83,40,18.7,7,421,7.0,64.0,免费评估
46,威斯敏斯特大学University of Westminster,48.7,85,87,66,17.8,3,232,7.0,,免费评估
47,雷丁大学University of Reading,45.8,86,87,64,20.2,3,316,3.0,55.0,免费评估
48,牛津布鲁克斯大学Oxford Brookes University,45.7,83,80,65,16.8,6,316,4.0,42.0,免费评估
49,德蒙福特大学De Montfort University,43.1,92,86,80,22.0,3,189,4.0,46.0,免费评估
50,Leeds Met,43.0,81,88,60,23.3,5,223,7.0,48.0,免费评估
51,西英格兰大学University of the West of England,42.8,91,89,70,20.8,4,246,3.0,44.0,免费评估
52,英国女王大学Queen's University Belfast,42.7,79,84,45,19.5,5,377,4.0,47.0,免费评估
53,哈德斯菲尔德大学University of Huddersfield,42.4,88,94,77,24.6,4,250,4.0,,免费评估
54,曼彻斯特城市大学Manchester Metropolitan University,42.0,86,88,72,19.8,4,253,3.0,46.0,免费评估
55,考文垂大学Coventry University,41.8,85,86,73,22.0,3,298,2.0,,免费评估
56,伦敦大学金史密斯学院Goldsmiths University of London,41.4,72,79,57,17.6,3,302,3.0,55.0,免费评估
57,阿斯顿大学Aston University,41.2,82,79,52,24.4,2,354,7.0,,免费评估
58,萨里大学University of Surrey,38.1,77,83,60,21.3,6,327,2.0,,免费评估
59,伦敦都市大学London Metropolitan University,37.3,84,92,58,22.0,3,208,3.0,50.0,免费评估
59,斯旺西大学Swansea University,37.3,87,88,67,27.6,3,293,3.0,51.0,免费评估
61,诺桑比亚大学Northumbria University,36.5,88,82,66,29.4,4,271,4.0,53.0,免费评估
61,阿尔斯特大学University of Ulster,36.5,85,80,62,18.5,4,242,4.0,38.0,免费评估
63,林肯大学University of Lincoln,34.5,78,81,75,24.9,2,250,4.0,,免费评估
64,谢菲尔德哈莱姆大学Sheffield Hallam University,34.1,70,80,51,21.6,5,244,,,免费评估
65,朴茨茅斯大学University of Portsmouth,32.8,89,84,71,19.8,5,266,1.0,38.0,免费评估
66,索尔福德大学University of Salford,32.7,82,87,64,21.7,3,248,1.0,43.0,免费评估
67,利物浦约翰摩尔斯大学Liverpool John Moores University,31.1,84,87,71,27.8,3,225,2.0,,免费评估
68,金斯顿大学Kingston University,28.4,83,82,53,25.8,3,215,4.0,,免费评估
69,格林威治大学The University of Greenwich,26.8,85,84,69,35.3,3,237,2.0,,免费评估
