Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Harvard University,UnitedStates,100.0,85.9,72.0,100.0,0.0,300.3,免费评估
2,"University of California, San Francisco",UnitedStates,62.3,84.7,66.7,65.5,0.0,225.8,免费评估
3,"University of California, San Diego",UnitedStates,65.1,82.3,69.2,61.7,0.0,222.9,免费评估
4,Karolinska Institute,Sweden,69.3,82.4,88.0,53.5,0.0,222.7,免费评估
5,University of North Carolina at Chapel Hill,UnitedStates,80.7,82.4,62.1,43.6,0.0,219.1,免费评估
6,University of Copenhagen,Denmark,81.2,76.2,79.6,43.6,0.0,217.0,免费评估
7,Monash University,Australia,67.4,83.8,80.9,48.8,0.0,216.2,免费评估
8,University of Toronto,Canada,77.9,76.7,79.1,43.6,0.0,214.1,免费评估
9,牛津大学University of Oxford,UnitedKingdom,56.6,88.4,87.8,48.8,0.0,211.3,免费评估
10,伦敦大学学院University College London,UnitedKingdom,64.9,82.6,82.2,43.6,0.0,207.6,免费评估
11,"University of California, Los Angeles",UnitedStates,54.7,79.2,65.7,43.6,81.6,207.1,免费评估
12,Massachusetts Institute of Technology (MIT),UnitedStates,38.4,88.6,73.2,61.7,0.0,203.4,免费评估
13,University of Washington,UnitedStates,65.1,84.6,62.2,37.8,0.0,199.9,免费评估
14,帝国理工学院Imperial College London,UnitedKingdom,60.4,79.0,82.7,43.6,0.0,199.6,免费评估
15,Stanford University,UnitedStates,53.1,89.5,66.5,43.6,0.0,199.5,免费评估
16,Duke University,UnitedStates,64.3,78.5,62.5,43.6,0.0,198.9,免费评估
17,剑桥大学University of Cambridge,UnitedKingdom,53.3,85.2,83.0,43.6,0.0,198.7,免费评估
18,Uppsala University,Sweden,58.0,79.1,81.5,43.6,0.0,197.1,免费评估
19,Yale University,UnitedStates,55.8,78.4,64.0,48.8,0.0,195.8,免费评估
20,University of Pennsylvania,UnitedStates,59.0,79.4,60.6,43.6,0.0,194.1,免费评估
21,Vanderbilt University,UnitedStates,57.5,78.4,59.0,43.6,0.0,191.4,免费评估
22,"University of Pittsburgh, Pittsburgh Campus",UnitedStates,66.2,75.0,59.6,37.8,0.0,190.9,免费评估
23,Johns Hopkins University,UnitedStates,73.3,81.4,66.8,21.8,0.0,189.9,免费评估
24,伦敦国王学院King's College London,UnitedKingdom,61.0,78.7,83.5,21.8,57.7,189.8,免费评估
25,Utrecht University,Netherlands,71.5,80.3,79.6,21.8,0.0,189.6,免费评估
26,Sorbonne University,France,57.9,73.0,73.5,43.6,0.0,189.2,免费评估
27,The University of Queensland,Australia,65.0,77.4,78.5,30.9,0.0,189.0,免费评估
28,KU Leuven,Belgium,71.4,77.5,90.9,21.8,0.0,188.9,免费评估
29,Icahn School of Medicine at Mount Sinai,UnitedStates,48.7,87.8,71.1,37.8,0.0,188.5,免费评估
30,University of Michigan-Ann Arbor,UnitedStates,69.2,80.8,62.3,21.8,0.0,184.2,免费评估
31,Free University Berlin,Germany,62.4,75.4,74.3,30.9,0.0,183.5,免费评估
32,The University of Texas Southwestern Medical Center at Dallas,UnitedStates,37.9,88.8,64.7,43.6,0.0,183.3,免费评估
33,King Abdulaziz University,SaudiArabia,60.7,71.3,100.0,30.9,0.0,182.9,免费评估
34,"Rutgers, The State University of New Jersey - New Brunswick",UnitedStates,63.0,75.5,66.6,30.9,0.0,182.6,免费评估
35,Ghent University,Belgium,58.4,76.9,81.0,30.9,0.0,182.4,免费评估
36,Shanghai Jiao Tong University,China,81.5,68.8,47.5,21.8,0.0,181.6,免费评估
37,University of Basel,Switzerland,59.1,79.9,86.2,21.8,0.0,178.0,免费评估
38,"University of Minnesota, Twin Cities",UnitedStates,67.2,76.8,58.3,21.8,0.0,177.5,免费评估
39,University of Sydney,Australia,63.8,75.8,78.0,21.8,0.0,177.0,免费评估
40,The University of Melbourne,Australia,53.0,77.0,75.8,30.9,0.0,176.1,免费评估
41,University of Paris Descartes (Paris 5),France,53.4,70.3,71.1,37.8,0.0,175.8,免费评估
42,Leiden University,Netherlands,54.1,83.5,81.3,21.8,0.0,175.7,免费评估
43,China Pharmaceutical University,China,93.6,73.2,43.1,0.0,0.0,175.5,免费评估
44,Mayo Medical School,UnitedStates,48.5,83.7,62.1,30.9,0.0,175.4,免费评估
45,爱丁堡大学The University of Edinburgh,UnitedKingdom,37.1,100.0,78.8,21.8,0.0,174.6,免费评估
45,University of Milan,Italy,65.2,74.3,66.4,21.8,0.0,174.6,免费评估
47,University of Helsinki,Finland,50.5,76.4,83.8,30.9,0.0,174.5,免费评估
48,McGill University,Canada,54.8,73.1,78.0,30.9,0.0,174.3,免费评估
49,Humboldt University of Berlin,Germany,53.9,74.7,73.9,30.9,0.0,174.2,免费评估
49,University of Groningen,Netherlands,53.7,74.2,77.3,30.9,0.0,174.2,免费评估
