Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Ecole hôtelière de Lausanne,Switzerland,100.0,,,100.0,95.0,免费评估
2,University of Nevada - Las Vegas,United States,99.0,,,83.0,86.1,免费评估
3,Les Roches Global Hospitality Education,Switzerland,79.4,,,94.6,83.0,免费评估
4,Glion Institute of Higher Education,Switzerland,75.3,,,97.4,82.6,免费评估
5,The Hong Kong Polytechnic University,Hong Kong,94.3,76.3,,63.0,77.8,免费评估
6,Hotel School The Hague,Netherlands,72.0,,,85.8,75.3,免费评估
7,Swiss Hotel Management School,Switzerland,77.2,,,81.0,75.2,免费评估
8,萨里大学University of Surrey,United Kingdom,88.5,83.2,,61.3,74.6,免费评估
9,牛津布鲁克斯大学Oxford Brookes University,United Kingdom,76.7,74.7,,72.4,74.5,免费评估
10,伯恩茅斯大学Bournemouth University,United Kingdom,82.3,84.9,,61.3,71.9,免费评估
11,Cornell University,United States,77.5,83.5,,63.8,71.0,免费评估
12,International Management Institute Switzerland,Switzerland,67.0,,,80.7,70.5,免费评估
13,Les Roches Marbella,Spain,64.5,,,74.4,66.2,免费评估
14,Taylor's University,Malaysia,73.5,43.0,,59.6,65.0,免费评估
15,Hotel Institute Montreux,Switzerland,64.4,,,71.9,64.9,免费评估
16,César Ritz Colleges Switzerland,Switzerland,59.7,,,75.8,64.8,免费评估
17,IHTTI School of Hotel Management,Switzerland,64.5,,,70.7,64.4,免费评估
18,Blue Mountains International Hotel Management School (BMIHMS),Australia,62.4,,,72.5,64.3,免费评估
19,"University College of Hospitality Management Sant Pol de Mar, Barcelona",Spain,72.3,,,63.2,64.1,免费评估
20,Griffith University,Australia,82.1,68.2,,45.5,63.1,免费评估
21,Culinary Arts Academy Switzerland,Switzerland,64.5,,,67.6,62.8,免费评估
22,Texas A&M University,United States,79.2,57.6,,47.6,62.3,免费评估
23,Pennsylvania State University,United States,83.4,65.6,,42.8,62.2,免费评估
24,Virginia Polytechnic Institute and State University,United States,84.5,84.4,,39.5,62.0,免费评估
25,HTMi - Hotel and Tourism Management Institute Switzerland,Switzerland,65.3,,,62.6,60.7,免费评估
25,University of Florida,United States,66.6,69.9,,54.4,60.7,免费评估
27,The University of Queensland,Australia,75.4,67.8,,46.3,60.5,免费评估
28,Sun Yat-sen University,China,72.7,69.6,,48.1,60.2,免费评估
28,University of Central Florida,United States,75.0,62.0,,46.6,60.2,免费评估
30,Purdue University,United States,79.8,71.6,,40.8,59.9,免费评估
31,"Nanyang Technological University, Singapore (NTU)",Singapore,56.2,53.4,,61.6,58.8,免费评估
32,University of Waterloo,Canada,75.6,72.0,,42.0,58.6,免费评估
33,Institute for Tourism Studies,Macao,46.8,64.6,,68.2,58.4,免费评估
34,Sejong University,South Korea,64.9,79.6,,49.8,58.1,免费评估
35,SAIT Polytechnic - School of Hospitality and Tourism,Canada,59.7,,,62.3,58.0,免费评估
36,New York University (NYU),United States,59.0,86.2,,54.1,57.9,免费评估
37,Kyung Hee University,South Korea,64.6,79.7,,48.5,57.3,免费评估
38,The Chinese University of Hong Kong (CUHK),Hong Kong,54.8,77.2,,57.2,57.1,免费评估
39,The University of Hong Kong,Hong Kong,52.3,63.0,,60.7,57.0,免费评估
40,谢菲尔德哈莱姆大学Sheffield Hallam University,United Kingdom,63.2,63.0,,49.4,56.3,免费评估
41,University of Macau,Macao,57.2,64.8,,53.9,55.9,免费评估
42,"Vatel, Hotel and Tourism Business School",France,49.8,,,66.6,55.7,免费评估
42,Michigan State University,United States,61.5,56.5,,50.3,55.7,免费评估
42,University of South Florida,United States,64.9,81.7,,44.8,55.7,免费评估
45,The Emirates Academy of Hospitality Management (EAHM),United Arab Emirates,67.4,,,49.3,55.0,免费评估
46,Clemson University,United States,69.2,56.4,,41.8,54.9,免费评估
46,Monash University,Australia,55.9,75.4,,52.0,54.9,免费评估
46,Universitat Ramon Llull,Spain,59.3,58.4,,50.6,54.9,免费评估
49,Washington State University,United States,62.4,82.1,,44.5,54.4,免费评估
50,Business and Hotel Management School,Switzerland,64.4,,,50.3,54.1,免费评估
50,Florida International University,United States,60.7,46.5,,49.0,54.1,免费评估
50,Hanyang University,South Korea,58.6,57.6,,49.6,54.1,免费评估
