Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伦敦大学学院University College London,100.0,92,96,82,14.0,10.0,498,9,85.0,免费评估
2,杜伦大学Durham University,93.4,94,96,87,15.8,7.0,557,8,81.0,免费评估
3,剑桥大学University of Cambridge,91.1,97,97,79,14.5,,562,7,67.0,免费评估
4,圣安德鲁斯大学University of St Andrews,89.1,92,94,79,12.7,9.0,519,7,72.0,免费评估
5,牛津大学University of Oxford,87.1,93,95,78,13.5,,542,7,64.0,免费评估
6,伦敦国王学院King's College London,85.4,83,94,71,13.6,8.0,472,7,81.0,免费评估
7,东英吉利大学University of East Anglia,84.9,96,97,76,14.5,9.0,454,7,66.0,免费评估
8,埃克塞特大学University of Exeter,83.7,94,97,79,16.4,7.0,502,7,72.0,免费评估
9,华威大学The University of Warwick,83.1,93,96,69,14.3,9.0,518,8,66.0,免费评估
10,爱丁堡大学The University of Edinburgh,81.5,88,93,59,16.9,10.0,494,8,69.0,免费评估
11,布里斯托大学University of Bristol,80.9,86,91,75,18.1,6.0,498,8,83.0,免费评估
12,肯特大学University of Kent,79.3,94,94,80,11.8,7.0,409,8,66.0,免费评估
13,拉夫堡大学Loughborough University,76.6,97,94,80,23.2,6.0,418,8,73.0,免费评估
14,兰卡斯特大学Lancaster University,76.5,95,96,73,16.7,4.0,464,8,72.0,免费评估
15,阿斯顿大学Aston University,76.1,85,92,68,11.0,10.0,373,7,,免费评估
15,莱斯特大学University of Leicester,76.1,93,93,78,14.7,8.0,419,5,59.0,免费评估
17,约克大学The University of York,75.4,83,93,67,18.6,7.0,514,7,68.0,免费评估
18,白金汉大学The University of Buckingham,74.6,97,92,89,10.4,6.0,310,2,,免费评估
19,南安普顿大学University of Southampton,74.5,98,98,81,20.3,5.0,452,8,51.0,免费评估
20,伦敦大学玛丽女王学院Queen Mary University of London,74.4,94,95,75,19.0,6.0,426,8,62.0,免费评估
