Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,97.4,99.4,94.6,89.4,94.1,免费评估
2,Stanford University,United States,95.2,100.0,100.0,87.2,93.4,免费评估
3,Carnegie Mellon University,United States,80.6,98.2,94.7,100.0,93.1,免费评估
4,"University of California, Berkeley (UCB)",United States,88.4,97.8,99.7,85.0,90.1,免费评估
5,牛津大学University of Oxford,United Kingdom,96.6,90.6,96.1,81.4,89.5,免费评估
6,剑桥大学University of Cambridge,United Kingdom,97.6,88.7,88.2,83.2,89.1,免费评估
7,Harvard University,United States,100.0,89.7,92.0,78.6,88.7,免费评估
8,EPFL,Switzerland,87.4,91.6,88.2,86.4,87.8,免费评估
9,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,86.3,95.7,94.9,82.1,87.3,免费评估
10,University of Toronto,Canada,82.3,92.2,93.5,84.0,86.1,免费评估
11,Princeton University,United States,83.7,93.8,97.1,78.2,85.0,免费评估
12,National University of Singapore (NUS),Singapore,88.0,93.0,90.1,77.7,84.9,免费评估
13,Tsinghua University,China (Mainland),87.7,98.1,85.6,76.2,84.3,免费评估
14,帝国理工学院Imperial College London,United Kingdom,87.7,91.1,87.5,77.8,84.2,免费评估
15,"University of California, Los Angeles (UCLA)",United States,86.8,90.8,92.1,75.8,83.8,免费评估
16,"Nanyang Technological University, Singapore (NTU)",Singapore,87.7,94.5,88.7,74.8,83.7,免费评估
17,伦敦大学学院University College London,United Kingdom,79.7,92.6,90.1,78.5,82.7,免费评估
18,University of Washington,United States,69.0,93.3,95.2,83.9,82.5,免费评估
19,Columbia University,United States,82.6,89.1,91.9,75.5,82.1,免费评估
19,Cornell University,United States,77.6,91.9,95.1,76.9,82.1,免费评估
19,New York University (NYU),United States,76.2,92.9,99.6,75.8,82.1,免费评估
19,Peking University,China (Mainland),86.4,91.1,85.5,74.1,82.1,免费评估
23,爱丁堡大学The University of Edinburgh,United Kingdom,76.9,85.9,87.4,81.9,81.8,免费评估
24,University of Waterloo,Canada,77.4,92.6,90.7,77.5,81.7,免费评估
25,University of British Columbia,Canada,79.8,92.2,91.3,74.9,81.4,免费评估
26,The Hong Kong University of Science and Technology,Hong Kong SAR,82.7,90.2,93.1,71.5,80.9,免费评估
27,Georgia Institute of Technology,United States,75.5,95.9,89.7,75.5,80.7,免费评估
28,The University of Tokyo,Japan,86.8,82.9,73.7,76.9,80.3,免费评估
29,California Institute of Technology (Caltech),United States,79.7,83.8,85.3,77.4,80.2,免费评估
30,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,77.1,93.0,95.7,70.5,79.6,免费评估
31,University of Texas at Austin,United States,74.5,95.0,97.0,70.6,79.4,免费评估
32,The University of Melbourne,Australia,83.3,87.7,89.5,69.2,79.3,免费评估
33,University of Illinois at Urbana-Champaign,United States,71.7,94.9,90.7,74.0,79.0,免费评估
34,Shanghai Jiao Tong University,China (Mainland),83.6,91.5,82.4,68.8,78.7,免费评估
35,University of Pennsylvania,United States,80.9,86.4,90.0,69.4,78.5,免费评估
36,KAIST - Korea Advanced Institute of Science & Technology,South Korea,78.0,87.4,83.5,73.3,78.4,免费评估
36,Technical University of Munich,Germany,74.3,89.2,82.6,75.8,78.4,免费评估
38,The University of Hong Kong,Hong Kong SAR,83.4,85.9,88.0,67.4,78.1,免费评估
39,Université PSL,France,87.7,82.2,84.0,66.5,77.8,免费评估
40,Politecnico di Milano,Italy,90.7,84.7,78.0,64.5,77.4,免费评估
41,The Australian National University,Australia,77.8,86.8,89.5,68.9,77.3,免费评估
42,The University of Sydney,Australia,82.1,86.1,85.7,66.4,77.0,免费评估
43,KTH Royal Institute of Technology,Sweden,74.9,88.9,88.3,69.4,76.8,免费评估
44,University of Southern California,United States,70.8,93.5,92.1,68.9,76.6,免费评估
45,University of Amsterdam,Netherlands,72.4,81.8,89.0,72.2,76.2,免费评估
46,Yale University,United States,81.2,78.9,84.4,67.8,76.0,免费评估
47,University of Chicago,United States,77.0,87.5,89.5,65.7,75.9,免费评估
48,Seoul National University,South Korea,80.6,84.2,82.2,66.6,75.8,免费评估
48,University of Michigan-Ann Arbor,United States,73.3,93.1,92.4,64.9,75.8,免费评估
50,"University of Maryland, College Park",United States,67.3,90.9,89.2,71.3,75.7,免费评估
