Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,84.0,5.4,567.0,92.0,100.0,免费评估
2,萨里大学University of Surrey,84.0,4.0,448.0,89.0,90.1,免费评估
3,南安普顿大学University of Southampton,85.0,3.5,435.0,93.0,89.6,免费评估
4,帝国理工学院Imperial College London,78.0,3.5,498.0,87.0,87.4,免费评估
4,谢菲尔德大学The University of Sheffield,89.0,3.0,376.0,92.0,87.4,免费评估
6,伦敦大学学院University College London,79.0,3.4,439.0,88.0,85.6,免费评估
7,巴斯大学University of Bath,79.0,3.4,442.0,85.0,84.8,免费评估
8,纽卡斯尔大学Newcastle University,83.0,2.8,366.0,97.0,84.4,免费评估
9,英国女王大学Queen's University Belfast,83.0,3.1,375.0,86.0,83.3,免费评估
10,拉夫堡大学Loughborough University,85.0,2.8,364.0,87.0,83.2,免费评估
11,曼彻斯特大学The University of Manchester,82.0,3.7,395.0,76.0,83.1,免费评估
12,埃塞克斯大学University of Essex,87.0,3.1,,74.0,82.5,免费评估
13,约克大学The University of York,90.0,2.4,362.0,79.0,82.1,免费评估
14,布里斯托大学University of Bristol,78.0,2.6,423.0,88.0,81.8,免费评估
15,诺丁汉大学University of Nottingham,79.0,2.6,371.0,91.0,81.2,免费评估
16,格拉斯哥大学University of Glasgow,82.0,3.2,369.0,76.0,81.0,免费评估
17,爱丁堡大学The University of Edinburgh,83.0,2.7,399.0,78.0,80.8,免费评估
18,肯特大学University of Kent,92.0,2.2,288.0,82.0,80.4,免费评估
19,利兹大学University of Leeds,71.0,4.2,403.0,72.0,79.6,免费评估
20,思克莱德大学University of Strathclyde,80.0,2.5,400.0,76.0,79.0,免费评估
21,埃克塞特大学University of Exeter,80.0,2.4,416.0,75.0,78.6,免费评估
22,萨塞克斯大学University of Sussex,81.0,2.5,,78.0,77.6,免费评估
23,伯明翰大学University of Birmingham,79.0,2.5,382.0,76.0,77.1,免费评估
24,班戈大学Bangor University,,4.0,201.0,81.0,76.8,免费评估
25,兰卡斯特大学Lancaster University,77.0,2.4,388.0,77.0,76.4,免费评估
26,卡迪夫大学Cardiff University,79.0,2.2,357.0,78.0,76.3,免费评估
27,雷丁大学University of Reading,79.0,1.6,360.0,81.0,74.8,免费评估
28,阿斯顿大学Aston University,84.0,1.8,342.0,71.0,74.6,免费评估
29,赫尔大学The University of Hull,89.0,1.4,292.0,,74.2,免费评估
30,阿伯丁大学University of Aberdeen,73.0,2.9,,74.0,73.3,免费评估
31,赫瑞瓦特大学Heriot Watt University,77.0,2.4,305.0,77.0,73.1,免费评估
32,索尔福德大学University of Salford,78.0,2.9,264.0,68.0,72.0,免费评估
33,利物浦大学The University of Liverpool,72.0,2.7,382.0,64.0,71.8,免费评估
33,斯塔福德郡大学Staffordshire University,72.0,1.9,,85.0,71.8,免费评估
35,布鲁内尔大学Brunel University,80.0,1.9,314.0,63.0,70.3,免费评估
36,伦敦大学玛丽女王学院Queen Mary University of London,76.0,2.5,298.0,62.0,69.6,免费评估
37,伦敦国王学院King's College London,77.0,1.6,334.0,64.0,69.0,免费评估
38,朴茨茅斯大学University of Portsmouth,85.0,1.2,218.0,73.0,68.8,免费评估
39,利物浦约翰摩尔斯大学Liverpool John Moores University,69.0,3.1,262.0,68.0,68.3,免费评估
40,罗伯特高登大学The Robert Gordon University,77.0,,347.0,80.0,68.2,免费评估
41,斯旺西大学Swansea University,78.0,1.6,294.0,64.0,67.9,免费评估
42,赫特福德大学University of Hertfordshire,79.0,2.5,195.0,63.0,67.2,免费评估
42,哈德斯菲尔德大学University of Huddersfield,76.0,1.5,291.0,66.0,67.2,免费评估
44,普利茅斯大学University of Plymouth,79.0,1.0,280.0,68.0,67.1,免费评估
45,考文垂大学Coventry University,74.0,1.9,283.0,67.0,66.9,免费评估
46,西英格兰大学University of the West of England,69.0,2.4,268.0,69.0,66.4,免费评估
47,诺桑比亚大学Northumbria University,72.0,1.9,252.0,70.0,65.9,免费评估
48,德蒙福特大学De Montfort University,76.0,1.5,276.0,62.0,65.1,免费评估
49,伦敦城市大学City University London,70.0,2.1,297.0,58.0,64.4,免费评估
50,伦敦南岸大学London South Bank University,71.0,2.2,,52.0,62.0,免费评估
51,谢菲尔德哈莱姆大学Sheffield Hallam University,72.0,1.5,245.0,56.0,61.0,免费评估
52,中央兰开夏大学University of Central Lancashire,77.0,1.0,241.0,52.0,60.9,免费评估
53,布拉德福德大学University of Bradford,78.0,0.4,262.0,55.0,60.8,免费评估
54,曼彻斯特城市大学Manchester Metropolitan University,69.0,1.2,263.0,60.0,60.3,免费评估
54,南安普顿索伦特大学Southampton Solent University,76.0,,252.0,64.0,60.3,免费评估
54,威斯敏斯特大学University of Westminster,77.0,0.6,248.0,55.0,60.3,免费评估
57,邓迪大学University of Dundee,77.0,,262.0,53.0,58.3,免费评估
58,德比大学University of Derby,69.0,,250.0,68.0,57.5,免费评估
59,阿尔斯特大学University of Ulster,67.0,,242.0,68.0,56.4,免费评估
60,格林威治大学The University of Greenwich,75.0,,189.0,59.0,56.2,免费评估
61,伯明翰城市大学Birmingham City University,70.0,,249.0,58.0,55.8,免费评估
62,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,72.0,,254.0,53.0,55.6,免费评估
63,蒂赛德大学Teesside University,78.0,,261.0,39.0,55.3,免费评估
64,波尔顿大学University of Bolton,63.0,,241.0,52.0,50.7,免费评估
65,格拉摩根大学University of Glamorgan,53.0,1.8,180.0,37.0,46.5,免费评估
