Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,诺丁汉大学University of Nottingham,90.5%,87.9%,36.4%,167,68.8%,100.0,免费评估
2,诺丁汉特伦特大学Nottingham Trent University,95.3%,93.7%,4.1%,164,69.8%,96.8,免费评估
3,雷丁大学University of Reading,79.0%,77.0%,50.7%,134,75.9%,94.3,免费评估
3,纽卡斯尔大学Newcastle University,79.5%,79.2%,28.4%,144,80.8%,94.3,免费评估
5,肯特大学University of Kent,83.1%,84.7%,,156,80.5%,93.6,免费评估
6,英国女王大学Queen's University Belfast,66.6%,65.8%,56.3%,143,78.9%,93.5,免费评估
7,亚伯大学Aberystwyth University,82.6%,83.9%,38.2%,142,63.7%,92.9,免费评估
8,班戈大学Bangor University,83.5%,82.3%,29.7%,129,77.1%,92.4,免费评估
9,哈珀亚当斯大学Harper Adams University,83.3%,83.6%,5.7%,132,74.5%,89.0,免费评估
10,皇家农学院Royal Agricultural University,79.7%,79.5%,2.1%,125,54.1%,82.0,免费评估
11,牛津布鲁克斯大学Oxford Brookes University,68.3%*,65.9%*,,132,57.7%,79.8,免费评估
12,哥比亚大学University of Cumbria,76.3%,65.1%,,125,48.6%,78.3,免费评估
13,格林威治大学The University of Greenwich,,,19.5%,114,43.1%,75.8,免费评估
