Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,University of Chicago,United States,75.1,92.4,58.8,89.3,100.0,354.0,免费评估
2,Harvard University,United States,99.4,89.5,66.1,100.0,48.0,348.4,免费评估
3,"University of California, Berkeley",United States,80.6,86.5,62.8,75.0,63.0,308.4,免费评估
4,Columbia University,United States,80.2,82.9,64.1,66.5,73.4,308.1,免费评估
5,Princeton University,United States,60.7,90.0,62.1,70.9,92.7,305.8,免费评估
6,Massachusetts Institute of Technology (MIT),United States,71.3,99.4,62.2,82.6,48.0,293.5,免费评估
7,New York University,United States,74.7,85.5,67.2,73.7,51.9,287.1,免费评估
8,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,100.0,71.7,81.1,60.3,27.7,282.1,免费评估
9,Stanford University,United States,79.0,84.6,66.6,81.7,32.0,281.3,免费评估
10,Yale University,United States,68.7,83.2,67.0,65.1,42.4,258.8,免费评估
11,Northwestern University,United States,66.2,81.1,62.0,70.9,19.6,236.6,免费评估
12,剑桥大学University of Cambridge,United Kingdom,73.8,64.2,81.0,28.8,55.5,235.2,免费评估
13,"University of California, Los Angeles",United States,57.2,77.2,64.2,54.3,39.2,224.4,免费评估
14,University of Pennsylvania,United States,70.1,84.6,63.9,67.2,0.0,221.0,免费评估
15,"University of California, San Diego",United States,53.8,86.0,64.6,53.5,34.0,217.5,免费评估
16,牛津大学University of Oxford,United Kingdom,92.1,72.3,80.5,33.9,0.0,216.3,免费评估
17,Toulouse School of Economics,France,49.7,61.7,90.8,35.9,55.5,205.9,免费评估
18,"University of Maryland, College Park",United States,59.8,66.9,61.8,37.2,34.0,200.5,免费评估
19,"University of Minnesota, Twin Cities",United States,58.5,70.1,63.3,40.7,27.7,197.5,免费评估
20,University of Michigan-Ann Arbor,United States,65.9,80.7,60.2,52.1,0.0,197.4,免费评估
21,Duke University,United States,66.2,79.8,60.9,50.3,0.0,195.6,免费评估
22,Cornell University,United States,73.9,64.9,65.6,37.8,0.0,187.6,免费评估
23,伦敦大学学院University College London,United Kingdom,64.9,71.3,83.5,44.0,0.0,185.4,免费评估
24,University of Toronto,Canada,66.0,69.2,86.2,40.2,0.0,182.5,免费评估
25,Arizona State University,United States,48.9,72.3,68.5,31.8,34.0,182.2,免费评估
26,George Mason University,United States,55.7,49.6,52.7,15.2,43.9,172.7,免费评估
27,KU Leuven,Belgium,75.1,62.4,92.3,19.2,0.0,172.3,免费评估
28,University of Wisconsin - Madison,United States,57.6,69.7,62.0,44.5,0.0,171.9,免费评估
29,University of Bonn,Germany,52.3,69.5,81.8,24.5,22.6,168.5,免费评估
30,Tilburg University,Netherlands,63.1,67.1,88.4,28.0,0.0,165.1,免费评估
31,Washington University in St. Louis,United States,42.6,69.9,65.5,31.8,27.7,165.0,免费评估
32,Erasmus University,Netherlands,75.0,61.2,79.7,13.6,0.0,164.6,免费评估
33,Boston University,United States,49.2,74.7,75.0,45.5,0.0,164.2,免费评估
34,National University of Singapore,Singapore,65.4,62.1,86.3,25.4,0.0,163.1,免费评估
35,University of Zurich,Switzerland,53.1,68.2,86.2,39.0,0.0,161.3,免费评估
36,Carnegie Mellon University,United States,41.4,67.5,65.5,33.9,24.0,160.4,免费评估
36,Indiana University Bloomington,United States,51.7,68.2,67.6,18.0,24.0,160.4,免费评估
38,University of British Columbia,Canada,54.2,72.5,85.6,33.3,0.0,159.4,免费评估
39,华威大学The University of Warwick,United Kingdom,57.8,63.8,82.9,31.8,0.0,158.7,免费评估
40,Bocconi University,Italy,55.1,68.6,87.6,31.1,0.0,156.9,免费评估
41,VU University Amsterdam,Netherlands,67.0,63.8,84.1,15.2,0.0,156.0,免费评估
42,University of Munich,Germany,61.2,63.3,77.5,24.5,0.0,155.7,免费评估
43,Monash University,Australia,68.3,57.7,78.5,15.2,0.0,154.4,免费评估
44,Aarhus University,Denmark,53.4,61.9,83.4,15.2,19.6,154.2,免费评估
45,University of Toulouse 1,France,50.9,60.7,89.9,36.6,0.0,152.3,免费评估
46,The Hebrew University of Jerusalem,Israel,39.6,56.5,80.8,22.5,34.0,152.2,免费评估
47,The University of Melbourne,Australia,66.4,53.0,79.0,18.0,0.0,151.9,免费评估
47,The University of Texas at Austin,United States,50.8,68.6,68.4,34.6,0.0,151.9,免费评估
49,"University of California, Santa Barbara",United States,37.2,75.9,67.2,27.2,24.0,151.6,免费评估
50,Brown University,United States,37.8,86.7,72.2,44.0,0.0,151.2,免费评估
