Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Harvard University,United States,100.0,69.1,69.9,100.0,39.5,322.6,免费评估
2,剑桥大学University of Cambridge,United Kingdom,52.2,70.2,83.6,57.7,100.0,296.8,免费评估
3,"University of California, San Francisco",United States,62.9,71.2,65.6,40.8,86.6,274.7,免费评估
4,Massachusetts Institute of Technology (MIT),United States,38.5,70.6,69.8,70.7,75.0,268.7,免费评估
5,伦敦大学学院University College London,United Kingdom,66.3,65.1,80.0,57.7,61.2,266.4,免费评估
6,University of North Carolina at Chapel Hill,United States,79.1,66.5,62.7,57.7,43.3,259.1,免费评估
7,Karolinska Institute,Sweden,68.1,65.6,86.5,57.7,35.4,244.1,免费评估
8,Yale University,United States,53.6,64.2,61.5,40.8,50.0,220.9,免费评估
9,University of Washington,United States,61.4,69.3,61.6,0.0,68.5,211.5,免费评估
10,King's College London,United Kingdom,60.3,65.6,84.9,40.8,25.0,208.7,免费评估
11,"University of California, San Diego",United States,64.3,67.1,66.4,57.7,0.0,202.4,免费评估
12,卡迪夫大学Cardiff University,United Kingdom,38.1,62.1,84.8,40.8,43.3,201.2,免费评估
13,Stanford University,United States,51.9,71.7,64.3,0.0,63.7,200.2,免费评估
14,"The Imperial College of Science, Technology and Medicine",United Kingdom,59.4,66.0,80.2,57.7,0.0,199.2,免费评估
15,曼彻斯特大学The University of Manchester,United Kingdom,52.9,66.5,77.2,57.7,0.0,192.5,免费评估
16,The University of Texas Southwestern Medical Center at Dallas,United States,39.7,71.0,64.8,0.0,68.5,192.1,免费评估
17,诺丁汉大学University of Nottingham,United Kingdom,43.8,80.3,73.5,0.0,53.0,191.8,免费评估
17,Utrecht University,Netherlands,71.6,64.2,75.9,40.8,0.0,191.8,免费评估
19,邓迪大学University of Dundee,United Kingdom,33.5,100.0,83.5,40.8,0.0,191.0,免费评估
20,Johns Hopkins University,United States,70.0,63.9,63.4,0.0,43.3,189.9,免费评估
21,Columbia University,United States,53.9,67.1,69.5,0.0,51.5,186.5,免费评估
22,Monash University,Australia,63.6,64.6,78.5,40.8,0.0,184.8,免费评估
23,牛津大学University of Oxford,United Kingdom,55.6,69.1,85.4,40.8,0.0,182.6,免费评估
24,Pierre and Marie Curie University - Paris 6,France,68.0,58.1,66.9,40.8,0.0,180.3,免费评估
25,Medical University of Vienna,Austria,42.6,63.0,81.5,57.7,0.0,179.7,免费评估
26,Rockefeller University,United States,23.3,59.6,68.5,0.0,82.9,179.6,免费评估
27,Uppsala University,Sweden,57.6,64.4,81.6,40.8,0.0,179.2,免费评估
28,University of Pennsylvania,United States,59.6,65.8,58.2,40.8,0.0,177.9,免费评估
29,University of Marburg,Germany,34.8,70.2,66.8,57.7,0.0,176.1,免费评估
30,University of Zurich,Switzerland,45.8,68.5,80.8,0.0,43.3,173.7,免费评估
31,University of Tuebingen,Germany,49.5,66.9,77.5,40.8,0.0,172.7,免费评估
32,The Ohio State University - Columbus,United States,59.3,59.9,61.8,40.8,0.0,172.3,免费评估
33,University of Kansas,United States,55.9,63.9,54.3,40.8,0.0,171.6,免费评估
34,Radboud University Nijmegen,Netherlands,50.1,64.6,78.0,40.8,0.0,171.2,免费评估
35,Norwegian University of Science and Technology - NTNU,Norway,27.4,65.6,78.4,0.0,61.2,169.9,免费评估
36,Vanderbilt University,United States,59.4,67.4,60.9,0.0,30.6,169.5,免费评估
37,McGill University,Canada,54.8,58.3,75.1,40.8,0.0,169.0,免费评估
38,"University of California, Los Angeles",United States,56.0,63.7,64.0,0.0,35.4,167.8,免费评估
39,University of Hamburg,Germany,36.8,58.1,75.5,57.7,0.0,167.7,免费评估
40,University of Lausanne,Switzerland,44.3,65.6,79.5,40.8,0.0,166.6,免费评估
41,University of Paris Descartes (Paris 5),France,54.2,57.6,69.7,40.8,0.0,166.5,免费评估
42,The University of Tokyo,Japan,61.3,53.5,44.7,40.8,0.0,164.6,免费评估
43,布里斯托大学University of Bristol,United Kingdom,32.3,75.3,76.1,40.8,0.0,163.7,免费评估
44,"University of California, Berkeley",United States,38.4,76.3,67.8,0.0,35.4,163.6,免费评估
45,Swiss Federal Institute of Technology Zurich,Switzerland,38.7,66.9,84.0,40.8,0.0,163.2,免费评估
46,Kyoto University,Japan,56.1,55.2,42.8,0.0,43.3,163.1,免费评估
46,University of Wisconsin - Madison,United States,52.7,58.6,54.9,40.8,0.0,163.1,免费评估
48,University of Arizona,United States,48.8,60.8,54.1,40.8,0.0,161.3,免费评估
49,University of South Florida,United States,42.7,62.5,67.5,40.8,0.0,159.6,免费评估
50,University of Utah,United States,53.8,63.0,60.0,0.0,30.6,159.4,免费评估
