Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,萨里大学University of Surrey,100.0,93.1,93.8,83.5,22.3,10,409,9,68,免费评估
2,考文垂大学Coventry University,79.6,82.2,87.5,63.5,14.4,6,321,9,68,免费评估
3,罗伯特高登大学The Robert Gordon University,77.6,83.8,90.0,78.0,24,3,380,8,61,免费评估
4,牛津布鲁克斯大学Oxford Brookes University,75.6,90.1,89.6,72.4,26.5,10,374,7,-,免费评估
5,德比大学University of Derby,74.1,84.0,85.8,76.8,11.8,-,303,8,42,免费评估
6,索尔福德大学University of Salford,73.4,86.0,84.5,84.2,24.7,5,368,7,-,免费评估
7,德蒙福特大学De Montfort University,70.0,90.9,84.2,76.2,18,5,298,-,-,免费评估
8,思克莱德大学University of Strathclyde,68.0,78.8,83.5,62.5,23.8,10,-,8,-,免费评估
9,伯恩茅斯大学Bournemouth University,67.9,81.2,77.9,65.8,18.4,8,314,7,62,免费评估
10,曼彻斯特城市大学Manchester Metropolitan University,67.7,88.0,83.6,74.3,18.1,5,324,4,51,免费评估
11,切斯特大学University of Chester,66.5,93.1,90.5,79.2,24.1,7,304,5,59,免费评估
12,伯明翰大学University of Birmingham,66.3,96.0,95.0,58.2,24.3,10,419,1,-,免费评估
13,威斯敏斯特大学University of Westminster,64.4,87.0,83.0,77.4,23.9,5,322,6,-,免费评估
14,谢菲尔德哈莱姆大学Sheffield Hallam University,63.5,88.0,85.0,72.1,26.7,7,326,9,48,免费评估
15,龙比亚大学Napier University,63.2,70.0,72.6,70.1,24.1,4,353,10,49,免费评估
15,普利茅斯大学University of Plymouth,63.2,86.3,82.3,79.8,19.9,7,303,4,51,免费评估
17,萨福克学院University Campus Suffolk,63.0,77.8,86.2,66.4,18.4,-,298,6,-,免费评估
18,赫特福德大学University of Hertfordshire,62.7,81.0,81.8,63.6,19.7,5,325,8,51,免费评估
19,玛格丽特女王大学Queen Margaret University,61.4,77.0,79.4,62.7,20.3,4,315,8,49,免费评估
20,北安普顿大学The University of Northampton,60.9,89.1,87.0,84.0,-,3,276,8,48,免费评估
20,朴茨茅斯大学University of Portsmouth,60.9,88.0,88.0,68.0,24.2,7,266,9,-,免费评估
22,布莱顿大学University of Brighton,60.3,81.6,81.6,78.2,19.5,6,295,4,54,免费评估
23,奇切斯特大学University of Chichester,59.6,90.1,92.7,69.5,21.4,2,272,8,-,免费评估
24,林肯大学University of Lincoln,59.0,90.0,85.5,76.2,27.3,4,318,2,64,免费评估
24,伯恩茅斯艺术大学Arts University Bournemouth,59.0,92.0,80.0,63.2,23.8,4,278,4,68,免费评估
26,阿尔斯特大学University of Ulster,58.6,84.0,84.2,69.5,22.7,5,285,7,42,免费评估
27,东伦敦大学University of East London,58.2,80.0,82.7,74.2,28.7,6,-,-,55,免费评估
28,西英格兰大学University of the West of England,57.8,97.0,90.0,70.3,22.9,3,315,4,-,免费评估
29,利物浦约翰摩尔斯大学Liverpool John Moores University,55.6,63.0,61.2,64.3,23.7,5,342,8,-,免费评估
29,哈德斯菲尔德大学University of Huddersfield,55.6,94.1,94.3,82.4,34.1,4,293,3,53,免费评估
31,格林威治大学The University of Greenwich,55.3,78.8,73.7,65.8,22,4,329,8,46,免费评估
32,卡迪夫都市大学Cardiff Metropolitan University,53.2,81.0,73.1,55.0,15.5,4,292,6,47,免费评估
33,"特威克南圣玛丽大学St Mary's, Twickenham",52.9,97.0,82.3,80.9,21.9,3,250,3,-,免费评估
33,桑德兰大学University of Sunderland,52.9,83.0,81.5,79.0,32,10,311,3,36,免费评估
35,泰晤士河谷大学Thames Valley University,52.3,83.0,78.6,69.0,18.9,8,246,5,39,免费评估
36,利兹贝克特大学Leeds Beckett University,47.7,78.0,74.9,64.1,20.9,3,297,3,51,免费评估
37,贝德福德大学University of Bedfordshire,47.2,77.0,77.2,71.3,18.8,5,200,6,43,免费评估
38,米德塞斯大学Middlesex University,46.0,81.0,78.2,62.7,23.6,7,290,2,50,免费评估
39,中央兰开夏大学University of Central Lancashire,45.7,81.2,77.5,76.4,31.6,7,296,3,49,免费评估
40,坎特伯雷大学Canterbury Christ Church University,45.3,68.7,78.6,74.9,23.4,4,269,5,40,免费评估
41,西苏格兰大学University of the West of Scotland,40.8,76.2,72.9,68.1,29.6,4,296,7,36,免费评估
42,伦敦南岸大学London South Bank University,40.4,77.0,81.0,69.6,20.5,4,242,3,31,免费评估
43,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,39.9,77.0,80.6,63.7,27.7,3,-,6,35,免费评估
44,新白金汉大学Buckinghamshire New University,36.5,85.1,85.0,74.0,32.1,2,249,3,45,免费评估
45,亚伯大学Aberystwyth University,35.9,81.8,82.0,57.3,25.1,3,286,1,-,免费评估
46,南威尔士大学The University of South Wales,34.3,70.0,64.5,57.2,31.6,3,297,3,54,免费评估
47,伦敦都市大学London Metropolitan University,33.5,62.0,66.8,59.2,22,2,235,6,33,免费评估
48,圣大卫三一学院University of Wales Trinity Saint David,28.7,60.4,67.0,60.6,29.2,6,250,2,39,免费评估
