Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Harvard University,UnitedStates,100.0,72.1,66.7,100.0,,285.4,免费评估
2,Johns Hopkins University,UnitedStates,82.0,72.8,68.7,59.5,,228.1,免费评估
3,University of North Carolina at Chapel Hill,UnitedStates,66.1,71.0,59.4,70.4,,219.4,免费评估
4,London School of Hygiene & Tropical Medicine,UnitedKingdom,64.5,75.3,91.4,59.5,,217.5,免费评估
5,University of Washington,UnitedStates,69.1,74.9,63.3,59.9,,216.5,免费评估
6,Karolinska Institute,Sweden,57.5,72.5,83.2,68.3,,214.9,免费评估
7,University of Toronto,Canada,72.0,68.9,70.9,52.1,,207.3,免费评估
8,布里斯托大学University of Bristol,UnitedKingdom,37.3,90.0,70.6,64.6,,206.1,免费评估
9,Columbia University,UnitedStates,60.7,73.2,62.3,59.5,,205.9,免费评估
10,伦敦大学学院University College London,UnitedKingdom,61.9,76.1,78.1,51.2,,204.8,免费评估
11,牛津大学University of Oxford,UnitedKingdom,55.7,82.3,86.5,48.8,,204.1,免费评估
12,Emory University,UnitedStates,55.7,77.9,62.5,55.7,,201.8,免费评估
13,帝国理工学院Imperial College London,UnitedKingdom,51.3,80.5,84.9,52.1,,201.0,免费评估
14,University of Copenhagen,Denmark,52.6,71.7,78.9,58.7,,198.8,免费评估
15,University of Michigan-Ann Arbor,UnitedStates,61.0,67.0,50.7,56.6,,194.7,免费评估
16,"University of California, San Francisco",UnitedStates,66.9,73.6,63.7,39.4,,192.6,免费评估
17,"University of California, Berkeley",UnitedStates,38.8,70.5,63.8,63.9,,185.9,免费评估
18,"University of California, Los Angeles",UnitedStates,58.6,66.9,57.4,48.8,,185.7,免费评估
19,剑桥大学University of Cambridge,UnitedKingdom,41.9,86.8,77.3,41.2,,185.4,免费评估
20,Utrecht University,Netherlands,45.4,69.5,77.1,54.9,,185.1,免费评估
21,Boston University,UnitedStates,48.3,74.3,59.7,49.3,,183.9,免费评估
21,Pompeu Fabra University,Spain,25.3,85.9,82.7,56.2,,183.9,免费评估
23,The University of Melbourne,Australia,54.2,75.9,71.0,39.4,,183.7,免费评估
23,The University of Queensland,Australia,51.1,75.0,70.5,43.5,,183.7,免费评估
25,Erasmus University Rotterdam,Netherlands,46.4,80.0,75.8,41.8,,183.4,免费评估
26,University of Basel,Switzerland,37.1,81.8,88.2,45.2,,181.7,免费评估
27,University of British Columbia,Canada,52.0,71.1,69.8,42.4,,179.5,免费评估
28,Yale University,UnitedStates,54.2,74.5,60.0,38.2,,178.8,免费评估
29,McGill University,Canada,48.1,69.2,74.3,46.2,,178.4,免费评估
30,Stanford University,UnitedStates,47.0,81.5,60.9,37.5,,178.2,免费评估
31,Aarhus University,Denmark,39.3,76.6,74.8,44.6,,175.5,免费评估
32,University of Oslo,Norway,42.4,73.8,77.3,43.5,,175.2,免费评估
33,Icahn School of Medicine at Mount Sinai,UnitedStates,35.8,76.4,60.7,48.8,,173.2,免费评估
34,Duke University,UnitedStates,49.5,71.1,60.2,40.0,,172.7,免费评估
35,University of Sydney,Australia,58.9,69.5,68.2,29.6,,171.6,免费评估
36,University of Ottawa,Canada,42.5,80.5,68.8,34.1,,170.9,免费评估
37,University of Montreal,Canada,39.9,73.3,67.9,44.1,,170.8,免费评估
38,伦敦国王学院King's College London,UnitedKingdom,45.8,73.7,72.1,35.5,,169.4,免费评估
39,University of Pennsylvania,UnitedStates,55.3,74.1,49.2,29.6,,168.9,免费评估
40,爱丁堡大学The University of Edinburgh,UnitedKingdom,34.3,86.7,73.5,31.9,,167.7,免费评估
41,Brown University,UnitedStates,45.4,70.7,53.8,40.6,,167.5,免费评估
42,University of Bergen,Norway,32.4,87.2,81.9,31.2,,167.2,免费评估
43,New York University,UnitedStates,42.9,77.4,52.7,36.2,,167.1,免费评估
44,"University of California, Irvine",UnitedStates,26.3,99.1,59.6,29.6,,166.9,免费评估
45,南安普顿大学University of Southampton,UnitedKingdom,36.7,82.6,75.6,31.2,,165.5,免费评估
46,Uppsala University,Sweden,33.2,83.5,76.6,33.4,,165.4,免费评估
47,University of Helsinki,Finland,36.2,79.0,77.0,34.1,,164.7,免费评估
48,Monash University,Australia,53.6,69.4,68.2,27.9,,164.5,免费评估
49,Lund University,Sweden,36.2,75.4,73.8,37.5,,163.8,免费评估
50,Seoul National University,SouthKorea,34.4,81.8,56.7,35.5,,163.1,免费评估
