Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,98,99,77,14.5,,549,7.0,81.0,免费评估
2,埃克塞特大学University of Exeter,98.5,100,100,92,16.4,6.0,478,8.0,,免费评估
3,杜伦大学Durham University,98.1,96,97,86,15.8,6.0,481,8.0,85.0,免费评估
4,牛津大学University of Oxford,91.0,99,95,69,13.5,,531,6.0,75.0,免费评估
5,圣安德鲁斯大学University of St Andrews,89.7,94,95,74,12.7,9.0,484,8.0,63.0,免费评估
6,爱丁堡大学The University of Edinburgh,81.1,90,93,71,16.9,10.0,446,7.0,62.0,免费评估
7,兰卡斯特大学Lancaster University,80.4,88,95,79,16.3,8.0,421,4.0,71.0,免费评估
8,伦敦国王学院King's College London,80.1,82,88,73,13.6,8.0,427,5.0,,免费评估
9,布里斯托大学University of Bristol,76.9,88,93,81,18.1,6.0,432,7.0,65.0,免费评估
10,格拉斯哥大学University of Glasgow,73.5,90,94,81,18.9,7.0,380,,,免费评估
11,牛津布鲁克斯大学Oxford Brookes University,72.4,81,89,77,15.7,7.0,332,,,免费评估
12,伯明翰大学University of Birmingham,71.9,81,91,65,19.8,9.0,389,6.0,72.0,免费评估
13,伦敦大学亚非学院SOAS University of London,71.5,71,84,61,13.0,9.0,357,7.0,,免费评估
14,巴斯斯巴大学Bath Spa University,69.9,88,93,89,23.2,3.0,334,9.0,,免费评估
15,格罗斯特大学University of Gloucestershire,69.3,76,92,60,15.6,7.0,327,10.0,,免费评估
16,曼彻斯特大学The University of Manchester,69.0,87,88,74,17.9,10.0,419,3.0,56.0,免费评估
17,谢菲尔德大学The University of Sheffield,68.4,98,98,81,22.9,5.0,385,,,免费评估
18,切斯特大学University of Chester,67.0,100,98,87,21.4,4.0,300,4.0,77.0,免费评估
19,肯特大学University of Kent,66.5,77,88,60,11.8,7.0,344,7.0,,免费评估
20,诺丁汉大学University of Nottingham,65.4,95,98,67,18.6,6.0,402,5.0,63.0,免费评估
