Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,75.20%,76.70%,45.00%,592.0,75.30%,100.0,免费评估
2,杜伦大学Durham University,81.60%,84.40%,34.60%,536.0,,98.3,免费评估
3,曼彻斯特大学The University of Manchester,82.50%,79.90%,48.90%,407.0,66.20%,96.2,免费评估
4,牛津大学University of Oxford,73.50%,73.30%,36.20%,545.0,75.00%,96.0,免费评估
5,伦敦大学亚非学院SOAS University of London,80.40%,80.70%,26.30%,449.0,63.60%,91.9,免费评估
6,利兹大学University of Leeds,77.70%,79.80%,30.60%,420.0,64.80%,91.5,免费评估
7,诺丁汉大学University of Nottingham,72.80%,77.30%,27.30%,396.0,75.50%,90.8,免费评估
8,爱丁堡大学The University of Edinburgh,75.60%,79.80%,30.10%,506.0,49.20%,90.2,免费评估
9,谢菲尔德大学The University of Sheffield,80.80%,80.00%,16.70%,391.0,59.30%,87.6,免费评估
10,牛津布鲁克斯大学Oxford Brookes University,91.60%,80.80%,,380.0,47.70%,84.3,免费评估
11,威斯敏斯特大学University of Westminster,63.60%,79.20%,11.30%,,46.20%,78.5,免费评估
12,中央兰开夏大学University of Central Lancashire,79.80%,63.80%,,305.0,46.60%,76.9,免费评估
