Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,卡迪夫大学Cardiff University,157.0,81,3.42,96.0,100.0,免费评估
2,哈德斯菲尔德大学University of Huddersfield,,94,2.85,100.0,99.9,免费评估
3,普利茅斯大学University of Plymouth,165.0,86,2.58,96.0,98.2,免费评估
4,南安普顿大学University of Southampton,147.0,63,3.47,96.0,98.1,免费评估
5,布拉德福德大学University of Bradford,142.0,86,3.22,100.0,97.5,免费评估
6,利物浦大学The University of Liverpool,135.0,88,3.04,98.0,96.3,免费评估
7,诺桑比亚大学Northumbria University,161.0,87,3.12,90.0,96.2,免费评估
8,考文垂大学Coventry University,144.0,92,3.14,92.0,93.7,免费评估
9,西英格兰大学University of the West of England,148.0,92,3.06,90.0,93.4,免费评估
10,牛津布鲁克斯大学Oxford Brookes University,143.0,86,2.96,94.0,93.3,免费评估
11,布鲁内尔大学Brunel University,150.0,82,2.63,90.0,93.1,免费评估
12,Wrexham Glyndwr,,95,,100.0,93.1,免费评估
13,东英吉利大学University of East Anglia,162.0,93,,92.0,92.1,免费评估
14,谢菲尔德哈莱姆大学Sheffield Hallam University,136.0,91,2.81,92.0,90.9,免费评估
15,索尔福德大学University of Salford,137.0,79,2.63,94.0,90.5,免费评估
16,蒂赛德大学Teesside University,153.0,87,2.77,86.0,90.4,免费评估
17,德比大学University of Derby,148.0,89,,94.0,90.0,免费评估
18,伯恩茅斯大学Bournemouth University,130.0,91,2.56,94.0,90.0,免费评估
19,北安普顿大学The University of Northampton,124.0,76,2.14,96.0,89.6,免费评估
20,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,157.0,62,3.11,82.0,88.5,免费评估
21,罗伯特高登大学The Robert Gordon University,160.0,90,,86.0,88.4,免费评估
22,伦敦南岸大学London South Bank University,133.0,82,2.67,88.0,88.2,免费评估
23,阿尔斯特大学University of Ulster,150.0,54,3.04,82.0,87.8,免费评估
24,约克圣约翰大学York St John University,139.0,84,2.13,90.0,87.2,免费评估
25,坎特伯雷大学Canterbury Christ Church University,114.0,77,2.56,96.0,86.4,免费评估
26,哥比亚大学University of Cumbria,125.0,59,2.5,92.0,84.5,免费评估
27,伍斯特大学University of Worcester,123.0,94,2.0,,84.0,免费评估
28,玛格丽特女王大学Queen Margaret University,125.0,76,2.41,82.0,80.6,免费评估
