Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,华威大学The University of Warwick,86.5%,84.1%,52.7%,182,84.4%,100.0,免费评估
2,牛津大学University of Oxford,,,61.1%,216,83.4%,98.6,免费评估
3,圣安德鲁斯大学University of St Andrews,88.9%,84.0%,38.4%,205,72.3%,97.5,免费评估
4,剑桥大学University of Cambridge,,,38.2%,213,84.8%,96.6,免费评估
5,埃塞克斯大学University of Essex,84.9%,84.5%,69.6%,111,79.5%,96.4,免费评估
6,谢菲尔德大学The University of Sheffield,82.6%,78.0%,48.3%,160,85.3%,96.2,免费评估
7,伦敦政治经济学院The London School of Economics and Political Science,70.5%,65.3%,54.6%,185,90.8%,95.3,免费评估
8,兰卡斯特大学Lancaster University,78.2%,75.8%,53.0%,150,81.7%,94.2,免费评估
9,伦敦大学学院University College London,67.2%,67.5%,57.0%,186,85.0%,94.1,免费评估
10,拉夫堡大学Loughborough University,84.8%,84.1%,22.5%,147,86.6%,92.9,免费评估
11,埃克塞特大学University of Exeter,77.3%,78.0%,29.8%,171,85.5%,92.7,免费评估
11,布里斯托大学University of Bristol,83.8%,77.6%,30.4%,176,75.5%,92.7,免费评估
13,约克大学The University of York,79.3%,77.1%,36.9%,151,83.1%,92.4,免费评估
14,巴斯大学University of Bath,75.4%,76.4%,27.4%,167,89.6%,92.3,免费评估
15,思克莱德大学University of Strathclyde,77.2%,76.6%,41.6%,193,65.8%,91.9,免费评估
15,亚伯大学Aberystwyth University,86.9%,83.9%,40.2%,115,76.5%,91.9,免费评估
17,利兹大学University of Leeds,80.5%,78.4%,25.1%,162,80.4%,91.2,免费评估
18,杜伦大学Durham University,74.6%,65.4%,27.0%,191,83.4%,91.0,免费评估
19,斯特林大学University of Stirling,80.8%,72.3%,33.8%,182,66.8%,90.4,免费评估
19,纽卡斯尔大学Newcastle University,81.3%,77.0%,22.0%,154,81.2%,90.4,免费评估
21,爱丁堡大学The University of Edinburgh,68.1%,64.2%,44.5%,185,76.9%,90.2,免费评估
22,诺丁汉大学University of Nottingham,75.1%,73.6%,30.8%,157,81.4%,90.0,免费评估
23,曼彻斯特大学The University of Manchester,76.8%,73.6%,28.4%,163,78.6%,89.9,免费评估
24,伦敦国王学院King's College London,75.9%,72.0%,29.0%,182,73.2%,89.8,免费评估
25,萨塞克斯大学University of Sussex,75.2%,73.8%,33.6%,145,81.8%,89.7,免费评估
25,伦敦大学皇家霍洛威学院Royal Holloway University of London,81.1%,77.9%,30.5%,134,78.0%,89.7,免费评估
27,格拉斯哥大学University of Glasgow,74.7%,72.3%,30.5%,191,69.6%,89.6,免费评估
28,伯明翰大学University of Birmingham,74.2%,71.5%,31.1%,153,82.6%,89.5,免费评估
29,阿伯丁大学University of Aberdeen,80.4%,80.3%,18.4%,185,67.0%,89.2,免费评估
30,东英吉利大学University of East Anglia,80.8%,79.8%,35.5%,135,69.9%,89.1,免费评估
30,邓迪大学University of Dundee,80.6%,80.2%,10.8%,163,79.1%,89.1,免费评估
32,斯旺西大学Swansea University,85.1%,81.4%,18.5%,124,76.1%,88.2,免费评估
33,南安普顿大学University of Southampton,72.7%,71.8%,37.0%,145,75.8%,88.1,免费评估
