Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,83.4%,85.8%,67.0%,241,93.0%,100.0,免费评估
2,帝国理工学院Imperial College London,86.6%,85.8%,59.6%,233,86.6%,97.5,免费评估
3,布里斯托大学University of Bristol,83.1%,86.4%,52.3%,199,85.1%,93.2,免费评估
4,巴斯大学University of Bath,82.9%,85.8%,37.4%,204,92.0%,92.9,免费评估
5,利兹大学University of Leeds,81.8%,84.2%,40.9%,193,89.1%,91.6,免费评估
6,南安普顿大学University of Southampton,81.3%,81.3%,52.3%,178,86.0%,91.0,免费评估
7,拉夫堡大学Loughborough University,83.3%,83.2%,41.8%,160,89.6%,89.8,免费评估
8,University of Strathclyde,75.0%,76.8%,37.2%,224,83.5%,89.6,免费评估
8,赫瑞瓦特大学Heriot Watt University,85.3%,85.5%,47.8%,165,80.5%,89.6,免费评估
10,谢菲尔德大学The University of Sheffield,78.3%,82.1%,36.0%,178,88.7%,88.8,免费评估
10,萨里大学University of Surrey,85.7%,83.8%,30.8%,175,85.2%,88.8,免费评估
12,伦敦大学学院University College London,67.9%,73.6%,44.6%,193,90.5%,88.3,免费评估
13,伯明翰大学University of Birmingham,79.1%,79.8%,37.7%,161,89.1%,87.9,免费评估
14,格拉斯哥大学University of Glasgow,67.8%,72.9%,47.2%,209,81.8%,87.6,免费评估
14,诺丁汉大学University of Nottingham,77.7%,79.8%,40.8%,169,84.9%,87.6,免费评估
16,兰卡斯特大学Lancaster University,74.8%,79.7%,41.6%,154,90.1%,87.2,免费评估
17,斯旺西大学Swansea University,73.9%,75.9%,45.5%,145,87.4%,85.9,免费评估
18,爱丁堡大学The University of Edinburgh,63.5%,67.4%,50.3%,198,81.3%,85.6,免费评估
19,纽卡斯尔大学Newcastle University,77.4%,80.0%,30.2%,157,85.7%,85.4,免费评估
20,考文垂大学Coventry University,83.1%,85.8%,10.3%,147,89.7%,84.8,免费评估
21,曼彻斯特大学The University of Manchester,64.6%,68.4%,35.1%,181,87.8%,84.2,免费评估
22,英国女王大学Queen's University Belfast,72.2%,75.0%,36.7%,148,84.2%,83.7,免费评估
23,埃克塞特大学University of Exeter,67.7%,71.7%,36.4%,166,81.9%,83.0,免费评估
24,利物浦大学The University of Liverpool,74.0%,76.3%,32.1%,152,77.0%,82.2,免费评估
25,阿伯丁大学University of Aberdeen,67.7%,75.6%,28.4%,182,75.7%,82.0,免费评估
26,哈珀亚当斯大学Harper Adams University,88.9%,87.8%,,127,83.1%,81.9,免费评估
27,林肯大学University of Lincoln,87.2%,84.1%,,140,81.8%,81.7,免费评估
27,格林威治大学The University of Greenwich,85.0%,87.1%,29.5%,133,66.7%,81.7,免费评估
29,卡迪夫大学Cardiff University,64.8%,72.5%,30.2%,156,83.8%,81.4,免费评估
30,德蒙福特大学De Montfort University,87.6%,93.7%,12.5%,100,78.1%,81.0,免费评估
30,哈德斯菲尔德大学University of Huddersfield,75.9%,78.5%,10.2%,126,89.9%,81.0,免费评估
32,邓迪大学University of Dundee,71.9%,76.9%,34.1%,159,69.9%,80.9,免费评估
32,布鲁内尔大学Brunel University,73.5%,75.2%,23.7%,154,77.0%,80.9,免费评估
34,阿斯顿大学Aston University,74.8%,73.3%,20.6%,135,83.8%,80.8,免费评估
35,普利茅斯大学University of Plymouth,78.7%,77.9%,15.7%,119,84.5%,80.6,免费评估
36,蒂赛德大学Teesside University,82.0%,79.9%,5.8%,126,83.3%,80.4,免费评估
36,伦敦南岸大学London South Bank University,76.2%,72.7%,19.6%,121,85.7%,80.4,免费评估
38,伦敦大学玛丽女王学院Queen Mary University of London,65.4%,68.8%,46.7%,145,72.2%,79.9,免费评估
38,利物浦约翰摩尔斯大学Liverpool John Moores University,79.0%,78.4%,4.7%,147,79.6%,79.9,免费评估
40,Northumbria University,69.5%,74.3%,30.7%,143,73.8%,79.4,免费评估
41,德比大学University of Derby,81.4%,77.7%,6.7%,114,83.1%,79.2,免费评估
42,萨塞克斯大学University of Sussex,70.5%,71.7%,24.0%,130,80.4%,79.1,免费评估
42,朴茨茅斯大学University of Portsmouth,81.0%,81.5%,9.1%,121,77.6%,79.1,免费评估
44,牛津布鲁克斯大学Oxford Brookes University,70.6%,72.1%,13.9%,150,78.7%,78.7,免费评估
44,西苏格兰大学University of the West of Scotland,70.7%,73.9%,9.0%,151,80.5%,78.7,免费评估
46,罗伯特高登大学The Robert Gordon University,68.8%,71.1%,8.8%,178,74.3%,78.4,免费评估
47,桑德兰大学University of Sunderland,79.1%,79.3%,8.8%,82,86.4%,77.8,免费评估
48,赫尔大学The University of Hull,73.1%,72.3%,16.5%,112,81.3%,77.7,免费评估
