Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,"Nanyang Technological University, Singapore (NTU)",Singapore,100.0,98.0,87.9,90.1,93.7,免费评估
2,Massachusetts Institute of Technology (MIT),United States,84.6,88.4,100.0,100.0,93.3,免费评估
3,Stanford University,United States,84.9,94.7,94.0,94.5,92.0,免费评估
4,剑桥大学University of Cambridge,United Kingdom,78.9,85.6,96.3,94.5,89.1,免费评估
5,Harvard University,United States,77.1,95.1,89.9,99.9,89.0,免费评估
5,National University of Singapore (NUS),Singapore,88.1,92.4,85.7,95.7,89.0,免费评估
7,Georgia Institute of Technology,United States,83.8,89.2,91.0,89.0,88.6,免费评估
8,"University of California, Berkeley (UCB)",United States,77.1,90.7,93.2,91.8,88.4,免费评估
9,牛津大学University of Oxford,United Kingdom,74.0,91.3,92.3,94.0,87.6,免费评估
10,Tsinghua University,China (Mainland),95.7,83.2,84.7,87.4,87.3,免费评估
11,Northwestern University,United States,75.9,90.1,93.5,72.5,86.2,免费评估
12,EPFL,Switzerland,77.6,86.8,90.7,85.6,85.9,免费评估
13,Peking University,China (Mainland),89.2,90.0,76.0,89.2,84.1,免费评估
14,帝国理工学院Imperial College London,United Kingdom,71.9,79.2,89.4,89.2,82.5,免费评估
15,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,71.4,81.3,88.1,88.7,82.3,免费评估
16,Fudan University,China (Mainland),87.8,95.5,67.9,87.3,81.7,免费评估
16,KAIST - Korea Advanced Institute of Science & Technology,South Korea,80.0,85.0,80.6,82.3,81.7,免费评估
16,The Hong Kong University of Science and Technology,Hong Kong SAR,78.0,95.4,75.6,81.1,81.7,免费评估
19,University of Illinois at Urbana-Champaign,United States,71.9,81.6,88.0,76.0,81.2,免费评估
20,Shanghai Jiao Tong University,China (Mainland),85.3,77.5,78.3,84.9,80.5,免费评估
21,"University of California, Los Angeles (UCLA)",United States,73.7,90.8,76.3,87.2,80.4,免费评估
22,Seoul National University,South Korea,77.8,81.3,81.2,79.7,80.2,免费评估
23,Pennsylvania State University,United States,77.6,85.1,76.7,78.6,79.2,免费评估
24,University of Science and Technology of China,China (Mainland),92.6,90.1,64.1,72.2,78.5,免费评估
25,California Institute of Technology (Caltech),United States,57.6,75.5,89.0,94.3,78.3,免费评估
25,City University of Hong Kong,Hong Kong SAR,83.2,95.3,66.4,70.9,78.3,免费评估
27,Zhejiang University,China (Mainland),86.2,80.0,68.9,90.6,78.2,免费评估
28,曼彻斯特大学The University of Manchester,United Kingdom,68.9,81.0,82.2,73.2,77.7,免费评估
29,Sungkyunkwan University(SKKU),South Korea,79.3,87.9,71.4,71.5,77.5,免费评估
29,The University of Tokyo,Japan,68.6,65.8,87.6,88.4,77.5,免费评估
31,University of Texas at Austin,United States,77.3,89.0,70.5,75.9,77.4,免费评估
32,Carnegie Mellon University,United States,62.0,83.8,81.1,81.1,77.0,免费评估
33,"University of California, Santa Barbara (UCSB)",United States,67.2,85.9,81.2,60.5,76.8,免费评估
34,Monash University,Australia,78.7,89.1,67.9,75.4,76.7,免费评估
34,University of Michigan-Ann Arbor,United States,74.2,79.8,76.0,77.5,76.7,免费评估
36,Delft University of Technology,Netherlands,62.4,69.6,87.9,84.1,76.6,免费评估
37,Pohang University of Science And Technology (POSTECH),South Korea,74.7,84.9,71.6,75.6,76.1,免费评估
38,KTH Royal Institute of Technology,Sweden,66.6,71.7,84.3,77.4,76.0,免费评估
39,The University of New South Wales (UNSW Sydney),Australia,71.9,81.5,72.6,79.0,75.3,免费评估
39,University of Toronto,Canada,70.3,82.6,73.7,76.2,75.3,免费评估
41,RWTH Aachen University,Germany,62.4,66.9,86.5,82.9,75.2,免费评估
42,Nanjing University,China (Mainland),84.6,88.5,61.5,72.6,75.1,免费评估
42,Rice University,United States,76.9,100.0,62.0,61.0,75.1,免费评估
44,Purdue University,United States,70.6,76.8,73.4,86.5,74.9,免费评估
45,"KIT, Karlsruhe Institute of Technology",Germany,69.8,71.7,79.1,77.6,74.8,免费评估
46,University of Pennsylvania,United States,63.7,86.2,73.7,76.8,74.6,免费评估
47,Cornell University,United States,65.3,82.5,73.3,80.4,74.3,免费评估
48,Korea University,South Korea,77.8,84.8,64.6,77.2,74.2,免费评估
49,Technical University of Munich,Germany,64.0,73.0,78.8,79.8,73.8,免费评估
50,Kyoto University,Japan,65.6,70.5,76.9,84.1,73.2,免费评估
50,The Chinese University of Hong Kong (CUHK),Hong Kong SAR,71.1,92.0,62.4,75.1,73.2,免费评估
52,KU Leuven,Belgium,64.3,73.9,76.4,78.4,73.0,免费评估
53,Technische Universität Dresden,Germany,69.5,73.0,74.1,76.0,72.9,免费评估
53,Tokyo Institute of Technology (Tokyo Tech),Japan,59.1,62.5,83.9,89.1,72.9,免费评估
55,McGill University,Canada,62.7,75.1,76.7,76.5,72.8,免费评估
55,National Taiwan University (NTU),Taiwan,74.2,79.1,67.3,75.4,72.8,免费评估
55,The University of Queensland,Australia,69.8,86.1,66.6,72.2,72.8,免费评估
58,National Tsing Hua University,Taiwan,70.0,81.6,67.8,76.2,72.6,免费评估
59,Xi’an Jiaotong University,China (Mainland),80.2,73.2,66.3,73.5,72.2,免费评估
60,伦敦大学学院University College London,United Kingdom,69.2,78.7,70.3,70.4,72.1,免费评估
61,The University of Hong Kong,Hong Kong SAR,63.7,83.6,68.1,79.7,72.0,免费评估
62,Huazhong University of Science and Technology,China (Mainland),86.6,78.6,58.6,69.5,71.7,免费评估
63,King Abdulaziz University (KAU),Saudi Arabia,82.8,94.9,52.6,60.0,71.5,免费评估
63,University of Wollongong,Australia,76.4,93.6,55.2,69.3,71.5,免费评估
65,Hanyang University,South Korea,74.2,78.9,63.4,75.4,71.2,免费评估
65,Tohoku University,Japan,63.0,61.4,79.7,81.8,71.2,免费评估
67,Wuhan University,China (Mainland),82.0,86.9,51.9,79.4,70.9,免费评估
68,Harbin Institute of Technology,China (Mainland),82.2,71.3,65.4,62.3,70.8,免费评估
69,谢菲尔德大学The University of Sheffield,United Kingdom,58.8,76.9,72.8,75.4,70.6,免费评估
69,University of Wisconsin-Madison,United States,70.6,83.4,60.7,77.9,70.6,免费评估
69,Yale University,United States,59.5,89.0,63.3,81.8,70.6,免费评估
69,Yonsei University,South Korea,72.5,80.0,62.5,74.8,70.6,免费评估
73,Friedrich-Alexander-Universität Erlangen-Nürnberg,Germany,65.6,75.0,71.2,65.6,70.2,免费评估
74,Beijing Institute of Technology,China (Mainland),82.0,78.8,58.0,65.7,70.0,免费评估
75,Chalmers University of Technology,Sweden,58.0,73.1,73.5,76.2,69.8,免费评估
75,Columbia University,United States,63.7,86.4,63.0,70.9,69.8,免费评估
75,Politecnico di Milano,Italy,58.8,62.9,77.4,84.5,69.8,免费评估
78,Indian Institute of Science,India,68.6,72.9,68.7,68.9,69.7,免费评估
78,Jilin University,China (Mainland),86.8,86.0,48.3,71.3,69.7,免费评估
78,Technical University of Denmark,Denmark,63.7,69.4,74.1,68.0,69.7,免费评估
81,North Carolina State University,United States,71.4,85.4,59.7,64.9,69.6,免费评估
82,The Ohio State University,United States,61.3,76.2,69.4,73.9,69.5,免费评估
83,Princeton University,United States,56.4,76.1,70.5,81.2,69.4,免费评估
84,King Abdullah University of Science & Technology (KAUST),Saudi Arabia,76.9,96.2,51.7,53.4,69.3,免费评估
85,The University of Melbourne,Australia,59.5,81.7,65.8,75.6,69.2,免费评估
86,The University of Sydney,Australia,62.4,76.0,67.0,75.7,69.0,免费评估
87,University of Washington,United States,74.5,89.9,52.2,68.7,68.9,免费评估
88,"University of California, San Diego (UCSD)",United States,64.0,74.3,65.6,79.4,68.8,免费评估
88,University of Science and Technology Beijing,China (Mainland),78.5,68.2,64.2,64.6,68.8,免费评估
90,Beijing University of Chemical Technology,China (Mainland),81.8,91.1,50.1,51.6,68.4,免费评估
91,South China University of Technology,China (Mainland),87.1,83.7,50.8,49.8,68.0,免费评估
91,"Trinity College Dublin, The University of Dublin",Ireland,60.6,84.5,62.0,69.4,68.0,免费评估
93,Politecnico di Torino,Italy,59.5,66.6,69.7,84.0,67.8,免费评估
94,Sun Yat-sen University,China (Mainland),80.6,90.0,46.5,64.7,67.7,免费评估
95,伯明翰大学University of Birmingham,United Kingdom,56.4,76.6,66.6,73.6,67.3,免费评估
95,University of British Columbia,Canada,54.4,69.6,71.4,77.3,67.3,免费评估
97,Osaka University,Japan,60.6,57.4,73.7,81.7,67.2,免费评估
98,Aalto University,Finland,62.4,74.7,65.8,64.0,67.0,免费评估
98,Beihang University (former BUAA),China (Mainland),77.1,72.8,58.3,61.9,67.0,免费评估
100,Duke University,United States,62.4,85.7,56.1,74.8,66.9,免费评估
