Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,格拉斯哥大学University of Glasgow,91.40%,96.20%,29.30%,555.0,99.20%,100.0,免费评估
2,英国女王大学Queen's University Belfast,98.80%,99.10%,50.70%,475.0,97.60%,97.4,免费评估
3,纽卡斯尔大学Newcastle University,90.30%,93.90%,43.60%,503.0,97.50%,96.3,免费评估
4,伦敦大学玛丽女王学院Queen Mary University of London,87.60%,88.80%,48.30%,505.0,100.00%,95.9,免费评估
5,邓迪大学University of Dundee,96.20%,96.00%,22.10%,509.0,100.00%,94.9,免费评估
6,曼彻斯特大学The University of Manchester,74.20%,79.30%,57.10%,510.0,99.20%,93.2,免费评估
7,布里斯托大学University of Bristol,80.90%,84.80%,47.10%,493.0,99.00%,92.1,免费评估
8,King's College London,81.60%,86.40%,40.90%,495.0,99.20%,91.7,免费评估
9,卡迪夫大学Cardiff University,82.50%,87.10%,36.80%,493.0,99.30%,91.1,免费评估
10,利物浦大学The University of Liverpool,92.30%,92.80%,31.70%,465.0,100.00%,90.3,免费评估
11,利兹大学University of Leeds,74.30%,82.00%,31.70%,497.0,99.30%,87.7,免费评估
11,伯明翰大学University of Birmingham,86.10%,83.40%,19.20%,489.0,99.20%,87.7,免费评估
13,谢菲尔德大学The University of Sheffield,84.40%,89.00%,28.50%,463.0,99.20%,87.0,免费评估
14,普利茅斯大学University of Plymouth,89.70%,87.90%,9.50%,464.0,100.00%,84.8,免费评估
15,中央兰开夏大学University of Central Lancashire,86.30%,86.70%,8.30%,,100.00%,84.5,免费评估
