Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,拉夫堡大学Loughborough University,85.0,3.4,424.0,69.0,100.0,免费评估
2,埃克塞特大学University of Exeter,90.0,1.8,393.0,72.0,95.4,免费评估
3,爱丁堡大学The University of Edinburgh,79.0,2.3,374.0,82.0,94.6,免费评估
4,杜伦大学Durham University,78.0,2.8,389.0,72.0,93.2,免费评估
5,伯明翰大学University of Birmingham,83.0,3.4,377.0,58.0,92.8,免费评估
6,巴斯大学University of Bath,87.0,2.1,363.0,66.0,91.5,免费评估
7,格拉斯哥大学University of Glasgow,83.0,2.9,395.0,48.0,88.9,免费评估
8,利兹大学University of Leeds,85.0,1.6,384.0,62.0,88.9,免费评估
9,斯特林大学University of Stirling,82.0,2.2,345.0,,88.9,免费评估
10,谢菲尔德哈莱姆大学Sheffield Hallam University,81.0,1.8,312.0,69.0,86.0,免费评估
11,东英吉利大学University of East Anglia,87.0,,358.0,73.0,85.8,免费评估
12,布莱顿大学University of Brighton,83.0,1.7,276.0,69.0,84.7,免费评估
13,利兹都会大学Leeds Metropolitan University,75.0,2.2,311.0,69.0,84.4,免费评估
14,布鲁内尔大学Brunel University,75.0,2.1,326.0,64.0,83.3,免费评估
15,利物浦约翰摩尔斯大学Liverpool John Moores University,81.0,3.1,265.0,54.0,83.3,免费评估
16,朴茨茅斯大学University of Portsmouth,86.0,2.6,262.0,49.0,82.3,免费评估
17,班戈大学Bangor University,81.0,1.8,266.0,61.0,81.0,免费评估
18,亚伯大学Aberystwyth University,95.0,0.6,225.0,61.0,80.9,免费评估
19,切斯特大学University of Chester,80.0,1.2,245.0,73.0,80.8,免费评估
20,思克莱德大学University of Strathclyde,80.0,2.6,,51.0,80.8,免费评估
21,赫特福德大学University of Hertfordshire,81.0,1.5,235.0,68.0,79.8,免费评估
22,奇切斯特大学University of Chichester,85.0,1.0,288.0,57.0,79.7,免费评估
23,埃塞克斯大学University of Essex,83.0,1.6,303.0,49.0,79.3,免费评估
24,威尔士大学卡迪夫学院UWIC,82.0,1.2,292.0,57.0,78.9,免费评估
25,肯特大学University of Kent,70.0,2.3,267.0,66.0,78.6,免费评估
26,阿伯丁大学University of Aberdeen,82.0,1.3,265.0,58.0,78.3,免费评估
27,哥比亚大学University of Cumbria,,,232.0,76.0,78.1,免费评估
28,赫瑞瓦特大学Heriot Watt University,72.0,1.5,293.0,64.0,77.4,免费评估
29,诺桑比亚大学Northumbria University,74.0,1.0,286.0,67.0,77.2,免费评估
30,邓迪大学University of Dundee,86.0,,353.0,46.0,76.5,免费评估
31,诺丁汉特伦特大学Nottingham Trent University,83.0,0.2,283.0,61.0,76.5,免费评估
32,阿尔斯特大学University of Ulster,81.0,1.3,241.0,57.0,76.5,免费评估
33,斯旺西大学Swansea University,87.0,0.1,296.0,53.0,76.3,免费评估
34,伯恩茅斯大学Bournemouth University,81.0,,275.0,65.0,76.0,免费评估
35,斯塔福德郡大学Staffordshire University,85.0,0.7,207.0,63.0,76.0,免费评估
36,赫尔大学The University of Hull,79.0,0.4,226.0,68.0,74.9,免费评估
37,林肯大学University of Lincoln,85.0,,259.0,57.0,74.6,免费评估
38,曼彻斯特城市大学Manchester Metropolitan University,74.0,1.3,213.0,66.0,74.2,免费评估
39,龙比亚大学Napier University,81.0,,272.0,58.0,73.3,免费评估
40,Newman University College,78.0,0.1,207.0,71.0,73.1,免费评估
41,桑德兰大学University of Sunderland,80.0,1.3,223.0,51.0,73.0,免费评估
42,Leeds Trinity University College,76.0,,192.0,77.0,72.9,免费评估
43,温切斯特大学University of Winchester,84.0,,246.0,55.0,72.7,免费评估
44,索尔福德大学University of Salford,81.0,1.5,250.0,42.0,72.5,免费评估
45,中央兰开夏大学University of Central Lancashire,80.0,,233.0,61.0,72.1,免费评估
46,伍斯特大学University of Worcester,76.0,,286.0,58.0,72.0,免费评估
47,格林威治大学The University of Greenwich,79.0,,182.0,70.0,71.4,免费评估
48,米德塞斯大学Middlesex University,74.0,,190.0,76.0,71.4,免费评估
49,格林多大学Glyndwr University,97.0,,178.0,43.0,71.1,免费评估
50,考文垂大学Coventry University,71.0,0.6,281.0,56.0,70.4,免费评估
51,蒂赛德大学Teesside University,83.0,,279.0,44.0,70.3,免费评估
52,格罗斯特大学University of Gloucestershire,79.0,0.4,236.0,52.0,70.0,免费评估
53,西苏格兰大学University of the West of Scotland,,,216.0,62.0,70.0,免费评估
54,阿伯泰邓迪大学University of Abertay Dundee,,,221.0,60.0,69.4,免费评估
55,罗汉普顿大学Roehampton University,76.0,0.1,195.0,65.0,69.3,免费评估
56,德比大学University of Derby,72.0,,251.0,61.0,69.0,免费评估
57,艾芝西尔大学Edge Hill University,78.0,,261.0,48.0,68.4,免费评估
58,格拉摩根大学University of Glamorgan,76.0,1.0,246.0,41.0,67.9,免费评估
59,普利茅斯大学University of Plymouth,80.0,,260.0,42.0,67.6,免费评估
60,西英格兰大学University of the West of England,77.0,,241.0,48.0,66.6,免费评估
61,伦敦都市大学London Metropolitan University,72.0,,235.0,56.0,66.5,免费评估
62,伦敦南岸大学London South Bank University,73.0,1.2,,45.0,66.3,免费评估
63,普利茅斯大学University of Plymouth,78.0,0.1,215.0,49.0,66.1,免费评估
64,南安普顿索伦特大学Southampton Solent University,81.0,,234.0,40.0,66.0,免费评估
65,约克圣约翰大学York St John University,76.0,0.1,215.0,49.0,65.7,免费评估
66,北安普顿大学The University of Northampton,78.0,,211.0,48.0,65.5,免费评估
67,贝德福德大学University of Bedfordshire,65.0,1.0,178.0,59.0,64.5,免费评估
68,坎特伯雷大学Canterbury Christ Church University,75.0,0.7,188.0,45.0,64.2,免费评估
69,纽波特大学University of Wales Newport,78.0,,178.0,48.0,63.5,免费评估
70,金斯顿大学Kingston University,67.0,,225.0,53.0,62.6,免费评估
71,东伦敦大学University of East London,69.0,,160.0,58.0,61.8,免费评估
72,新白金汉大学Buckinghamshire New University,62.0,0.3,202.0,51.0,58.8,免费评估
73,波尔顿大学University of Bolton,64.0,,248.0,41.0,58.6,免费评估
74,罗伯特高登大学The Robert Gordon University,55.0,,283.0,32.0,53.0,免费评估
