Ranking,University Name,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,诺丁汉大学University of Nottingham,88.8,30.0,496,94.4,100.0,免费评估
2,爱丁堡大学The University of Edinburgh,82.2,31.7,542,94.6,98.7,免费评估
3,剑桥大学University of Cambridge,81.9,18.3,620,92.2,97.7,免费评估
4,皇家兽医学院Royal Veterinary College,78.7,25.0,513,87.0,92.1,免费评估
5,布拉德福德大学University of Bradford,85.2,13.3,512,82.1,91.9,免费评估
6,利物浦大学The University of Liverpool,85.3,18.3,475,97.2,91.8,免费评估
7,格拉斯哥大学University of Glasgow,78.1,21.7,524,93.2,91.0,免费评估
