Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,伯明翰大学University of Birmingham,80.00%,84.00%,63.70%,379.0,81.60%,100.0,免费评估
2,埃克塞特大学University of Exeter,79.40%,87.60%,24.40%,487.0,80.80%,99.0,免费评估
3,University of Strathclyde,93.40%,90.80%,44.30%,,68.40%,97.7,免费评估
4,萨里大学University of Surrey,83.60%,89.80%,33.60%,411.0,57.50%,93.6,免费评估
5,林肯大学University of Lincoln,97.70%,97.30%,11.40%,330.0,68.20%,90.9,免费评估
6,伯恩茅斯艺术大学Arts University Bournemouth,94.70%,93.80%,,335.0,72.70%,88.9,免费评估
7,考文垂大学Coventry University,88.00%,93.70%,1.60%,334.0,72.60%,87.6,免费评估
7,利物浦约翰摩尔斯大学Liverpool John Moores University,78.10%,78.60%,45.30%,339.0,47.90%,87.6,免费评估
9,牛津布鲁克斯大学Oxford Brookes University,85.00%,92.50%,5.10%,350.0,64.40%,86.9,免费评估
10,曼彻斯特大学The University of Manchester,75.00%,77.80%,,366.0,81.00%,86.0,免费评估
10,德蒙福特大学De Montfort University,83.60%,88.60%,,336.0,72.90%,86.0,免费评估
12,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,78.70%,82.30%,15.20%,390.0,47.50%,85.5,免费评估
13,格罗斯特大学University of Gloucestershire,78.50%,86.30%,6.00%,315.0,71.40%,84.3,免费评估
13,阿尔斯特大学University of Ulster,88.30%,92.40%,31.00%,298.0,35.30%,84.3,免费评估
15,赫特福德大学University of Hertfordshire,88.80%,88.70%,0.90%,325.0,57.30%,84.0,免费评估
16,南威尔士大学The University of South Wales,80.30%,84.20%,10.80%,334.0,56.80%,83.8,免费评估
17,Manchester Metropolitan University,79.30%,83.20%,4.70%,344.0,61.40%,83.7,免费评估
18,格林威治大学The University of Greenwich,77.40%,79.80%,3.30%,361.0,60.70%,83.5,免费评估
18,爱丁堡大学The University of Edinburgh,64.70%,73.70%,26.10%,335.0,65.20%,83.5,免费评估
20,桑德兰大学University of Sunderland,95.10%,94.10%,2.40%,293.0,50.70%,83.3,免费评估
21,利兹贝克特大学Leeds Beckett University,81.40%,87.40%,12.60%,291.0,61.80%,83.2,免费评估
22,谢菲尔德哈莱姆大学Sheffield Hallam University,81.80%,85.40%,8.50%,310.0,56.30%,82.5,免费评估
22,布莱顿大学University of Brighton,82.80%,88.30%,10.90%,301.0,53.70%,82.5,免费评估
24,中央兰开夏大学University of Central Lancashire,83.50%,85.50%,5.10%,317.0,52.00%,81.9,免费评估
24,哈德斯菲尔德大学University of Huddersfield,79.20%,83.20%,,306.0,67.60%,81.9,免费评估
26,波尔顿大学University of Bolton,77.70%,82.80%,,342.0,58.30%,81.8,免费评估
26,温切斯特大学University of Winchester,91.50%,93.20%,,276.0,55.10%,81.8,免费评估
28,普利茅斯大学University of Plymouth,82.70%,85.30%,13.10%,290.0,50.00%,81.3,免费评估
28,法尔茅斯大学Falmouth University,80.70%,87.30%,,273.0,70.50%,81.3,免费评估
30,切斯特大学University of Chester,80.10%,79.80%,6.60%,317.0,54.40%,81.2,免费评估
31,龙比亚大学Napier University,81.00%,83.30%,2.30%,352.0,42.80%,80.9,免费评估
32,卡迪夫都市大学Cardiff Metropolitan University,73.90%,81.50%,7.70%,305.0,60.30%,80.6,免费评估
33,罗伯特高登大学The Robert Gordon University,74.50%,79.50%,2.60%,335.0,55.40%,80.4,免费评估
34,玛格丽特女王大学Queen Margaret University,85.30%,85.70%,,321.0,43.30%,80.0,免费评估
35,伯恩茅斯大学Bournemouth University,75.30%,79.60%,9.00%,299.0,56.30%,79.9,免费评估
35,伦敦南岸大学London South Bank University,79.90%,81.30%,35.00%,238.0,42.40%,79.9,免费评估
37,利物浦霍普大学Liverpool Hope University,78.00%,68.30%,10.90%,334.0,42.90%,79.2,免费评估
38,南安普顿索伦特大学Southampton Solent University,78.10%,84.80%,0.60%,289.0,56.60%,79.1,免费评估
38,西苏格兰大学University of the West of Scotland,75.40%,78.50%,9.10%,331.0,42.30%,79.1,免费评估
38,德比大学University of Derby,82.00%,78.20%,0.90%,307.0,50.30%,79.1,免费评估
41,威斯敏斯特大学University of Westminster,78.70%,83.00%,10.70%,323.0,34.90%,78.9,免费评估
42,斯塔福德郡大学Staffordshire University,76.10%,78.70%,19.10%,274.0,43.50%,78.1,免费评估
43,索尔福德大学University of Salford,67.20%,84.70%,5.90%,336.0,43.90%,78.0,免费评估
43,伦敦艺术大学University of the Arts London,73.30%,73.40%,,341.0,47.60%,78.0,免费评估
45,米德塞斯大学Middlesex University,74.00%,79.60%,10.50%,317.0,38.60%,77.7,免费评估
46,亚伯大学Aberystwyth University,81.20%,87.90%,14.50%,322.0,17.4%*,77.5,免费评估
47,西英格兰大学University of the West of England,74.50%,77.90%,,316.0,46.70%,77.2,免费评估
48,赫尔大学The University of Hull,76.80%,83.30%,10.20%,,36.40%,76.5,免费评估
49,奇切斯特大学University of Chichester,72.80%,89.10%,,250.0,58.30%,76.4,免费评估
50,北安普顿大学The University of Northampton,78.40%,80.20%,,290.0,42.30%,76.1,免费评估
51,朴茨茅斯大学University of Portsmouth,73.30%,77.60%,8.10%,267.0,48.80%,76.0,免费评估
52,伦敦都市大学London Metropolitan University,75.80%,76.70%,,284.0,48.10%,75.8,免费评估
53,哥比亚大学University of Cumbria,87.70%,80.40%,3.20%,247.0,37.50%,75.5,免费评估
54,坎特伯雷大学Canterbury Christ Church University,65.10%,73.00%,19.00%,271.0,46.20%,75.4,免费评估
55,泰晤士河谷大学Thames Valley University,75.10%,82.40%,,288.0,40.60%,75.2,免费评估
56,萨福克学院University Campus Suffolk,67.50%,73.90%,,346.0,36.00%,75.0,免费评估
57,贝德福德大学University of Bedfordshire,79.30%,84.20%,6.70%,219.0,39.30%,73.5,免费评估
58,"特威克南圣玛丽大学St Mary's, Twickenham",78.00%,85.40%,4.80%,262.0,28.20%,73.4,免费评估
59,高地与群岛大学University of the Highlands and Islands,62.90%,62.10%,,276.0,60.60%,73.1,免费评估
60,剑桥安鲁大学Anglia Ruskin University,80.40%,86.80%,3.40%,259.0,20.80%,72.4,免费评估
61,新白金汉大学Buckinghamshire New University,73.40%,73.80%,0.90%,256.0,39.70%,72.1,免费评估
62,东伦敦大学University of East London,59.80%,57.00%,0.80%,281.0,45.60%,69.7,免费评估
