Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,98.6,100.0,91.2,98.7,98.3,免费评估
2,伦敦商学院London Business School,United Kingdom,100.0,92.5,89.4,82.9,95.0,免费评估
3,INSEAD,France,97.9,90.3,92.6,83.8,93.7,免费评估
4,Massachusetts Institute of Technology (MIT),United States,93.2,93.9,92.2,94.3,93.4,免费评估
5,University of Pennsylvania,United States,96.2,85.1,93.3,100.0,93.0,免费评估
6,Stanford University,United States,94.0,92.7,85.5,88.9,92.3,免费评估
7,牛津大学University of Oxford,United Kingdom,87.4,95.4,86.5,94.3,90.4,免费评估
8,剑桥大学University of Cambridge,United Kingdom,88.1,95.7,83.6,91.5,90.3,免费评估
9,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,92.4,86.2,86.5,92.1,89.9,免费评估
10,"University of California, Berkeley (UCB)",United States,89.8,85.0,86.5,90.8,88.1,免费评估
11,Bocconi University,Italy,88.9,82.8,86.6,87.6,86.7,免费评估
12,HEC Paris School of Management,France,86.0,85.0,91.0,82.1,85.8,免费评估
13,Copenhagen Business School,Denmark,91.0,72.0,86.7,96.8,85.5,免费评估
14,Northwestern University,United States,87.9,77.9,90.2,90.8,85.4,免费评估
15,National University of Singapore (NUS),Singapore,84.7,85.6,80.4,87.6,84.8,免费评估
16,"University of California, Los Angeles (UCLA)",United States,84.3,83.0,89.5,85.4,84.5,免费评估
17,New York University (NYU),United States,85.2,79.1,87.7,90.8,84.2,免费评估
17,University of Chicago,United States,85.1,79.5,91.0,86.8,84.2,免费评估
19,Columbia University,United States,83.3,83.1,85.7,88.9,84.0,免费评估
20,The Hong Kong University of Science and Technology,Hong Kong,85.3,78.0,89.9,84.6,83.5,免费评估
21,ESADE Ramon Llull University,Spain,,,,,83.4,免费评估
22,The University of Melbourne,Australia,81.4,83.5,84.0,91.5,83.3,免费评估
23,The University of New South Wales (UNSW Australia),Australia,81.3,81.1,84.3,95.3,82.9,免费评估
23,Yale University,United States,80.1,85.9,87.6,82.9,82.9,免费评估
25,University of Michigan,United States,81.7,76.3,88.1,94.3,82.0,免费评估
26,华威大学The University of Warwick,United Kingdom,82.1,74.2,87.5,96.8,81.7,免费评估
27,University of Navarra,Spain,79.9,79.4,89.7,82.1,81.0,免费评估
28,The University of Hong Kong,Hong Kong,77.7,81.1,84.3,86.8,80.3,免费评估
29,Erasmus University Rotterdam,Netherlands,83.6,68.2,86.6,93.2,80.2,免费评估
30,曼彻斯特大学The University of Manchester,United Kingdom,77.7,76.3,85.4,97.3,80.0,免费评估
31,Monash University,Australia,74.6,81.0,84.4,96.8,79.7,免费评估
32,帝国理工学院Imperial College London,United Kingdom,73.1,82.2,91.6,92.6,79.6,免费评估
33,Seoul National University,South Korea,75.3,83.0,83.6,86.1,79.5,免费评估
34,Cornell University,United States,78.3,76.1,85.3,88.9,79.4,免费评估
35,University of Toronto,Canada,75.6,79.1,85.2,90.2,79.1,免费评估
36,"Nanyang Technological University, Singapore (NTU)",Singapore,78.3,78.5,79.5,82.1,78.9,免费评估
36,Peking University,China,74.1,86.2,78.8,81.2,78.9,免费评估
38,University of British Columbia,Canada,76.0,77.0,89.3,84.6,78.5,免费评估
39,The Chinese University of Hong Kong (CUHK),Hong Kong,77.2,75.2,85.4,85.4,78.2,免费评估
40,The Hong Kong Polytechnic University,Hong Kong,75.3,70.4,89.3,99.1,77.6,免费评估
40,The University of Sydney,Australia,72.6,79.4,82.8,91.5,77.6,免费评估
40,Tsinghua University,China,71.9,84.2,78.7,85.4,77.6,免费评估
43,Duke University,United States,76.1,72.2,89.6,88.3,77.5,免费评估
44,IE Business School,Spain,,,,,77.1,免费评估
45,Korea University,South Korea,73.6,80.0,79.8,82.1,77.0,免费评估
46,China Europe International Business School (CEIBS),China,,,,,76.9,免费评估
47,University of Texas at Austin,United States,76.9,69.1,87.5,88.3,76.8,免费评估
48,McGill University,Canada,72.3,77.1,88.9,84.6,76.6,免费评估
49,Instituto Tecnológico y de Estudios Superiores de Monterrey,Mexico,76.8,75.9,78.3,75.0,76.5,免费评估
50,University of St.Gallen (HSG),Switzerland,74.3,70.2,92.7,88.9,76.4,免费评估
