Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伦敦大学学院University College London,100.0,75,92,53,11.2,10.0,497,7.0,94.0,免费评估
2,卡迪夫大学Cardiff University,97.4,93,94,75,13.1,9.0,506,8.0,74.0,免费评估
3,巴斯大学University of Bath,96.5,100,100,88,23.7,7.0,567,9.0,81.0,免费评估
4,剑桥大学University of Cambridge,91.6,93,100,71,13.6,,578,7.0,68.0,免费评估
5,纽卡斯尔大学Newcastle University,87.6,90,92,61,15.7,8.0,461,7.0,95.0,免费评估
6,肯特大学University of Kent,86.1,86,89,72,11.0,8.0,437,6.0,75.0,免费评估
7,牛津布鲁克斯大学Oxford Brookes University,83.2,91,94,78,16.5,5.0,461,8.0,84.0,免费评估
8,曼彻斯特建筑学院Manchester School of Architecture,82.1,85,91,75,19.1,8.0,448,7.0,81.0,免费评估
9,谢菲尔德大学The University of Sheffield,78.5,90,94,68,16.3,6.0,508,6.0,72.0,免费评估
10,爱丁堡大学The University of Edinburgh,77.7,93,94,52,22.4,7.0,478,9.0,88.0,免费评估
11,利物浦大学The University of Liverpool,75.6,89,92,72,19.0,5.0,427,8.0,70.0,免费评估
12,诺桑比亚大学Northumbria University,75.5,98,97,86,17.7,5.0,386,3.0,75.0,免费评估
13,英国女王大学Queen's University Belfast,69.5,94,90,83,16.9,3.0,395,7.0,64.0,免费评估
14,普利茅斯大学University of Plymouth,68.7,80,82,63,13.6,6.0,335,7.0,74.0,免费评估
15,诺丁汉大学University of Nottingham,67.6,82,75,67,18.0,8.0,477,4.0,,免费评估
16,思克莱德大学University of Strathclyde,66.9,68,84,55,22.9,7.0,487,8.0,82.0,免费评估
17,哈德斯菲尔德大学University of Huddersfield,66.3,94,91,82,21.6,6.0,321,4.0,76.0,免费评估
18,伯恩茅斯艺术大学Arts University Bournemouth,65.8,96,99,90,23.1,3.0,295,5.0,,免费评估
19,西英格兰大学University of the West of England,64.5,88,92,71,21.9,3.0,354,7.0,73.0,免费评估
20,索尔福德大学University of Salford,62.6,88,85,72,17.5,5.0,310,,,免费评估
