Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,University of Amsterdam,Netherlands,100.0,94.4,59.0,77.2,,280.3,免费评估
2,The Ohio State University - Columbus,UnitedStates,84.3,86.7,51.4,100.0,,274.9,免费评估
3,The University of Texas at Austin,UnitedStates,99.1,85.6,40.0,71.3,,266.8,免费评估
4,Michigan State University,UnitedStates,83.8,88.5,50.6,70.1,,245.2,免费评估
5,"University of California, Santa Barbara",UnitedStates,68.7,88.0,44.0,76.1,,227.6,免费评估
6,Pennsylvania State University - University Park,UnitedStates,79.3,82.6,41.6,57.7,,222.2,免费评估
7,Indiana University Bloomington,UnitedStates,76.6,83.5,52.2,57.7,,219.6,免费评估
8,University of Wisconsin - Madison,UnitedStates,77.7,95.6,36.7,51.3,,219.3,免费评估
9,University of Michigan-Ann Arbor,UnitedStates,74.9,96.3,44.1,51.3,,216.2,免费评估
10,University of Pennsylvania,UnitedStates,80.6,78.4,32.5,49.6,,212.9,免费评估
11,University of Illinois at Urbana-Champaign,UnitedStates,72.5,73.0,30.3,63.5,,211.8,免费评估
12,"University of Maryland, College Park",UnitedStates,74.4,85.0,41.8,51.3,,209.5,免费评估
13,University of Vienna,Austria,64.3,100.0,77.9,54.6,,208.9,免费评估
14,University of Southern California,UnitedStates,73.4,86.4,39.5,49.6,,206.7,免费评估
15,University of Arizona,UnitedStates,66.5,71.9,30.3,66.2,,204.9,免费评估
16,VU University Amsterdam,Netherlands,55.9,100.0,65.6,62.1,,202.5,免费评估
17,The University of Georgia,UnitedStates,71.2,86.0,30.0,49.6,,202.4,免费评估
18,"Rutgers, The State University of New Jersey - New Brunswick",UnitedStates,63.9,86.9,30.5,54.6,,197.0,免费评估
19,Cornell University,UnitedStates,58.8,100.0,42.0,54.6,,196.9,免费评估
20,Nanyang Technological University,Singapore,65.1,78.5,70.1,43.9,,187.9,免费评估
21,University of Zurich,Switzerland,57.7,100.0,70.4,43.9,,187.5,免费评估
22,Northwestern University,UnitedStates,63.5,96.5,40.4,39.7,,187.3,免费评估
23,"University of Minnesota, Twin Cities",UnitedStates,62.7,88.5,40.2,39.7,,182.1,免费评估
24,University of Munich,Germany,60.0,78.2,66.6,41.9,,177.7,免费评估
25,伦敦政治经济学院The London School of Economics and Political Science,UnitedKingdom,65.7,79.8,49.7,32.4,,175.9,免费评估
26,University of Kentucky,UnitedStates,59.0,91.9,36.2,35.0,,173.1,免费评估
27,University of Washington,UnitedStates,63.1,80.1,31.9,35.0,,173.0,免费评估
28,KU Leuven,Belgium,56.8,82.5,60.2,39.7,,172.2,免费评估
28,Purdue University - West Lafayette,UnitedStates,60.0,71.3,46.0,41.9,,172.2,免费评估
30,University of Missouri - Columbia,UnitedStates,61.5,75.5,41.0,37.5,,171.6,免费评估
31,University of North Carolina at Chapel Hill,UnitedStates,63.5,79.3,30.7,32.4,,170.4,免费评估
32,"University of California, Davis",UnitedStates,51.9,80.4,41.2,47.8,,169.9,免费评估
33,Arizona State University,UnitedStates,62.9,72.8,37.6,32.4,,167.0,免费评估
33,University of Utah,UnitedStates,55.9,85.3,31.2,37.5,,167.0,免费评估
35,The University of Alabama - Tuscaloosa,UnitedStates,65.5,73.4,40.7,26.5,,165.5,免费评估
36,George Mason University,UnitedStates,49.9,99.9,44.0,35.0,,164.2,免费评估
37,The Hebrew University of Jerusalem,Israel,53.1,74.1,49.3,41.9,,163.5,免费评估
38,The University of Queensland,Australia,64.7,69.9,48.0,26.5,,163.3,免费评估
39,Texas Tech University,UnitedStates,64.1,53.9,63.3,32.4,,161.9,免费评估
40,牛津大学University of Oxford,UnitedKingdom,64.3,81.4,54.8,18.7,,161.4,免费评估
41,University of Mannheim,Germany,41.2,95.8,57.3,43.9,,159.4,免费评估
42,Stanford University,UnitedStates,47.5,100.0,54.0,32.4,,159.1,免费评估
43,National University of Singapore,Singapore,57.2,59.7,56.4,37.5,,158.8,免费评估
44,Radboud University Nijmegen,Netherlands,48.8,92.1,53.6,32.4,,157.1,免费评估
45,University of Mainz,Germany,48.1,90.3,46.9,35.0,,157.0,免费评估
46,University of Iowa,UnitedStates,51.4,71.0,19.6,41.9,,156.4,免费评估
47,Harvard University,UnitedStates,57.0,77.7,54.5,26.5,,156.3,免费评估
48,Ghent University,Belgium,58.3,81.9,45.7,22.9,,156.0,免费评估
48,Louisiana State University - Baton Rouge,UnitedStates,50.4,70.2,55.7,39.7,,156.0,免费评估
50,University of Oklahoma - Norman,UnitedStates,50.9,71.3,26.2,39.7,,154.3,免费评估
