Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,哈佛大学Harvard University,UnitedStates,100.0,59.3,58.8,100.0,100.0,385.5,免费评估
2,"加州大学伯克利分校University of California,Berkeley",UnitedStates,76.3,54.1,63.0,76.7,73.4,297.9,免费评估
3,斯坦福大学Stanford University,UnitedStates,84.5,60.3,52.6,79.6,55.5,297.2,免费评估
4,北卡罗来纳州大学教堂山分校University of North Carolina at Chapel Hill,UnitedStates,84.3,47.1,52.6,91.3,39.2,285.7,免费评估
5,哥伦比亚大学Columbia University,UnitedStates,80.9,54.3,60.0,69.9,55.5,279.9,免费评估
6,杜克大学Duke University,UnitedStates,79.0,49.8,55.3,81.0,48.0,277.8,免费评估
7,宾夕法尼亚大学University of Pennsylvania,UnitedStates,72.5,54.3,46.4,86.3,48.0,274.9,免费评估
8,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,UnitedStates,67.8,95.5,60.3,63.2,55.5,274.3,免费评估
9,约翰霍普金斯大学Johns Hopkins University,UnitedStates,79.3,63.3,52.6,56.8,48.0,260.7,免费评估
10,卡内基梅隆大学Carnegie Mellon University,UnitedStates,59.3,55.2,54.6,75.3,62.0,259.3,免费评估
11,普林斯顿大学Princeton University,UnitedStates,52.7,75.4,63.9,77.5,55.5,256.0,免费评估
12,Swiss Federal Institute of Technology Zurich,Switzerland,65.6,100.0,72.8,43.5,55.5,254.7,免费评估
13,芝加哥大学The University of Chicago,UnitedStates,68.0,56.8,55.5,69.1,48.0,253.2,免费评估
14,多伦多大学University of Toronto,Canada,65.0,59.7,76.9,43.5,73.4,251.9,免费评估
15,德克萨斯A&M大学Texas A & M University,UnitedStates,72.0,46.1,66.5,81.0,27.7,246.4,免费评估
16,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,68.3,55.2,59.1,51.6,55.5,243.0,免费评估
17,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,87.9,53.0,57.7,75.3,0.0,239.4,免费评估
18,剑桥大学University of Cambridge,UnitedKingdom,78.0,57.3,71.2,67.5,0.0,220.2,免费评估
19,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,83.8,48.3,51.8,58.7,0.0,213.8,免费评估
20,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,71.5,46.8,56.4,73.8,0.0,210.2,免费评估
21,North Carolina State University - Raleigh,UnitedStates,68.1,47.8,51.9,76.0,0.0,207.3,免费评估
22,National University of Singapore,Singapore,71.3,48.8,89.4,65.0,0.0,205.2,免费评估
23,宾州州立大学Pennsylvania State University,UnitedStates,68.7,49.3,58.0,65.8,0.0,199.3,免费评估
24,耶鲁大学Yale University,UnitedStates,64.0,55.4,61.9,65.0,0.0,194.9,免费评估
25,"加州大学戴维斯分校University of California,Davis",UnitedStates,61.3,44.5,62.8,70.7,0.0,191.1,免费评估
