Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,哈佛大学Harvard University,UnitedStates,89.1,81.8,57.4,82.9,,263.2,免费评估
2,斯坦福大学Stanford University,UnitedStates,74.1,78.4,62.6,100.0,,256.7,免费评估
3,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,86.5,76.9,53.6,77.1,,250.7,免费评估
4,"加州大学伯克利分校University of California,Berkeley",UnitedStates,77.7,79.1,54.2,79.1,,240.6,免费评估
5,牛津大学University of Oxford,UnitedKingdom,100.0,69.1,81.5,46.8,,239.5,免费评估
6,哥伦比亚大学Columbia University,UnitedStates,67.5,76.7,59.1,82.9,,228.4,免费评估
7,纽约大学New York University,UnitedStates,71.7,82.1,45.7,75.0,,228.2,免费评估
8,多伦多大学University of Toronto,Canada,86.3,64.1,66.8,53.0,,221.2,免费评估
9,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,UnitedStates,76.2,73.2,51.6,63.7,,219.8,免费评估
10,宾州州立大学Pennsylvania State University,UnitedStates,84.5,68.5,54.9,53.0,,219.5,免费评估
11,康奈尔大学Cornell University,UnitedStates,81.9,73.6,55.4,53.0,,218.2,免费评估
12,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,71.5,81.8,51.5,63.7,,217.1,免费评估
13,印第安纳大学伯明顿主校区Indiana University Bloomington,UnitedStates,69.4,72.3,58.3,66.1,,212.2,免费评估
14,耶鲁大学Yale University,UnitedStates,66.9,77.8,62.2,63.7,,209.2,免费评估
15,德克萨斯大学奥斯汀分校The University of Texas at Austin,UnitedStates,73.0,74.8,45.9,55.9,,207.4,免费评估
16,俄亥俄州立大学Ohio State University,UnitedStates,68.8,73.6,53.5,58.6,,204.0,免费评估
17,普林斯顿大学Princeton University,UnitedStates,59.2,90.8,55.4,63.7,,203.5,免费评估
18,"加利福尼亚大学欧文分校University of California, Irvine",UnitedStates,67.6,77.3,48.5,55.9,,200.8,免费评估
19,芝加哥大学The University of Chicago,UnitedStates,67.8,69.1,49.4,58.6,,199.8,免费评估
20,西北大学Northwestern University,UnitedStates,66.7,71.7,45.8,58.6,,199.2,免费评估
21,曼彻斯特大学The University of Manchester,UnitedKingdom,93.0,66.4,55.0,17.7,,195.9,免费评估
22,北卡罗来纳州大学教堂山分校University of North Carolina at Chapel Hill,UnitedStates,63.1,79.0,48.5,55.9,,194.9,免费评估
23,杜克大学Duke University,UnitedStates,55.9,81.3,70.2,61.2,,192.8,免费评估
24,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,58.0,82.7,54.0,58.6,,192.4,免费评估
25,伦敦政治经济学院The London School of Economics and Political Science,UnitedKingdom,81.0,72.3,70.6,25.0,,189.7,免费评估
26,University of Amsterdam,Netherlands,79.8,77.8,79.0,17.7,,184.2,免费评估
27,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,66.9,67.2,51.1,43.3,,182.4,免费评估
28,Utrecht University,Netherlands,69.7,64.5,88.3,35.4,,181.0,免费评估
29,宾夕法尼亚大学University of Pennsylvania,UnitedStates,63.3,74.5,51.8,43.3,,180.6,免费评估
30,马里兰大学University of Maryland-College Park,UnitedStates,60.6,75.2,52.9,43.3,,177.1,免费评估
31,南加州大学University of Southern California,UnitedStates,58.8,72.5,52.0,46.8,,176.4,免费评估
32,普渡大学Purdue University,UnitedStates,57.4,77.9,58.4,43.3,,174.2,免费评估
33,Stockholm University,Sweden,68.0,72.5,80.5,25.0,,171.2,免费评估
34,亚利桑那州立大学Arizona State University,UnitedStates,64.8,68.1,44.8,35.4,,171.0,免费评估
35,密歇根州立大学Michigan State University,UnitedStates,64.4,67.0,58.2,30.6,,166.5,免费评估
36,"马萨诸塞大学安姆斯特分校University of Massachusetts, Amherst",UnitedStates,55.5,61.6,47.7,46.8,,165.6,免费评估
37,麦吉尔大学McGill University,Canada,50.4,66.2,94.1,46.8,,164.8,免费评估
38,伦敦大学学院University College London,UnitedKingdom,74.3,56.2,58.2,17.7,,163.0,免费评估
39,University of Copenhagen,Denmark,61.4,64.9,75.6,30.6,,162.7,免费评估
39,墨尔本大学The University of Melbourne,Australia,72.7,58.5,67.2,17.7,,162.7,免费评估
41,"加利福尼亚大学圣塔芭芭拉分校University of California, Santa Barbara",UnitedStates,52.7,71.4,58.1,39.5,,160.0,免费评估
42,英属哥伦比亚大学University of British Columbia,Canada,70.2,56.9,72.9,17.7,,158.7,免费评估
43,剑桥大学University of Cambridge,UnitedKingdom,65.9,55.2,62.3,25.0,,157.6,免费评估
44,布朗大学Brown University,UnitedStates,45.9,71.2,49.4,46.8,,156.2,免费评估
45,爱荷华大学University of Iowa,UnitedStates,44.9,75.7,30.5,46.8,,155.0,免费评估
46,圣母诺特丹大学University of Notre Dame,UnitedStates,48.2,68.3,49.1,43.3,,154.7,免费评估
47,昆士兰大学The University of Queensland,Australia,74.9,66.4,76.9,0.0,,153.3,免费评估
48,Aarhus University,Denmark,53.1,69.3,71.7,30.6,,152.1,免费评估
49,"罗格斯大学Rutgers, The State University of New Jersey, New Brunswick",UnitedStates,65.5,62.4,44.3,17.7,,151.6,免费评估
50,University of Oslo,Norway,61.0,61.8,63.4,17.7,,146.4,免费评估
