Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,伯明翰大学University of Birmingham,165.0,4.14,3.32,80.0,100.0,免费评估
2,萨塞克斯大学University of Sussex,144.0,4.02,3.21,80.0,96.9,免费评估
3,曼彻斯特大学The University of Manchester,150.0,4.25,3.19,65.0,96.4,免费评估
4,诺丁汉大学University of Nottingham,134.0,3.88,2.97,75.0,94.0,免费评估
5,肯特大学University of Kent,105.0,4.07,3.03,80.0,93.4,免费评估
6,莱斯特大学University of Leicester,123.0,4.15,3.14,65.0,92.5,免费评估
7,朴茨茅斯大学University of Portsmouth,111.0,4.33,2.89,70.0,91.9,免费评估
8,曼彻斯特城市大学Manchester Metropolitan University,123.0,4.12,3.07,,91.8,免费评估
9,University of East Anglia UEA,134.0,3.92,3.08,60.0,91.7,免费评估
10,斯旺西大学Swansea University,123.0,4.27,2.87,70.0,91.6,免费评估
11,埃塞克斯大学University of Essex,107.0,4.13,3.14,60.0,90.8,免费评估
12,伦敦大学金史密斯学院Goldsmiths University of London,,4.01,2.91,55.0,89.8,免费评估
13,赫尔大学The University of Hull,122.0,4.47,2.83,50.0,89.6,免费评估
14,温切斯特大学University of Winchester,97.0,4.41,2.59,75.0,89.0,免费评估
15,约克圣约翰大学York St John University,97.0,4.14,,55.0,84.5,免费评估
