Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,考陶尔德艺术学院Courtauld Institute of Art,100.0,94.0,97.8,76.3,12.8,8,167.0,8.0,79.0,免费评估
2,剑桥大学University of Cambridge,96.8,97.0,96.3,82.2,13.5,10,215.0,4.0,,免费评估
3,华威大学The University of Warwick,91.8,92.0,94.5,82.4,10.6,7,180.0,6.0,76.0,免费评估
4,圣安德鲁斯大学University of St Andrews,88.1,96.0,96.3,86.0,13.3,4,179.0,6.0,,免费评估
5,牛津大学University of Oxford,87.5,94.0,93.8,66.3,12.3,10,201.0,,,免费评估
6,格拉斯哥大学University of Glasgow,80.8,94.0,96.5,79.4,12.7,5,163.0,7.0,,免费评估
7,东英吉利大学University of East Anglia,79.3,100.0,98.8,80.6,14.6,3,154.0,7.0,,免费评估
8,伦敦大学学院University College London,76.4,87.0,92.2,70.6,13.7,6,188.0,7.0,71.0,免费评估
9,伯明翰大学University of Birmingham,73.6,92.0,94.8,75.2,12.3,8,156.0,5.0,,免费评估
10,利兹大学University of Leeds,73.5,95.0,97.3,82.7,16.9,5,161.0,7.0,72.0,免费评估
11,埃克塞特大学University of Exeter,70.8,94.0,96.8,84.8,18.8,4,182.0,,,免费评估
12,约克大学The University of York,70.5,91.0,95.5,84.3,14.3,7,148.0,4.0,67.0,免费评估
13,伦敦大学亚非学院SOAS University of London,69.6,94.9,96.0,77.1,12.5,7,154.0,2.0,,免费评估
14,肯特大学University of Kent,68.4,93.9,93.5,76.8,16.0,3,127.0,9.0,,免费评估
15,萨塞克斯大学University of Sussex,61.5,93.1,94.7,72.4,14.8,5,146.0,4.0,,免费评估
16,伦敦大学金史密斯学院Goldsmiths University of London,60.3,90.0,92.0,78.0,14.6,4,149.0,6.0,63.0,免费评估
17,Plymouth,59.4,95.0,97.2,86.0,20.9,3,108.0,8.0,,免费评估
18,诺丁汉大学University of Nottingham,55.3,89.0,92.8,76.4,17.3,3,139.0,4.0,77.0,免费评估
19,布里斯托大学University of Bristol,51.4,83.0,92.5,61.3,19.9,4,174.0,8.0,69.0,免费评估
20,爱丁堡大学The University of Edinburgh,47.6,81.0,88.0,62.3,17.1,8,184.0,7.0,60.0,免费评估
21,曼彻斯特大学The University of Manchester,44.3,90.0,93.8,75.0,19.5,5,133.0,6.0,59.0,免费评估
22,阿伯丁大学University of Aberdeen,43.3,89.1,94.0,66.8,15.7,3,,1.0,,免费评估
23,牛津布鲁克斯大学Oxford Brookes University,35.9,90.1,91.0,78.5,16.8,4,133.0,1.0,68.0,免费评估
24,布莱顿大学University of Brighton,33.8,76.2,85.4,70.9,15.0,3,104.0,,,免费评估
