Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,84.0,3.8,488.0,86,100.0,免费评估
2,斯特林大学University of Stirling,83.0,2.7,330.0,93,90.8,免费评估
3,杜伦大学Durham University,81.0,2.9,402.0,91,90.0,免费评估
4,格拉斯哥大学University of Glasgow,84.0,1.6,334.0,98,89.4,免费评估
5,诺桑比亚大学Northumbria University,87.0,,321.0,91,85.8,免费评估
6,爱丁堡大学The University of Edinburgh,71.0,2.3,367.0,94,85.5,免费评估
7,萨塞克斯大学University of Sussex,,2.9,,87,85.1,免费评估
8,雷丁大学University of Reading,82.0,1.6,332.0,81,84.9,免费评估
8,华威大学The University of Warwick,74.0,3.1,359.0,66,84.9,免费评估
10,布莱顿大学University of Brighton,79.0,1.7,319.0,85,84.1,免费评估
11,邓迪大学University of Dundee,85.0,1.0,309.0,86,83.8,免费评估
11,利兹大学University of Leeds,84.0,3.1,325.0,68,83.8,免费评估
13,约克大学The University of York,77.0,2.8,364.0,60,83.5,免费评估
14,基尔大学Keele University,83.0,2.9,292.0,61,83.3,免费评估
15,西苏格兰大学University of the West of Scotland,,1.3,291.0,96,82.9,免费评估
16,牛津布鲁克斯大学Oxford Brookes University,80.0,1.3,304.0,76,81.6,免费评估
17,布鲁内尔大学Brunel University,,0.9,318.0,91,81.2,免费评估
18,曼彻斯特城市大学Manchester Metropolitan University,73.0,3.0,278.0,82,81.1,免费评估
19,曼彻斯特大学The University of Manchester,78.0,2.9,307.0,55,80.7,免费评估
20,坎特伯雷大学Canterbury Christ Church University,68.0,1.8,324.0,89,80.5,免费评估
20,思克莱德大学University of Strathclyde,73.0,1.3,352.0,85,80.5,免费评估
22,哈德斯菲尔德大学University of Huddersfield,,0.9,291.0,100,80.1,免费评估
23,阿伯丁大学University of Aberdeen,76.0,1.2,281.0,95,79.9,免费评估
23,卡迪夫大学Cardiff University,75.0,3.3,355.0,48,79.9,免费评估
25,伯明翰城市大学Birmingham City University,76.0,1.2,288.0,84,79.7,免费评估
26,伯明翰大学University of Birmingham,77.0,2.1,353.0,61,79.6,免费评估
27,班戈大学Bangor University,85.0,1.6,280.0,65,79.4,免费评估
27,巴斯大学University of Bath,,2.4,,68,79.4,免费评估
29,东英吉利大学University of East Anglia,,2.5,312.0,48,78.9,免费评估
29,桑德兰大学University of Sunderland,78.0,0.8,296.0,85,78.9,免费评估
31,普利茅斯大学University of Plymouth,76.0,1.6,295.0,70,78.8,免费评估
32,北安普顿大学The University of Northampton,80.0,0.9,275.0,70,77.8,免费评估
33,奇切斯特大学University of Chichester,82.0,,304.0,86,77.7,免费评估
34,Leeds Trinity University College,82.0,,272.0,94,77.6,免费评估
35,格罗斯特大学University of Gloucestershire,78.0,1.5,273.0,80,77.1,免费评估
36,伦敦大学金史密斯学院Goldsmiths University of London,83.0,1.6,210.0,82,77.0,免费评估
37,西英格兰大学University of the West of England,82.0,0.9,260.0,71,76.5,免费评估
38,约克圣约翰大学York St John University,79.0,,305.0,77,76.2,免费评估
38,亚伯大学Aberystwyth University,86.0,,253.0,72,76.2,免费评估
40,艾芝西尔大学Edge Hill University,74.0,0.2,302.0,87,76.1,免费评估
40,谢菲尔德哈莱姆大学Sheffield Hallam University,74.0,1.2,289.0,85,76.1,免费评估
43,威尔士大学卡迪夫学院UWIC,79.0,0.1,270.0,85,75.7,免费评估
44,金斯顿大学Kingston University,81.0,0.8,264.0,75,75.4,免费评估
45,罗汉普顿大学Roehampton University,74.0,1.3,269.0,78,75.2,免费评估
46,赫尔大学The University of Hull,72.0,1.2,267.0,82,74.6,免费评估
46,温切斯特大学University of Winchester,75.0,1.6,283.0,77,74.6,免费评估
48,德比大学University of Derby,87.0,,253.0,69,74.4,免费评估
48,赫特福德大学University of Hertfordshire,79.0,0.7,272.0,73,74.4,免费评估
48,伍斯特大学University of Worcester,76.0,,284.0,75,74.4,免费评估
51,Bishop Grosseteste University College,79.0,0.3,274.0,84,74.2,免费评估
52,利兹都会大学Leeds Metropolitan University,75.0,0.7,290.0,77,74.1,免费评估
53,阿尔斯特大学University of Ulster,83.0,1.5,239.0,55,73.7,免费评估
54,纽波特大学University of Wales Newport,74.0,0.1,269.0,87,73.2,免费评估
55,普利茅斯大学University of Plymouth,71.0,0.2,261.0,85,72.3,免费评估
56,Newman University College,74.0,0.9,249.0,72,72.0,免费评估
57,切斯特大学University of Chester,72.0,0.6,281.0,76,71.8,免费评估
58,巴斯斯巴大学Bath Spa University,75.0,0.5,289.0,68,71.3,免费评估
59,德蒙福特大学De Montfort University,83.0,,266.0,56,70.9,免费评估
59,诺丁汉特伦特大学Nottingham Trent University,74.0,,282.0,77,70.9,免费评估
61,中央兰开夏大学University of Central Lancashire,81.0,0.2,200.0,74,70.5,免费评估
62,哥比亚大学University of Cumbria,65.0,0.2,261.0,81,70.1,免费评估
63,利物浦约翰摩尔斯大学Liverpool John Moores University,71.0,0.7,265.0,64,69.6,免费评估
64,贝德福德大学University of Bedfordshire,70.0,,211.0,83,69.0,免费评估
65,剑桥安鲁大学Anglia Ruskin University,65.0,,290.0,78,68.2,免费评估
66,格林威治大学The University of Greenwich,70.0,0.7,215.0,74,67.8,免费评估
67,伯明翰大学学院University College Birmingham,74.0,,210.0,51,67.7,免费评估
68,Trinity St David,72.0,,249.0,67,67.2,免费评估
69,格林多大学Glyndwr University,72.0,0.2,255.0,64,66.5,免费评估
70,米德塞斯大学Middlesex University,63.0,,199.0,82,65.3,免费评估
71,蒂赛德大学Teesside University,80.0,,239.0,45,65.0,免费评估
72,东伦敦大学University of East London,67.0,1.1,180.0,46,62.0,免费评估
