Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,663.0,4.27,2.65,85.0,100.0,免费评估
2,牛津大学University of Oxford,573.0,4.2,2.82,75.0,96.2,免费评估
3,帝国理工学院Imperial College London,540.0,3.91,2.75,78.0,94.8,免费评估
4,约克大学The University of York,452.0,4.36,2.75,76.0,93.9,免费评估
5,杜伦大学Durham University,524.0,3.93,2.5,78.0,93.7,免费评估
6,谢菲尔德大学The University of Sheffield,471.0,4.15,2.85,73.0,93.3,免费评估
7,布里斯托大学University of Bristol,469.0,4.35,2.67,71.0,93.0,免费评估
8,巴斯大学University of Bath,463.0,4.23,2.5,76.0,92.9,免费评估
9,伦敦国王学院King's College London,435.0,4.06,2.75,78.0,92.8,免费评估
10,格拉斯哥大学University of Glasgow,476.0,4.11,2.6,73.0,92.5,免费评估
11,圣安德鲁斯大学University of St Andrews,511.0,4.13,2.55,68.0,92.3,免费评估
12,曼彻斯特大学The University of Manchester,456.0,4.15,2.85,68.0,92.0,免费评估
13,兰卡斯特大学Lancaster University,424.0,4.36,2.8,68.0,91.8,免费评估
14,伦敦大学学院University College London,506.0,3.88,2.5,71.0,91.7,免费评估
15,伯明翰大学University of Birmingham,429.0,3.98,2.45,79.0,91.6,免费评估
16,埃克塞特大学University of Exeter,434.0,4.25,2.5,71.0,91.3,免费评估
17,爱丁堡大学The University of Edinburgh,490.0,3.89,2.65,65.0,90.7,免费评估
18,东英吉利大学University of East Anglia,439.0,4.31,2.5,65.0,90.5,免费评估
19,邓迪大学University of Dundee,477.0,4.0,2.8,60.0,90.2,免费评估
20,萨里大学University of Surrey,426.0,4.08,2.75,65.0,90.1,免费评估
21,诺丁汉大学University of Nottingham,420.0,4.12,2.63,66.0,90.0,免费评估
22,华威大学The University of Warwick,456.0,3.86,2.45,68.0,89.7,免费评估
23,伦敦大学皇家霍洛威学院Royal Holloway University of London,377.0,3.92,2.8,69.0,89.3,免费评估
24,莱斯特大学University of Leicester,420.0,4.18,2.4,65.0,89.3,免费评估
25,纽卡斯尔大学Newcastle University,402.0,4.06,2.6,66.0,89.2,免费评估
26,阿斯顿大学Aston University,376.0,4.36,2.5,65.0,89.2,免费评估
27,南安普顿大学University of Southampton,415.0,4.23,2.45,62.0,88.9,免费评估
28,利兹大学University of Leeds,407.0,3.94,2.7,64.0,88.9,免费评估
29,"伦敦大学伯克贝克学院Birkbeck, University Of London",,4.01,2.5,,88.6,免费评估
30,卡迪夫大学Cardiff University,423.0,4.0,2.6,61.0,88.6,免费评估
31,英国女王大学Queen's University Belfast,379.0,4.11,2.15,70.0,88.2,免费评估
32,利物浦大学The University of Liverpool,410.0,3.96,2.35,65.0,88.1,免费评估
33,阿伯丁大学University of Aberdeen,414.0,3.97,2.6,60.0,88.0,免费评估
34,思克莱德大学University of Strathclyde,449.0,3.83,2.55,59.0,88.0,免费评估
35,萨塞克斯大学University of Sussex,422.0,3.86,2.37,63.0,87.7,免费评估
