Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,,36.7,617,82.4,100.0,免费评估
2,伦敦政治经济学院The London School of Economics and Political Science,86.0,55.0,562,81.5,99.8,免费评估
3,牛津大学University of Oxford,85.9,46.7,578,86.4,99.5,免费评估
4,诺丁汉大学University of Nottingham,88.9,41.7,503,86.3,97.9,免费评估
5,杜伦大学Durham University,86.8,41.7,528,88.1,97.8,免费评估
6,伦敦大学学院University College London,83.0,48.3,564,73.2,94.7,免费评估
7,格拉斯哥大学University of Glasgow,83.6,28.3,529,88.5,93.1,免费评估
8,伦敦大学玛丽女王学院Queen Mary University of London,85.5,33.3,489,80.7,92.3,免费评估
9,英国女王大学Queen's University Belfast,88.5,36.7,444,75.6,92.2,免费评估
10,肯特大学University of Kent,86.5,41.7,387,78.9,91.1,免费评估
11,雷丁大学University of Reading,86.9,33.3,423,75.9,90.0,免费评估
12,纽卡斯尔大学Newcastle University,89.3,13.3,476,80.8,89.7,免费评估
13,阿伯丁大学University of Aberdeen,85.7,15.0,484,85.0,89.2,免费评估
14,布里斯托大学University of Bristol,80.2,28.3,521,80.7,89.0,免费评估
15,爱丁堡大学The University of Edinburgh,75.3,38.3,518,83.0,88.8,免费评估
16,兰卡斯特大学Lancaster University,86.1,18.3,463,79.0,88.1,免费评估
17,东英吉利大学University of East Anglia,88.1,16.7,439,75.4,87.4,免费评估
17,利兹大学University of Leeds,83.6,28.3,459,73.6,87.4,免费评估
19,伦敦国王学院King's College London,78.3,26.7,524,79.6,87.3,免费评估
20,埃克塞特大学University of Exeter,82.5,21.7,486,77.2,87.1,免费评估
21,伯明翰大学University of Birmingham,79.6,30.0,476,77.8,86.9,免费评估
21,卡迪夫大学Cardiff University,79.7,36.7,432,76.9,86.9,免费评估
21,曼彻斯特大学The University of Manchester,82.7,23.3,462,77.7,86.9,免费评估
24,萨里大学University of Surrey,87.8,13.3,418,79.6,86.8,免费评估
24,思克莱德大学University of Strathclyde,76.5,33.3,515,76.7,86.8,免费评估
26,约克大学The University of York,88.2,,485,82.0,86.7,免费评估
27,莱斯特大学University of Leicester,82.7,16.7,420,82.3,85.2,免费评估
28,利物浦大学The University of Liverpool,82.7,25.0,427,71.3,84.7,免费评估
29,邓迪大学University of Dundee,80.7,20.0,445,76.0,84.1,免费评估
29,伦敦大学亚非学院SOAS University of London,82.3,18.3,427,76.3,84.1,免费评估
31,南安普顿大学University of Southampton,79.7,20.0,463,74.4,83.7,免费评估
31,华威大学The University of Warwick,77.8,21.7,506,72.1,83.7,免费评估
33,萨塞克斯大学University of Sussex,88.0,21.7,421,56.3,83.4,免费评估
34,斯旺西大学Swansea University,83.2,18.3,345,80.6,83.1,免费评估
35,朴茨茅斯大学University of Portsmouth,84.3,15.0,344,77.6,82.2,免费评估
36,谢菲尔德大学The University of Sheffield,80.4,26.7,429,62.5,81.7,免费评估
37,哥比亚大学University of Cumbria,90.9,,241,85.0,81.4,免费评估
37,基尔大学Keele University,81.4,23.3,374,69.4,81.4,免费评估
39,西英格兰大学University of the West of England,84.2,10.0,326,73.7,79.7,免费评估
40,布鲁内尔大学Brunel University,81.7,20.0,374,63.4,79.5,免费评估
41,白金汉大学The University of Buckingham,79.6,,332,93.2,79.4,免费评估
42,赫尔大学The University of Hull,81.2,18.3,384,62.7,79.0,免费评估
43,阿伯泰邓迪大学University of Abertay Dundee,86.0,6.7,365,63.6,78.8,免费评估
44,伦敦城市大学City University London,77.5,15.0,386,72.7,78.4,免费评估
45,威斯敏斯特大学University of Westminster,81.3,11.7,344,70.8,78.2,免费评估
46,索尔福德大学University of Salford,83.9,6.7,339,68.0,77.8,免费评估
47,考文垂大学Coventry University,87.2,1.7,301,67.6,77.4,免费评估
48,中央兰开夏大学University of Central Lancashire,81.6,5.0,307,77.5,77.3,免费评估
48,林肯大学University of Lincoln,84.7,3.3,336,67.2,77.3,免费评估
48,哈德斯菲尔德大学University of Huddersfield,83.8,,348,70.9,77.3,免费评估
51,阿尔斯特大学University of Ulster,84.8,31.7,313,42.9,77.2,免费评估
52,埃塞克斯大学University of Essex,79.0,20.0,373,60.3,77.1,免费评估
53,斯特林大学University of Stirling,74.6,16.7,418,67.9,76.9,免费评估
54,诺桑比亚大学Northumbria University,82.3,,366,70.4,76.8,免费评估
54,德比大学University of Derby,87.1,,313,65.1,76.8,免费评估
56,牛津布鲁克斯大学Oxford Brookes University,78.7,21.7,376,57.5,76.7,免费评估
57,温切斯特大学University of Winchester,87.1,,309,63.4,76.2,免费评估
58,龙比亚大学Napier University,86.3,1.7,374,53.7,75.9,免费评估
59,诺丁汉特伦特大学Nottingham Trent University,80.3,3.3,347,69.6,75.6,免费评估
60,曼彻斯特城市大学Manchester Metropolitan University,74.9,15.0,360,70.0,75.5,免费评估
61,切斯特大学University of Chester,78.9,,318,78.7,75.2,免费评估
61,亚伯大学Aberystwyth University,78.7,15.0,332,63.3,75.2,免费评估
63,布莱顿大学University of Brighton,74.9,28.3,299,63.3,74.9,免费评估
64,布拉德福德大学University of Bradford,74.4,25.0,330,63.3,74.8,免费评估
64,普利茅斯大学University of Plymouth,85.1,15.0,325,46.1,74.8,免费评估
66,赫特福德大学University of Hertfordshire,74.7,15.0,316,71.2,74.2,免费评估
67,蒂赛德大学Teesside University,83.9,,318,60.9,74.1,免费评估
68,罗伯特高登大学The Robert Gordon University,73.6,1.7,386,76.4,74.0,免费评估
69,伯恩茅斯大学Bournemouth University,74.5,0.0,366,77.0,73.7,免费评估
70,班戈大学Bangor University,81.6,,309,63.8,73.1,免费评估
71,斯塔福德郡大学Staffordshire University,83.2,,292,60.4,72.7,免费评估
72,利物浦约翰摩尔斯大学Liverpool John Moores University,83.2,,324,54.0,72.2,免费评估
73,格林威治大学The University of Greenwich,82.1,1.7,328,53.3,71.9,免费评估
74,米德塞斯大学Middlesex University,80.0,5.0,269,62.3,71.6,免费评估
74,谢菲尔德哈莱姆大学Sheffield Hallam University,78.6,1.7,347,58.5,71.6,免费评估
74,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,76.6,5.0,409,52.0,71.6,免费评估
74,格罗斯特大学University of Gloucestershire,84.4,,301,51.4,71.6,免费评估
78,北安普顿大学The University of Northampton,82.9,,280,56.8,71.3,免费评估
79,艾芝西尔大学Edge Hill University,85.1,,275,49.3,70.7,免费评估
80,德蒙福特大学De Montfort University,77.9,6.7,308,56.0,70.5,免费评估
81,剑桥安鲁大学Anglia Ruskin University,83.5,,262,50.9,69.8,免费评估
82,新白金汉大学Buckinghamshire New University,83.0,,242,54.2,69.5,免费评估
83,伯明翰城市大学Birmingham City University,75.2,,304,65.2,69.4,免费评估
84,桑德兰大学University of Sunderland,84.3,0.0,275,43.3,68.8,免费评估
85,东伦敦大学University of East London,77.7,15.0,230,50.8,68.5,免费评估
86,罗汉普顿大学Roehampton University,85.3,,241,43.8,68.4,免费评估
87,金斯顿大学Kingston University,76.8,3.3,302,53.7,68.3,免费评估
88,伦敦都市大学London Metropolitan University,78.4,3.3,235,57.1,68.0,免费评估
89,伦敦南岸大学London South Bank University,80.3,,239,53.9,67.8,免费评估
90,利兹都会大学Leeds Metropolitan University,72.7,,297,64.8,67.6,免费评估
91,坎特伯雷大学Canterbury Christ Church University,80.9,,252,44.8,66.5,免费评估
92,贝德福德大学University of Bedfordshire,84.8,,204,38.5,65.8,免费评估
93,西伦敦大学University of West London,71.5,,245,58.1,63.7,免费评估
94,西苏格兰大学University of the West of Scotland,68.4,0.0,283,37.5,58.3,免费评估
95,南安普顿索伦特大学Southampton Solent University,61.6,0.0,247,57.8,57.8,免费评估
