Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,拉夫堡大学Loughborough University,86.4%,89.0%,58.3%,155.0,96.4%,100.0,免费评估
2,伦敦大学学院University College London,77.5%,80.8%,54.1%,158.0,92.9%,96.7,免费评估
3,赫瑞瓦特大学Heriot Watt University,85.2%,93.4%,38.1%,157.0,92.9%,96.1,免费评估
4,阿尔斯特大学University of Ulster,88.5%,88.0%,28.6%,135.0,94.1%,91.9,免费评估
5,雷丁大学University of Reading,75.1%,73.8%,40.0%,135.0,96.6%,91.5,免费评估
6,牛津布鲁克斯大学Oxford Brookes University,86.9%,86.8%,17.6%,123.0,93.6%,87.9,免费评估
7,诺丁汉大学University of Nottingham,76.1%,76.6%,14.8%,144.0,,87.1,免费评估
8,西英格兰大学University of the West of England,88.3%,90.2%,10.6%,121.0,92.9%,86.7,免费评估
9,罗伯特高登大学The Robert Gordon University,83.3%,79.3%,8.3%,132.0,92.5%,86.1,免费评估
9,考文垂大学Coventry University,89.1%,90.6%,10.3%,129.0,87.5%,86.1,免费评估
11,伦敦南岸大学London South Bank University,78.2%,77.9%,19.6%,113.0,95.5%,85.4,免费评估
12,诺丁汉特伦特大学Nottingham Trent University,82.3%,79.7%,3.4%,122.0,96.3%,85.0,免费评估
12,利物浦约翰摩尔斯大学Liverpool John Moores University,80.6%,79.7%,4.9%,143.0,87.0%,85.0,免费评估
14,龙比亚大学Napier University,84.3%,85.3%,5.7%,138.0,83.7%,84.2,免费评估
15,谢菲尔德哈莱姆大学Sheffield Hallam University,76.9%,76.8%,13.4%,116.0,93.8%,84.0,免费评估
16,诺桑比亚大学Northumbria University,73.3%,73.2%,5.9%,137.0,90.4%,83.8,免费评估
16,阿斯顿大学Aston University,82.6%,87.0%,20.6%,139.0,75.0%,83.8,免费评估
18,朴茨茅斯大学University of Portsmouth,84.3%,85.3%,,110.0,95.1%,83.1,免费评估
19,索尔福德大学University of Salford,72.1%,71.5%,19.6%,127.0,84.1%,82.3,免费评估
20,普利茅斯大学University of Plymouth,83.4%,87.3%,13.2%,118.0,81.1%,81.8,免费评估
21,剑桥安鲁大学Anglia Ruskin University,83.1%,83.9%,5.2%,113.0,85.4%,81.0,免费评估
22,南威尔士大学The University of South Wales,68.7%,70.7%,,122.0,92.3%,80.4,免费评估
23,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,68.1%,65.6%,9.1%,141.0,80.0%,80.1,免费评估
24,威斯敏斯特大学University of Westminster,69.5%,66.9%,10.7%,121.0,86.0%,79.9,免费评估
25,波尔顿大学University of Bolton,87.6%*,81.3%*,2.5%,,77.8%,79.5,免费评估
26,伍尔弗汉普顿大学University of Wolverhampton,81.3%,82.1%,5.6%,97.0,86.5%,78.6,免费评估
27,格林威治大学The University of Greenwich,67.7%,56.6%,2.0%,132.0,83.3%,78.1,免费评估
28,利兹贝克特大学Leeds Beckett University,68.9%,69.3%,5.6%,103.0,90.0%,77.9,免费评估
29,德比大学University of Derby,85.5%,83.7%,5.6%,97.0,81.3%,77.7,免费评估
30,中央兰开夏大学University of Central Lancashire,71.4%,70.4%,3.0%,120.0,80.0%,77.0,免费评估
31,布莱顿大学University of Brighton,58.1%,56.9%,,111.0,88.9%,75.3,免费评估
32,东伦敦大学University of East London,84.2%,80.2%,8.1%,96.0,70.6%,74.0,免费评估
33,伯明翰城市大学Birmingham City University,53.4%,49.8%,2.7%,109.0,79.2%,70.8,免费评估
34,金斯顿大学Kingston University,43.4%,51.7%,,114.0,80.0%,70.1,免费评估
35,University of Wales Trinity St David,65.5%,62.8%,,99.0,72.4%,69.5,免费评估
