Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,84%,5.5/9,567.0,94.00%,100.0,免费评估
2,谢菲尔德大学The University of Sheffield,81%,4.3/9,403.0,94.00%,88.3,免费评估
3,帝国理工学院Imperial College London,75%,4.4/9,511.0,87.00%,87.9,免费评估
4,拉夫堡大学Loughborough University,89%,3.6/9,376.0,89.00%,87.3,免费评估
5,布里斯托大学University of Bristol,81%,3.8/9,468.0,85.00%,87.1,免费评估
6,南安普顿大学University of Southampton,82%,3.1/9,431.0,89.00%,84.7,免费评估
7,诺丁汉特伦特大学Nottingham Trent University,79%,3.0/9,,100.00%,84.1,免费评估
8,诺丁汉大学University of Nottingham,82%,4.0/9,391.0,77.00%,83.5,免费评估
9,卡迪夫大学Cardiff University,83%,3.5/9,385.0,84.00%,83.4,免费评估
9,萨里大学University of Surrey,83%,3.4/9,362.0,88.00%,83.4,免费评估
11,纽卡斯尔大学Newcastle University,80%,3.2/9,384.0,93.00%,83.3,免费评估
12,巴斯大学University of Bath,85%,2.7/9,464.0,76.00%,82.8,免费评估
13,思克莱德大学University of Strathclyde,77%,2.7/9,439.0,90.00%,81.5,免费评估
14,伯明翰大学University of Birmingham,76%,3.5/9,392.0,81.00%,80.0,免费评估
15,埃克塞特大学University of Exeter,84%,2.7/9,353.0,82.00%,79.7,免费评估
16,利物浦大学The University of Liverpool,72%,3.5/9,401.0,84.00%,79.4,免费评估
17,利兹大学University of Leeds,74%,3.7/9,368.0,82.00%,78.9,免费评估
18,The Queen's,74%,3.2/9,364.0,82.00%,77.1,免费评估
19,伦敦大学学院University College London,76%,3.2/9,410.0,68.00%,76.7,免费评估
20,阿伯丁大学University of Aberdeen,77%,3.2/9,312.0,81.00%,76.6,免费评估
21,格拉斯哥大学University of Glasgow,82%,2.4/9,355.0,76.00%,76.5,免费评估
22,爱丁堡大学The University of Edinburgh,69%,3.0/9,410.0,80.00%,75.7,免费评估
23,伦敦国王学院King's College London,79%,2.4/9,354.0,76.00%,74.9,免费评估
24,曼彻斯特大学The University of Manchester,64%,3.6/9,418.0,77.00%,74.7,免费评估
25,西英格兰大学University of the West of England,76%,2.6/9,315.0,82.00%,74.5,免费评估
26,萨塞克斯大学University of Sussex,76%,2.8/9,311.0,,73.7,免费评估
27,格林威治大学The University of Greenwich,83%,4.2/9,224.0,54.00%,73.3,免费评估
28,兰卡斯特大学Lancaster University,70%,2.6/9,363.0,80.00%,72.9,免费评估
29,利物浦约翰摩尔斯大学Liverpool John Moores University,69%,3.3/9,288.0,79.00%,72.0,免费评估
30,诺桑比亚大学Northumbria University,77%,2.2/9,249.0,86.00%,71.8,免费评估
31,伦敦大学玛丽女王学院Queen Mary University of London,83%,2.3/9,328.0,60.00%,71.5,免费评估
32,朴茨茅斯大学University of Portsmouth,79%,2.1/9,251.0,80.00%,71.2,免费评估
33,赫瑞瓦特大学Heriot Watt University,68%,2.7/9,356.0,77.00%,71.1,免费评估
34,罗伯特高登大学The Robert Gordon University,83%,,304.0,94.00%,71.0,免费评估
35,布鲁内尔大学Brunel University,66%,2.5/9,343.0,81.00%,70.4,免费评估
36,邓迪大学University of Dundee,81%,,332.0,90.00%,70.2,免费评估
37,哈珀亚当斯大学Harper Adams University,84%,,294.0,89.00%,70.1,免费评估
38,斯旺西大学Swansea University,72%,2.5/9,279.0,78.00%,70.0,免费评估
39,杜伦大学Durham University,78%,,485.0,72.00%,69.9,免费评估
40,布莱顿大学University of Brighton,78%,2.7/9,271.0,65.00%,69.8,免费评估
41,阿斯顿大学Aston University,68%,2.2/9,329.0,83.00%,69.7,免费评估
42,布拉德福德大学University of Bradford,77%,2.3/9,246.0,69.00%,68.4,免费评估
43,华威大学The University of Warwick,78%,,390.0,80.00%,68.3,免费评估
44,赫尔大学The University of Hull,73%,1.8/9,217.0,89.00%,68.2,免费评估
45,赫特福德大学University of Hertfordshire,69%,2.7/9,251.0,73.00%,67.1,免费评估
46,伦敦城市大学City University London,73%,2.4/9,245.0,68.00%,66.7,免费评估
47,普利茅斯大学University of Plymouth,80%,1.3/9,289.0,61.00%,65.9,免费评估
48,德蒙福特大学De Montfort University,77%,2.2/9,183.0,,65.6,免费评估
49,斯塔福德郡大学Staffordshire University,71%,2.2/9,222.0,74.00%,65.4,免费评估
50,曼彻斯特城市大学Manchester Metropolitan University,68%,1.5/9,215.0,86.00%,64.5,免费评估
51,Central Lancs,84%,,245.0,69.00%,63.6,免费评估
52,谢菲尔德哈莱姆大学Sheffield Hallam University,69%,1.8/9,204.0,79.00%,63.5,免费评估
53,蒂赛德大学Teesside University,77%,,262.0,79.00%,63.3,免费评估
54,伯明翰城市大学Birmingham City University,74%,,245.0,83.00%,62.2,免费评估
55,考文垂大学Coventry University,72%,1.0/9,258.0,65.00%,60.8,免费评估
56,金斯顿大学Kingston University,71%,1.5/9,189.0,70.00%,60.6,免费评估
57,哈德斯菲尔德大学University of Huddersfield,56%,1.9/9,245.0,81.00%,60.2,免费评估
58,牛津布鲁克斯大学Oxford Brookes University,69%,,283.0,78.00%,59.9,免费评估
59,阿尔斯特大学University of Ulster,68%,,234.0,71.00%,56.3,免费评估
60,桑德兰大学University of Sunderland,,1.1/9,210.0,,54.6,免费评估
61,伦敦南岸大学London South Bank University,56%,2.5/9,211.0,44.00%,52.4,免费评估
62,波尔顿大学University of Bolton,67%,1.7/9,159.0,30.00%,49.4,免费评估
63,格林多大学Glyndwr University,,1.7/9,,35.00%,46.5,免费评估
