Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,利兹大学University of Leeds,100.0,95.4,91.9,81.4,19.5,8.0,174.0,8.0,81.0,免费评估
2,兰卡斯特大学Lancaster University,99.6,95.6,93.0,87.4,18.1,9.0,161.0,4.0,90.0,免费评估
3,华威大学The University of Warwick,98.9,90.9,83.9,63.5,17.2,10.0,184.0,8.0,86.0,免费评估
4,伦敦南岸大学London South Bank University,95.3,100.0,95.0,81.5,18.1,4.0,92.0,10.0,78.0,免费评估
5,拉夫堡大学Loughborough University,95.1,94.5,91.3,73.2,19.7,7.0,155.0,8.0,92.0,免费评估
6,东英吉利大学University of East Anglia,94.8,97.6,85.8,82.4,16.4,4.0,145.0,9.0,87.0,免费评估
7,诺丁汉大学University of Nottingham,94.3,92.0,88.4,71.9,14.4,8.0,156.0,5.0,85.0,免费评估
8,赫瑞瓦特大学Heriot Watt University,92.7,89.6,85.6,68.9,24.8,10.0,154.0,9.0,88.0,免费评估
9,萨里大学University of Surrey,92.1,93.0,90.6,85.7,23.9,5.0,168.0,7.0,76.0,免费评估
10,格拉斯哥大学University of Glasgow,92.0,94.3,91.2,67.3,22.3,7.0,210.0,6.0,85.0,免费评估
11,杜伦大学Durham University,90.8,86.8,77.1,73.8,19.6,7.0,172.0,8.0,91.0,免费评估
12,思克莱德大学University of Strathclyde,90.7,90.1,88.9,70.5,25.2,7.0,213.0,9.0,76.0,免费评估
12,伦敦大学学院University College London,90.7,73.7,76.5,65.1,16.4,10.0,202.0,8.0,,免费评估
14,白金汉大学The University of Buckingham,89.7,96.0,91.1,83.4,10.2,6.0,106.0,3.0,,免费评估
15,埃克塞特大学University of Exeter,89.6,92.8,89.1,79.2,22.0,5.0,174.0,5.0,86.0,免费评估
16,英国女王大学Queen's University Belfast,89.4,95.6,92.9,81.4,21.2,4.0,160.0,5.0,90.0,免费评估
17,雷丁大学University of Reading,89.0,88.2,91.4,81.1,19.0,,144.0,7.0,,免费评估
18,巴斯大学University of Bath,87.6,85.1,80.0,68.1,17.8,8.0,182.0,6.0,81.0,免费评估
19,曼彻斯特大学The University of Manchester,87.2,85.1,79.2,65.8,14.2,10.0,160.0,4.0,70.0,免费评估
20,伯明翰大学University of Birmingham,87.0,86.5,81.6,68.2,18.9,9.0,155.0,7.0,86.0,免费评估
21,切斯特大学University of Chester,86.3,90.9,89.7,87.3,15.2,4.0,99.0,3.0,82.0,免费评估
22,伦敦城市大学City University London,86.1,85.2,81.2,68.4,23.0,10.0,161.0,7.0,77.0,免费评估
23,考文垂大学Coventry University,84.7,93.8,91.4,83.0,18.1,6.0,121.0,7.0,70.0,免费评估
23,伦敦大学玛丽女王学院Queen Mary University of London,84.7,92.0,90.8,76.0,20.3,8.0,155.0,5.0,,免费评估
25,斯旺西大学Swansea University,84.6,96.0,87.8,84.8,25.2,6.0,119.0,8.0,,免费评估
26,朴茨茅斯大学University of Portsmouth,84.5,90.2,84.2,76.3,15.1,6.0,126.0,8.0,69.0,免费评估
27,桑德兰大学University of Sunderland,83.9,94.0,91.5,75.7,17.8,10.0,107.0,5.0,,免费评估
28,阿尔斯特大学University of Ulster,82.6,97.9,93.9,87.5,27.7,3.0,131.0,7.0,80.0,免费评估
28,伦敦政治经济学院The London School of Economics and Political Science,82.6,75.7,76.2,54.0,14.1,10.0,193.0,3.0,,免费评估
30,阿伯泰邓迪大学University of Abertay Dundee,81.8,94.5,86.0,75.7,21.3,2.0,166.0,8.0,,免费评估
31,诺丁汉特伦特大学Nottingham Trent University,81.7,88.8,83.7,81.4,16.7,4.0,135.0,5.0,84.0,免费评估
32,斯塔福德郡大学Staffordshire University,81.3,97.0,96.5,84.0,15.7,5.0,105.0,8.0,36.0,免费评估
33,东伦敦大学University of East London,81.0,86.1,88.7,81.4,19.0,4.0,92.0,10.0,64.0,免费评估
34,邓迪大学University of Dundee,80.6,86.6,81.2,64.3,16.5,7.0,169.0,2.0,89.0,免费评估
35,纽卡斯尔大学Newcastle University,80.2,92.9,85.3,72.2,23.2,5.0,162.0,5.0,85.0,免费评估
36,肯特大学University of Kent,80.1,87.9,82.6,73.4,20.4,4.0,147.0,5.0,87.0,免费评估
37,谢菲尔德大学The University of Sheffield,80.0,86.9,84.3,74.5,20.2,6.0,149.0,3.0,88.0,免费评估
38,赫尔大学The University of Hull,79.7,85.5,79.8,75.1,16.1,8.0,115.0,5.0,74.0,免费评估
39,爱丁堡大学The University of Edinburgh,79.5,74.4,72.5,58.7,18.0,10.0,184.0,6.0,66.0,免费评估
40,Plymouth,79.4,94.9,92.0,83.0,19.5,5.0,120.0,7.0,54.0,免费评估
40,德比大学University of Derby,79.4,91.0,87.5,74.9,14.9,6.0,99.0,9.0,51.0,免费评估
42,布拉德福德大学University of Bradford,79.0,88.0,84.0,73.0,16.6,8.0,136.0,5.0,62.0,免费评估
43,布里斯托大学University of Bristol,78.5,87.4,85.0,66.2,17.5,5.0,171.0,3.0,73.0,免费评估
44,中央兰开夏大学University of Central Lancashire,78.4,90.5,87.6,82.6,18.0,4.0,128.0,4.0,,免费评估
45,Cardiff,78.1,87.8,76.8,72.5,15.1,6.0,146.0,3.0,74.0,免费评估
46,艾芝西尔大学Edge Hill University,77.4,95.0,92.4,84.1,19.3,3.0,116.0,4.0,65.0,免费评估
