Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伦敦国王学院King's College London,100.0,87.9,94.0,81.4,11.3,8,459,9,-,免费评估
2,华威大学The University of Warwick,95.6,92.0,97.2,86.0,13.1,10,469,-,-,免费评估
3,利兹大学University of Leeds,85.3,87.1,92.1,83.0,14.3,8,393,7,70,免费评估
4,卡迪夫大学Cardiff University,81.7,88.0,91.0,69.1,15.8,9,402,7,64,免费评估
5,埃克塞特大学University of Exeter,80.9,88.0,95.5,86.6,19.6,6,435,-,-,免费评估
6,纽卡斯尔大学Newcastle University,80.1,90.1,88.9,81.5,-,6,438,8,54,免费评估
7,莱斯特大学University of Leicester,78.3,85.0,90.3,71.1,18.5,9,376,9,56,免费评估
8,拉夫堡大学Loughborough University,77.6,82.9,80.6,73.7,12.6,6,367,4,80,免费评估
9,南安普顿大学University of Southampton,75.0,90.0,91.0,69.6,16.1,5,399,7,-,免费评估
10,牛津布鲁克斯大学Oxford Brookes University,73.9,90.1,94.5,82.6,-,7,329,7,55,免费评估
11,东英吉利大学University of East Anglia,73.4,92.0,96.5,75.3,13.3,3,423,5,52,免费评估
12,考文垂大学Coventry University,71.2,81.2,87.1,81.5,17.4,5,304,7,56,免费评估
13,威斯敏斯特大学University of Westminster,70.0,80.2,80.5,62.0,20.1,9,349,8,56,免费评估
14,萨塞克斯大学University of Sussex,68.4,89.0,89.0,73.1,20.5,9,382,3,42,免费评估
15,利物浦大学The University of Liverpool,68.3,83.0,86.2,67.5,14.1,5,406,4,-,免费评估
16,伦敦大学金史密斯学院Goldsmiths University of London,68.2,83.0,91.5,59.6,17.1,5,383,8,37,免费评估
17,林肯大学University of Lincoln,68.1,74.3,78.1,69.7,15.6,5,349,6,67,免费评估
17,龙比亚大学Napier University,68.1,85.0,85.3,65.7,19.9,3,357,10,-,免费评估
19,伦敦大学皇家霍洛威学院Royal Holloway University of London,67.6,86.9,88.0,65.5,15.3,6,390,4,-,免费评估
20,格罗斯特大学University of Gloucestershire,67.3,92.9,90.3,81.6,22.4,4,290,10,41,免费评估
21,伯明翰城市大学Birmingham City University,66.5,78.0,82.1,67.6,19.3,7,317,8,54,免费评估
22,西英格兰大学University of the West of England,66.0,89.9,90.0,73.5,21.2,7,339,7,43,免费评估
23,约克圣约翰大学York St John University,65.6,91.0,94.5,73.9,16.7,4,292,8,41,免费评估
24,布莱顿大学University of Brighton,65.1,87.2,88.5,74.5,17.6,7,291,6,41,免费评估
25,布拉德福德大学University of Bradford,65.0,79.5,79.6,71.5,24.1,5,287,10,46,免费评估
26,斯旺西大学Swansea University,64.0,72.3,74.9,64.3,23,9,345,6,62,免费评估
27,班戈大学Bangor University,63.7,85.3,91.1,74.3,15.8,3,288,6,49,免费评估
28,剑桥安鲁大学Anglia Ruskin University,63.4,83.2,88.8,76.4,20.9,10,254,6,30,免费评估
29,法尔茅斯大学Falmouth University,63.2,88.9,87.4,77.6,23.1,9,256,3,49,免费评估
30,中央兰开夏大学University of Central Lancashire,63.1,91.1,84.0,73.5,18.1,5,335,6,-,免费评估
31,南安普顿索伦特大学Southampton Solent University,62.7,72.0,78.6,63.1,14.3,4,361,8,45,免费评估
32,切斯特大学University of Chester,62.4,96.0,89.5,77.6,14.3,5,255,1,58,免费评估
33,斯特林大学University of Stirling,61.7,77.0,86.0,57.5,23.4,3,416,7,50,免费评估
33,坎特伯雷大学Canterbury Christ Church University,61.7,86.1,86.8,66.3,19.6,3,256,9,55,免费评估
35,格林多大学Glyndwr University,61.5,74.0,78.0,74.9,15.8,3,270,6,54,免费评估
36,朴茨茅斯大学University of Portsmouth,60.7,89.1,90.5,74.3,21.7,6,275,6,46,免费评估
37,东伦敦大学University of East London,60.6,86.1,82.8,83.7,23.6,10,239,3,27,免费评估
38,哈德斯菲尔德大学University of Huddersfield,60.1,90.0,87.7,78.6,24,3,304,5,57,免费评估
39,亚伯大学Aberystwyth University,59.9,73.5,78.7,66.9,19,8,295,-,-,免费评估
40,桑德兰大学University of Sunderland,59.0,71.7,77.8,62.3,16.4,6,307,8,38,免费评估
41,奇切斯特大学University of Chichester,58.8,94.1,95.8,84.0,23.7,3,252,3,57,免费评估
42,巴斯斯巴大学Bath Spa University,57.8,86.0,87.8,76.2,25.2,3,322,6,50,免费评估
43,德蒙福特大学De Montfort University,57.7,79.5,81.8,65.6,17.5,4,295,6,47,免费评估
44,伯恩茅斯大学Bournemouth University,57.6,68.3,75.8,54.6,21.4,8,366,3,60,免费评估
45,泰晤士河谷大学Thames Valley University,57.3,70.0,80.2,69.7,19.2,6,197,-,65,免费评估
46,瑞文斯博学院Ravensbourne College,57.2,80.0,84.0,71.2,37.3,4,268,8,67,免费评估
47,蒂赛德大学Teesside University,56.8,86.0,88.5,81.8,23.7,4,241,-,42,免费评估
48,罗伯特高登大学The Robert Gordon University,56.1,88.0,82.0,68.6,18.7,3,335,4,-,免费评估
49,罗汉普顿大学Roehampton University,55.6,70.0,78.3,67.3,15.9,4,256,-,-,免费评估
50,伦敦艺术大学University of the Arts London,55.4,71.0,76.1,53.7,27.6,10,247,8,-,免费评估
51,曼彻斯特城市大学Manchester Metropolitan University,55.1,73.1,78.2,67.7,17.6,3,332,7,37,免费评估
51,新白金汉大学Buckinghamshire New University,55.1,84.8,83.1,78.5,22.5,3,255,8,-,免费评估
53,诺桑比亚大学Northumbria University,54.7,79.0,83.6,73.2,26.9,4,353,5,42,免费评估
54,谢菲尔德哈莱姆大学Sheffield Hallam University,54.4,73.0,78.3,68.9,19.1,6,288,7,34,免费评估
55,阿尔斯特大学University of Ulster,54.3,77.3,86.2,70.1,16.9,3,296,5,31,免费评估
55,诺丁汉特伦特大学Nottingham Trent University,54.3,87.9,83.3,74.3,23.8,6,293,5,31,免费评估
57,基尔大学Keele University,54.2,86.0,87.5,70.2,31.1,2,349,-,-,免费评估
58,英国女王大学Queen's University Belfast,54.1,54.0,81.1,43.9,13.1,8,364,6,18,免费评估
59,斯塔福德郡大学Staffordshire University,53.8,88.0,85.0,66.3,18.9,7,230,3,43,免费评估
60,金斯顿大学Kingston University,52.9,67.7,77.8,62.9,16,8,278,3,41,免费评估
61,格林威治大学The University of Greenwich,52.8,82.9,80.4,70.1,24.1,4,287,7,33,免费评估
61,布鲁内尔大学Brunel University,52.8,85.0,76.4,63.7,22,7,338,2,47,免费评估
63,伦敦都市大学London Metropolitan University,52.5,81.0,79.7,78.6,19.3,3,242,4,43,免费评估
64,北安普顿大学The University of Northampton,52.0,81.2,86.0,78.8,18.8,8,245,1,41,免费评估
65,玛格丽特女王大学Queen Margaret University,51.9,91.0,88.8,67.5,30.1,2,334,6,-,免费评估
66,温切斯特大学University of Winchester,51.5,83.0,88.7,69.1,18.5,2,307,3,41,免费评估
67,利物浦约翰摩尔斯大学Liverpool John Moores University,50.7,61.5,69.6,66.3,18.4,6,319,4,41,免费评估
68,贝德福德大学University of Bedfordshire,48.8,83.8,86.6,74.4,24.2,5,206,5,32,免费评估
69,索尔福德大学University of Salford,47.4,69.7,81.2,48.1,26.8,5,347,6,37,免费评估
70,艾芝西尔大学Edge Hill University,47.0,77.0,86.1,71.2,17.4,3,292,2,28,免费评估
71,南威尔士大学The University of South Wales,46.7,61.0,78.3,66.5,21.4,3,315,4,35,免费评估
72,利兹圣三一大学Leeds Trinity University,46.4,84.0,87.7,81.7,19.8,2,263,2,36,免费评估
73,德比大学University of Derby,45.1,77.0,78.4,68.5,18.8,7,282,1,25,免费评估
74,米德塞斯大学Middlesex University,44.3,65.0,79.3,65.4,27.8,5,282,4,44,免费评估
75,伍斯特大学University of Worcester,43.4,68.0,78.4,68.4,28.8,2,273,6,41,免费评估
76,哥比亚大学University of Cumbria,42.2,80.0,81.2,68.6,28.2,2,216,-,-,免费评估
77,"St Mary's UC, Twickenham",37.1,74.7,82.5,58.8,33.3,4,270,1,42,免费评估
78,Leeds Met,31.6,54.0,60.2,49.5,27.2,3,247,5,38,免费评估
79,伦敦南岸大学London South Bank University,30.1,81.0,82.7,69.5,35.5,2,236,2,-,免费评估
