Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,90.0,5.1,534.0,81.0,100.0,免费评估
2,牛津大学University of Oxford,87.0,3.7,548.0,70.0,93.2,免费评估
3,利兹大学University of Leeds,84.0,3.8,416.0,75.0,89.0,免费评估
4,华威大学The University of Warwick,80.0,3.7,445.0,67.0,85.2,免费评估
5,曼彻斯特大学The University of Manchester,90.0,3.0,376.0,59.0,85.1,免费评估
6,杜伦大学Durham University,82.0,1.2,488.0,77.0,84.7,免费评估
7,巴斯大学University of Bath,81.0,2.1,439.0,74.0,83.6,免费评估
8,布里斯托大学University of Bristol,81.0,3.0,435.0,64.0,82.9,免费评估
9,伦敦大学学院University College London,80.0,2.7,446.0,66.0,82.9,免费评估
10,埃克塞特大学University of Exeter,82.0,1.8,444.0,67.0,82.1,免费评估
11,伯明翰大学University of Birmingham,84.0,2.5,357.0,53.0,78.8,免费评估
12,朴茨茅斯大学University of Portsmouth,83.0,2.4,287.0,60.0,77.5,免费评估
13,雷丁大学University of Reading,81.0,3.5,354.0,44.0,77.2,免费评估
14,格拉斯哥大学University of Glasgow,83.0,1.3,,56.0,76.8,免费评估
15,思克莱德大学University of Strathclyde,79.0,0.8,,70.0,76.6,免费评估
16,卡迪夫大学Cardiff University,78.0,2.4,344.0,59.0,75.8,免费评估
17,爱丁堡大学The University of Edinburgh,73.0,0.9,434.0,71.0,75.8,免费评估
18,伦敦大学皇家霍洛威学院Royal Holloway University of London,78.0,1.6,384.0,51.0,73.4,免费评估
19,诺丁汉特伦特大学Nottingham Trent University,87.0,,279.0,49.0,71.8,免费评估
20,斯旺西大学Swansea University,78.0,1.3,280.0,,70.1,免费评估
21,曼彻斯特城市大学Manchester Metropolitan University,77.0,0.7,268.0,56.0,69.3,免费评估
21,,,,,,,免费评估
23,,,,,,,免费评估
