Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,University of Pennsylvania,United States,100.0,75.5,97.0,100.0,96.7,免费评估
2,University of Toronto,Canada,91.8,83.9,93.6,96.4,92.9,免费评估
3,Johns Hopkins University,United States,88.0,81.5,90.7,99.7,91.7,免费评估
3,曼彻斯特大学The University of Manchester,United Kingdom,91.8,86.4,94.1,91.0,91.7,免费评估
5,伦敦国王学院King's College London,United Kingdom,91.8,70.6,93.5,96.4,91.6,免费评估
6,Yale University,United States,79.1,86.7,99.5,91.5,89.7,免费评估
7,University of Technology Sydney,Australia,88.4,86.2,94.9,86.1,89.4,免费评估
8,University of Washington,United States,82.6,69.8,96.1,94.5,88.9,免费评估
9,南安普顿大学University of Southampton,United Kingdom,87.7,55.8,95.2,91.9,88.0,免费评估
10,National University of Singapore (NUS),Singapore,75.3,87.0,98.4,88.7,87.4,免费评估
11,Karolinska Institutet,Sweden,78.2,57.8,98.3,94.9,87.2,免费评估
12,University of Michigan,United States,81.9,74.8,91.0,91.5,86.8,免费评估
13,"University of California, San Francisco",United States,78.8,49.2,96.8,96.8,86.6,免费评估
14,"University of North Carolina, Chapel Hill",United States,72.8,55.8,99.4,97.5,86.5,免费评估
15,The University of Sydney,Australia,69.2,100.0,92.0,91.9,85.9,免费评估
16,University of Pittsburgh,United States,73.1,66.6,95.0,95.3,85.7,免费评估
17,University of Alberta,Canada,76.6,66.1,93.1,91.0,84.8,免费评估
18,Monash University,Australia,70.8,92.0,90.6,90.1,84.7,免费评估
19,McMaster University,Canada,69.9,73.7,98.2,89.2,84.6,免费评估
20,Duke University,United States,69.3,72.2,93.4,92.8,83.9,免费评估
20,University of British Columbia,Canada,71.6,77.5,92.5,89.6,83.9,免费评估
22,National Taiwan University (NTU),Taiwan,74.3,89.4,91.8,83.3,83.8,免费评估
23,"University of California, Los Angeles (UCLA)",United States,60.2,84.9,95.6,91.9,82.8,免费评估
24,Deakin University,Australia,69.7,89.0,91.9,83.3,82.4,免费评估
25,Pennsylvania State University,United States,74.1,59.0,94.2,85.5,82.0,免费评估
25,"Trinity College Dublin, The University of Dublin",Ireland,70.4,90.6,89.9,82.7,82.0,免费评估
27,The University of Melbourne,Australia,67.8,90.4,91.4,83.3,81.8,免费评估
28,诺丁汉大学University of Nottingham,United Kingdom,67.4,75.4,90.5,88.2,81.4,免费评估
29,The Chinese University of Hong Kong (CUHK),Hong Kong,70.7,87.1,90.7,79.5,81.0,免费评估
30,爱丁堡大学The University of Edinburgh,United Kingdom,67.9,66.2,95.9,83.3,80.8,免费评估
31,University College Dublin,Ireland,69.4,95.4,88.1,79.5,80.6,免费评估
32,New York University (NYU),United States,67.5,65.9,91.0,87.7,80.5,免费评估
33,Columbia University,United States,59.0,76.7,93.9,89.6,80.4,免费评估
33,阿尔斯特大学University of Ulster,United Kingdom,74.7,86.3,85.7,78.8,80.4,免费评估
35,The Hong Kong Polytechnic University,Hong Kong,79.5,71.6,86.3,78.1,80.3,免费评估
36,Queensland University of Technology (QUT),Australia,77.5,76.9,87.8,75.9,80.1,免费评估
37,McGill University,Canada,57.6,82.3,93.5,87.7,79.9,免费评估
38,The University of Adelaide,Australia,62.5,81.3,93.2,82.7,79.7,免费评估
39,The University of Queensland,Australia,58.8,77.7,89.8,88.7,79.0,免费评估
40,University of Miami,United States,64.0,50.2,98.1,83.9,78.8,免费评估
41,Griffith University,Australia,64.6,79.8,87.7,83.3,78.7,免费评估
41,The University of Auckland,New Zealand,67.7,83.9,91.6,75.1,78.7,免费评估
41,University of Ottawa,Canada,70.1,53.1,91.7,82.7,78.7,免费评估
44,Lund University,Sweden,62.0,51.8,94.3,87.7,78.4,免费评估
44,University of Turku,Finland,68.3,63.7,91.1,80.8,78.4,免费评估
46,"University of Illinois, Chicago (UIC)",United States,66.6,65.2,88.9,83.9,78.3,免费评估
47,University of Minnesota,United States,47.6,68.4,96.8,93.6,78.2,免费评估
48,The University of Hong Kong,Hong Kong,68.2,83.4,86.8,77.4,78.1,免费评估
49,University of Eastern Finland,Finland,57.8,61.4,99.9,80.8,77.7,免费评估
50,英国女王大学Queen's University Belfast,United Kingdom,59.4,75.7,91.7,82.1,77.5,免费评估
