Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,纽卡斯尔大学Newcastle University,100.0,100,100,92,13.6,10,399.0,10.0,64.0,免费评估
2,伦敦国王学院King's College London,95.2,92,97,86,10.4,8,439.0,9.0,,免费评估
3,华威大学The University of Warwick,90.7,87,92,74,11.2,9,485.0,8.0,,免费评估
4,南安普顿大学University of Southampton,89.2,96,97,86,7.6,9,429.0,8.0,52.0,免费评估
5,肯特大学University of Kent,82.7,88,92,73,12.2,10,383.0,,,免费评估
6,伦敦大学玛丽女王学院Queen Mary University of London,80.6,90,94,72,13.7,10,397.0,6.0,64.0,免费评估
7,谢菲尔德大学The University of Sheffield,76.0,87,87,77,23.9,7,400.0,8.0,76.0,免费评估
8,伯明翰大学University of Birmingham,75.9,86,94,75,22.1,10,,7.0,61.0,免费评估
9,莱斯特大学University of Leicester,75.7,96,92,81,18.7,8,394.0,7.0,,免费评估
10,埃克塞特大学University of Exeter,75.6,88,97,81,21.0,6,463.0,4.0,,免费评估
11,伯明翰城市大学Birmingham City University,74.9,86,87,74,20.8,9,335.0,9.0,63.0,免费评估
12,拉夫堡大学Loughborough University,73.0,81,85,78,12.0,5,379.0,7.0,66.0,免费评估
13,伦敦大学皇家霍洛威学院Royal Holloway University of London,71.8,86,88,76,15.0,8,391.0,7.0,49.0,免费评估
14,卡迪夫大学Cardiff University,69.2,87,92,66,19.3,8,406.0,7.0,51.0,免费评估
15,兰卡斯特大学Lancaster University,68.6,96,91,80,10.6,5,366.0,2.0,,免费评估
16,考文垂大学Coventry University,68.5,87,88,75,18.9,5,285.0,9.0,70.0,免费评估
17,利兹大学University of Leeds,66.4,70,82,70,20.9,8,401.0,7.0,62.0,免费评估
18,林肯大学University of Lincoln,66.2,85,81,68,17.1,5,331.0,8.0,68.0,免费评估
19,东英吉利大学University of East Anglia,65.9,93,91,63,17.0,6,434.0,5.0,48.0,免费评估
20,伯恩茅斯艺术大学Arts University Bournemouth,65.6,88,89,77,22.8,5,322.0,4.0,65.0,免费评估
