Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,班戈大学Bangor University,84.1%,74.8%,34.7%,194,100.0%,100.0,免费评估
2,埃克塞特大学University of Exeter,80.3%,80.4%,42.4%,176,99.0%,98.6,免费评估
3,利兹大学University of Leeds,91.6%,86.6%,31.7%,165,100.0%,98.4,免费评估
4,德比大学University of Derby,95.9%,94.9%,,160,100.0%,95.0,免费评估
5,罗伯特高登大学The Robert Gordon University,91.3%,90.4%,4.9%,158,100.0%,94.5,免费评估
5,利物浦大学The University of Liverpool,88.1%,86.4%,35.3%,138,97.2%,94.5,免费评估
5,卡迪夫大学Cardiff University,84.4%,84.0%,36.8%,140,97.7%,94.5,免费评估
8,哥比亚大学University of Cumbria,95.5%,92.2%,0.7%,154,100.0%,94.3,免费评估
9,蒂赛德大学Teesside University,92.4%,90.2%,2.4%,145,97.3%,91.8,免费评估
10,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,81.8%,72.6%,8.1%,166,95.5%,91.4,免费评估
10,布拉德福德大学University of Bradford,81.0%,81.2%,9.5%,138,100.0%,91.4,免费评估
12,索尔福德大学University of Salford,90.6%,83.3%,3.8%,130,100.0%,91.3,免费评估
13,西英格兰大学University of the West of England,91.9%,89.3%,8.2%,133,96.8%,91.0,免费评估
14,谢菲尔德哈莱姆大学Sheffield Hallam University,91.9%,89.1%,3.7%,148,94.5%,90.8,免费评估
15,玛格丽特女王大学Queen Margaret University,80.3%,85.5%,1.5%,151,97.2%,90.4,免费评估
16,伯明翰城市大学Birmingham City University,85.6%,81.8%,1.5%,137,98.2%,90.1,免费评估
17,赫特福德大学University of Hertfordshire,82.8%,84.7%,4.0%,134,95.9%,88.8,免费评估
18,伦敦南岸大学London South Bank University,76.9%,68.7%,13.7%,119,98.4%,88.3,免费评估
19,朴茨茅斯大学University of Portsmouth,59.5%,53.7%,24.3%,149,95.3%,88.0,免费评估
20,萨福克学院University Campus Suffolk,80.2%,80.5%,,127,96.2%,87.2,免费评估
21,阿尔斯特大学University of Ulster,75.1%,78.0%,27.7%,147,86.4%,87.1,免费评估
22,伦敦城市大学City University London,88.7%,89.1%,20.5%,129,87.0%,87.0,免费评估
23,坎特伯雷大学Canterbury Christ Church University,74.8%,68.9%,2.2%,113,98.0%,85.7,免费评估
24,"Kingston/St George's, London",60.3%,51.6%,2.6%,131,94.7%,83.2,免费评估
