Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,100.0,90.4,100.0,100.0,98.1,免费评估
2,Stanford University,United States,96.6,96.4,98.5,92.4,96.1,免费评估
3,牛津大学University of Oxford,United Kingdom,97.5,89.0,90.4,96.9,94.3,免费评估
4,剑桥大学University of Cambridge,United Kingdom,98.1,90.4,86.3,97.1,94.0,免费评估
5,"University of California, Los Angeles (UCLA)",United States,92.2,92.1,98.5,85.2,92.0,免费评估
6,"University of California, Berkeley (UCB)",United States,94.5,93.3,89.4,82.5,90.8,免费评估
7,Yale University,United States,91.4,89.6,92.5,88.2,90.6,免费评估
8,Massachusetts Institute of Technology (MIT),United States,90.4,95.0,79.2,94.5,89.9,免费评估
9,University of Michigan,United States,95.0,89.6,96.7,72.2,89.7,免费评估
10,伦敦大学学院University College London,United Kingdom,92.0,88.3,91.9,81.9,89.2,免费评估
11,New York University (NYU),United States,94.2,87.4,91.6,77.0,88.9,免费评估
12,Princeton University,United States,93.0,94.0,79.7,80.1,88.0,免费评估
13,Columbia University,United States,88.0,86.9,93.4,83.4,87.9,免费评估
14,University of Pennsylvania,United States,86.7,90.5,93.7,77.4,87.0,免费评估
15,University of Chicago,United States,90.2,89.6,85.2,78.6,86.8,免费评估
16,University of Amsterdam,Netherlands,90.7,90.6,91.3,68.6,86.4,免费评估
16,University of British Columbia,Canada,86.9,90.5,92.2,75.7,86.4,免费评估
18,The University of Melbourne,Australia,86.6,86.0,83.7,86.6,85.9,免费评估
18,University of Toronto,Canada,86.2,88.4,93.1,75.8,85.9,免费评估
20,Northwestern University,United States,82.7,92.8,94.8,73.9,85.4,免费评估
21,The University of New South Wales (UNSW Sydney),Australia,84.7,83.7,80.5,87.9,84.3,免费评估
22,伦敦国王学院King's College London,United Kingdom,80.7,91.2,90.7,76.0,83.9,免费评估
23,The University of Queensland,Australia,84.8,84.0,82.6,79.4,83.1,免费评估
24,KU Leuven,Belgium,83.1,84.9,83.0,76.7,82.2,免费评估
24,McGill University,Canada,86.2,84.3,77.9,76.6,82.2,免费评估
26,The University of Sydney,Australia,81.3,82.1,76.5,89.2,82.1,免费评估
27,The University of Hong Kong,Hong Kong,85.0,81.9,72.5,84.5,81.8,免费评估
28,Duke University,United States,77.3,92.0,91.0,70.9,81.7,免费评估
28,"University of California, San Diego (UCSD)",United States,80.5,89.3,87.0,71.3,81.7,免费评估
28,爱丁堡大学The University of Edinburgh,United Kingdom,80.8,86.4,77.9,82.7,81.7,免费评估
28,University of Illinois at Urbana-Champaign,United States,84.7,88.6,88.4,62.3,81.7,免费评估
32,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,89.0,77.2,64.1,88.2,81.5,免费评估
33,National University of Singapore (NUS),Singapore,85.5,80.5,66.1,87.8,81.1,免费评估
34,埃克塞特大学University of Exeter,United Kingdom,76.1,93.6,79.2,77.8,80.6,免费评估
35,Carnegie Mellon University,United States,79.7,95.8,79.7,67.1,80.4,免费评估
36,University of Minnesota,United States,81.7,89.8,95.4,52.2,80.2,免费评估
36,University of Texas at Austin,United States,80.1,87.2,85.6,68.0,80.2,免费评估
38,The Australian National University,Australia,83.0,81.5,68.5,84.7,80.1,免费评估
39,University of Wisconsin-Madison,United States,76.4,93.4,94.0,58.9,79.8,免费评估
40,Michigan State University,United States,78.1,89.5,90.0,62.7,79.7,免费评估
40,"Nanyang Technological University, Singapore (NTU)",Singapore,79.8,83.5,67.9,87.6,79.7,免费评估
42,The University of Western Australia,Australia,75.8,90.4,82.2,73.9,79.6,免费评估
43,Cornell University,United States,71.8,91.1,89.1,73.7,79.5,免费评估
44,华威大学The University of Warwick,United Kingdom,80.7,84.2,69.7,80.2,79.1,免费评估
44,University of Virginia,United States,77.1,94.7,88.7,57.8,79.1,免费评估
46,Radboud University,Netherlands,80.4,87.2,88.7,58.1,79.0,免费评估
46,曼彻斯特大学The University of Manchester,United Kingdom,78.7,82.5,77.9,77.4,79.0,免费评估
48,Monash University,Australia,76.5,80.5,74.0,86.8,78.9,免费评估
48,Utrecht University,Netherlands,78.7,89.7,89.1,58.3,78.9,免费评估
50,Pennsylvania State University,United States,76.0,84.6,87.7,69.6,78.8,免费评估
50,The University of Auckland,New Zealand,80.9,83.9,71.9,76.2,78.8,免费评估
