Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Delft University of Technology,Netherlands,100.0,68.2,86.6,100.0,,285.5,免费评估
2,Swiss Federal Institute of Technology Zurich,Switzerland,76.8,73.6,84.5,85.1,,252.3,免费评估
3,University of Arizona,United States,78.4,71.4,80.0,81.8,,247.5,免费评估
4,Beijing Normal University,China,88.6,59.7,65.8,81.1,,242.6,免费评估
5,University of Wageningen,Netherlands,78.8,65.1,82.2,77.8,,238.1,免费评估
6,The University of New South Wales,Australia,66.6,74.9,83.6,76.1,,234.2,免费评估
7,Hohai University,China,89.6,54.7,73.4,73.6,,232.6,免费评估
8,The University of Queensland,Australia,72.9,68.0,75.5,73.4,,229.4,免费评估
9,Texas A&M University,United States,75.9,61.6,78.5,74.9,,228.0,免费评估
10,"University of California, Davis",United States,73.9,66.1,81.0,71.6,,227.8,免费评估
11,布里斯托大学University of Bristol,United Kingdom,55.8,83.7,90.4,67.9,,225.5,免费评估
12,University of Illinois at Urbana-Champaign,United States,65.4,70.5,80.2,71.6,,223.6,免费评估
13,Tsinghua University,China,76.6,58.9,69.9,73.4,,223.0,免费评估
14,Swiss Federal Institute of Technology Lausanne,Switzerland,60.5,72.3,88.7,65.9,,216.5,免费评估
15,University of Tehran,Iran,76.2,61.8,71.9,59.8,,212.2,免费评估
16,Ghent University,Belgium,62.7,66.3,92.0,61.3,,208.7,免费评估
17,"University of California, Berkeley",United States,63.7,64.3,71.0,66.1,,208.4,免费评估
18,Flinders University,Australia,57.7,68.0,84.7,63.5,,206.0,免费评估
18,University of Lisbon,Portugal,66.8,63.1,80.2,60.0,,206.0,免费评估
18,University of Saskatchewan,Canada,54.6,74.7,84.5,59.8,,206.0,免费评估
21,The University of Texas at Austin,United States,58.8,67.0,68.3,66.3,,205.8,免费评估
22,Utrecht University,Netherlands,53.2,75.7,83.0,59.2,,204.7,免费评估
23,National University of Singapore,Singapore,61.3,67.0,85.1,58.9,,204.3,免费评估
24,National Taiwan University,China-Taiwan,67.6,54.4,63.4,68.4,,203.1,免费评估
25,University of Padua,Italy,52.2,73.8,84.6,59.8,,202.7,免费评估
26,University of Waterloo,Canada,69.3,55.3,71.7,62.4,,201.3,免费评估
27,Wuhan University,China,67.5,58.4,70.1,61.3,,201.2,免费评估
28,Nanyang Technological University,Singapore,56.7,68.7,86.2,55.0,,197.6,免费评估
29,Tongji University,China,71.8,57.3,57.0,56.7,,197.2,免费评估
30,KU Leuven,Belgium,58.7,62.8,92.3,56.4,,196.4,免费评估
31,Colorado School of Mines,United States,50.7,76.5,74.3,53.8,,195.9,免费评估
32,Stanford University,United States,51.9,71.4,72.1,57.8,,195.5,免费评估
33,University of British Columbia,Canada,63.5,56.4,73.2,60.0,,194.6,免费评估
33,University of Colorado at Boulder,United States,53.6,71.4,59.0,57.8,,194.6,免费评估
35,Oregon State University,United States,57.2,67.0,72.3,55.7,,194.4,免费评估
36,Monash University,Australia,54.6,65.1,74.6,59.4,,194.0,免费评估
37,Northwest A&F University,China,59.6,63.1,64.6,58.0,,193.7,免费评估
38,Vienna University of Technology,Austria,46.2,82.9,87.3,46.7,,193.3,免费评估
39,"University of California, Irvine",United States,43.9,82.2,78.6,50.8,,192.6,免费评估
40,University of Oslo,Norway,44.2,73.8,99.9,53.6,,191.6,免费评估
41,Technical University of Denmark,Denmark,58.4,61.6,76.9,56.0,,191.3,免费评估
42,阿伯丁大学University of Aberdeen,United Kingdom,44.1,81.8,91.6,46.5,,190.6,免费评估
43,Nanjing University,China,63.8,59.5,59.3,55.0,,190.2,免费评估
43,Paul Sabatier University (Toulouse 3),France,52.0,62.1,83.5,59.4,,190.2,免费评估
45,Islamic Azad University,Iran,69.1,58.4,53.6,51.8,,190.0,免费评估
46,Pennsylvania State University - University Park,United States,52.6,70.3,69.2,53.1,,189.7,免费评估
47,Colorado State University,United States,65.2,54.4,58.7,58.0,,189.4,免费评估
48,Duke University,United States,48.1,69.1,82.7,54.5,,188.3,免费评估
48,King Abdullah University of Science and Technology,Saudi Arabia,47.5,72.7,100.0,48.1,,188.3,免费评估
50,Polytechnic University of Catalonia,Spain,59.9,55.3,76.2,57.8,,188.2,免费评估
