Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,拉夫堡大学Loughborough University,145.0,4.45,3.04,90.0,100.0,免费评估
2,"Northumbria University, Newcastle",142.0,4.09,2.45,74.0,95.4,免费评估
3,德蒙福特大学De Montfort University,110.0,3.98,3.18,82.0,93.5,免费评估
4,诺丁汉特伦特大学Nottingham Trent University,127.0,4.23,,88.0,93.3,免费评估
5,罗伯特高登大学The Robert Gordon University,,4.3,2.65,76.0,93.3,免费评估
6,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,,4.25,2.64,72.0,92.9,免费评估
7,伍尔弗汉普顿大学University of Wolverhampton,,3.9,3.37,66.0,92.1,免费评估
8,伯明翰城市大学Birmingham City University,125.0,4.5,,,91.6,免费评估
9,谢菲尔德哈莱姆大学Sheffield Hallam University,112.0,4.08,2.72,74.0,91.5,免费评估
10,哈德斯菲尔德大学University of Huddersfield,124.0,3.71,,86.0,91.4,免费评估
11,德比大学University of Derby,,4.08,,78.0,90.4,免费评估
12,朴茨茅斯大学University of Portsmouth,110.0,4.17,,82.0,90.4,免费评估
13,阿尔斯特大学University of Ulster,130.0,4.09,,68.0,90.1,免费评估
14,曼彻斯特城市大学Manchester Metropolitan University,133.0,4.14,2.6,52.0,89.7,免费评估
15,利兹贝克特大学Leeds Beckett University,106.0,4.15,1.52,78.0,89.4,免费评估
16,伦敦城市大学City University London,,4.08,,72.0,89.1,免费评估
17,布莱顿大学University of Brighton,90.0,3.86,2.9,,88.2,免费评估
18,剑桥安鲁大学Anglia Ruskin University,,4.64,,58.0,87.9,免费评估
