Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,96.9,84.1,97.7,100.0,97.0,免费评估
2,INSEAD,France,80.4,82.8,100.0,92.3,94.0,免费评估
3,伦敦商学院London Business School,United Kingdom,82.7,80.5,99.1,90.3,93.0,免费评估
4,Massachusetts Institute of Technology (MIT),United States,93.3,85.9,92.9,94.0,92.6,免费评估
5,Stanford University,United States,86.1,81.2,93.9,93.2,91.6,免费评估
6,University of Pennsylvania,United States,97.7,87.2,95.1,84.4,91.4,免费评估
7,Bocconi University,Italy,91.6,82.2,94.3,86.3,90.4,免费评估
8,剑桥大学University of Cambridge,United Kingdom,90.5,82.4,89.3,94.6,90.3,免费评估
9,HEC Paris School of Management,France,83.2,86.1,92.2,87.4,89.3,免费评估
10,牛津大学University of Oxford,United Kingdom,87.0,75.6,89.0,94.5,89.1,免费评估
11,The London School of Economics and Political Science (LSE),United Kingdom,89.0,78.6,92.9,84.8,88.7,免费评估
12,National University of Singapore (NUS),Singapore,93.0,81.0,86.0,88.4,86.9,免费评估
13,"University of California, Berkeley (UCB)",United States,92.0,82.3,87.5,85.2,86.7,免费评估
14,Northwestern University,United States,89.8,85.2,88.2,78.8,85.2,免费评估
15,Copenhagen Business School,Denmark,96.1,83.6,94.5,65.0,84.7,免费评估
16,Erasmus University Rotterdam,Netherlands,98.2,85.0,87.4,73.0,83.9,免费评估
17,New York University (NYU),United States,89.8,81.9,84.8,80.7,83.8,免费评估
18,Yale University,United States,83.2,79.8,82.1,86.6,83.3,免费评估
19,Columbia University,United States,89.0,77.7,82.9,82.8,83.0,免费评估
20,"Nanyang Technological University, Singapore (NTU)",Singapore,88.6,79.6,82.2,83.1,82.9,免费评估
21,La Salle Campus Barcelona - Universitat Ramon Llull,Spain,89.0,90.7,82.1,78.9,82.7,免费评估
22,The Hong Kong University of Science and Technology,Hong Kong SAR,84.2,85.8,85.6,74.3,82.1,免费评估
23,University of Chicago,United States,73.7,76.0,85.2,81.4,82.0,免费评估
24,华威大学The University of Warwick,United Kingdom,88.6,81.6,84.0,75.5,81.7,免费评估
25,University of Navarra,Spain,87.0,81.9,81.3,79.2,81.3,免费评估
26,The University of Melbourne,Australia,92.0,81.0,80.2,78.9,81.1,免费评估
27,University of Michigan-Ann Arbor,United States,92.3,82.7,81.0,76.1,80.8,免费评估
28,IE University,Spain,78.0,82.8,80.4,80.4,80.4,免费评估
29,"University of California, Los Angeles (UCLA)",United States,78.6,76.9,78.1,84.3,79.9,免费评估
30,University of St.Gallen (HSG),Switzerland,94.9,84.0,79.3,73.1,79.5,免费评估
31,Tsinghua University,China (Mainland),89.4,78.1,76.7,81.1,79.4,免费评估
32,曼彻斯特大学The University of Manchester,United Kingdom,98.2,82.3,76.4,76.8,79.3,免费评估
33,ESSEC Business School,France,82.1,83.7,76.9,80.5,79.2,免费评估
34,帝国理工学院Imperial College London,United Kingdom,74.5,81.7,76.6,83.5,79.0,免费评估
35,Peking University,China (Mainland),85.6,79.5,76.2,81.1,78.9,免费评估
36,Shanghai Jiao Tong University,China (Mainland),92.3,81.3,75.4,78.6,78.6,免费评估
36,Tecnológico de Monterrey,Mexico,84.7,77.6,76.1,81.1,78.6,免费评估
38,Singapore Management University,Singapore,85.6,85.1,80.8,69.7,78.4,免费评估
