Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,575.0,4.06,3.31,82.0,100.0,免费评估
2,圣安德鲁斯大学University of St Andrews,534.0,4.47,3.21,78.0,99.5,免费评估
3,剑桥大学University of Cambridge,552.0,4.25,3.06,76.0,98.0,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,516.0,4.11,3.21,80.0,97.2,免费评估
5,华威大学The University of Warwick,495.0,4.09,3.22,80.0,96.4,免费评估
6,埃克塞特大学University of Exeter,475.0,4.26,2.99,80.0,96.1,免费评估
7,杜伦大学Durham University,542.0,4.04,2.82,80.0,96.0,免费评估
8,伦敦大学学院University College London,497.0,3.82,3.2,80.0,95.2,免费评估
9,伯明翰大学University of Birmingham,398.0,4.14,3.3,84.0,94.6,免费评估
10,King's College London,436.0,3.97,3.23,82.0,94.5,免费评估
11,兰卡斯特大学Lancaster University,401.0,4.22,3.15,82.0,94.5,免费评估
12,布里斯托大学University of Bristol,481.0,4.05,3.12,72.0,93.4,免费评估
13,萨塞克斯大学University of Sussex,389.0,4.23,2.98,84.0,93.4,免费评估
14,利兹大学University of Leeds,401.0,4.17,3.12,72.0,91.2,免费评估
15,诺丁汉大学University of Nottingham,391.0,4.27,2.8,74.0,91.1,免费评估
16,谢菲尔德大学The University of Sheffield,398.0,4.08,3.18,70.0,90.9,免费评估
17,纽卡斯尔大学Newcastle University,382.0,4.24,3.46,66.0,90.9,免费评估
18,约克大学The University of York,408.0,4.17,2.74,72.0,90.7,免费评估
19,曼彻斯特大学The University of Manchester,410.0,4.21,2.86,70.0,90.5,免费评估
20,爱丁堡大学The University of Edinburgh,455.0,3.88,3.2,62.0,89.9,免费评估
21,埃塞克斯大学University of Essex,359.0,4.21,3.19,68.0,89.6,免费评估
22,南安普顿大学University of Southampton,345.0,4.35,2.86,70.0,89.3,免费评估
23,伦敦大学皇家霍洛威学院Royal Holloway University of London,358.0,4.2,2.81,,87.8,免费评估
24,东英吉利大学University of East Anglia,412.0,4.16,2.88,58.0,87.4,免费评估
25,英国女王大学Queen's University Belfast,375.0,4.28,2.98,56.0,87.4,免费评估
26,肯特大学University of Kent,334.0,4.19,2.72,66.0,86.9,免费评估
27,基尔大学Keele University,319.0,4.38,2.73,64.0,86.4,免费评估
28,利物浦大学The University of Liverpool,358.0,4.01,2.79,64.0,86.2,免费评估
29,阿伯丁大学University of Aberdeen,375.0,4.36,2.75,50.0,85.5,免费评估
30,雷丁大学University of Reading,339.0,4.15,2.72,60.0,85.3,免费评估
31,"伦敦大学伯克贝克学院Birkbeck, University Of London",253.0,4.17,3.05,68.0,85.2,免费评估
32,赫特福德大学University of Hertfordshire,265.0,4.14,2.78,68.0,84.8,免费评估
33,Cardiff,357.0,4.05,2.85,54.0,84.6,免费评估
34,斯特林大学University of Stirling,356.0,4.11,2.71,56.0,84.1,免费评估
35,伦敦大学金史密斯学院Goldsmiths University of London,322.0,4.12,2.5,,84.1,免费评估
36,格拉斯哥大学University of Glasgow,383.0,4.21,2.57,48.0,83.5,免费评估
37,邓迪大学University of Dundee,337.0,4.1,2.68,52.0,83.1,免费评估
38,利物浦霍普大学Liverpool Hope University,292.0,4.41,2.37,56.0,82.6,免费评估
39,诺丁汉特伦特大学Nottingham Trent University,303.0,4.13,2.81,,82.2,免费评估
40,温切斯特大学University of Winchester,295.0,4.47,2.46,,81.9,免费评估
41,西英格兰大学University of the West of England,291.0,4.63,2.45,44.0,81.5,免费评估
42,罗汉普顿大学Roehampton University,259.0,4.28,2.47,52.0,80.7,免费评估
43,布莱顿大学University of Brighton,271.0,4.16,2.95,52.0,80.2,免费评估
44,赫尔大学The University of Hull,280.0,3.9,2.22,60.0,80.0,免费评估
45,牛津布鲁克斯大学Oxford Brookes University,320.0,4.46,2.3,44.0,79.9,免费评估
46,班戈大学Bangor University,282.0,4.82,,,79.8,免费评估
47,中央兰开夏大学University of Central Lancashire,,4.48,2.63,40.0,79.4,免费评估
48,曼彻斯特城市大学Manchester Metropolitan University,304.0,4.13,2.26,48.0,79.1,免费评估
49,格罗斯特大学University of Gloucestershire,267.0,4.51,,,76.8,免费评估
50,"特威克南圣玛丽大学St Mary's, Twickenham",259.0,4.03,1.61,,76.3,免费评估
51,奇切斯特大学University of Chichester,247.0,4.41,,,75.1,免费评估
52,利兹圣三一大学Leeds Trinity University,230.0,4.27,,,73.4,免费评估
53,巴斯斯巴大学Bath Spa University,276.0,4.12,,42.0,72.3,免费评估
54,剑桥安鲁大学Anglia Ruskin University,235.0,4.55,,36.0,72.0,免费评估
55,圣大卫三一学院University of Wales Trinity Saint David,162.0,4.3,,44.0,70.0,免费评估
