Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,The Hong Kong Polytechnic University,China-HongKong,100.0,83.4,75.0,100.0,100.0,319.2,免费评估
2,Griffith University,Australia,83.0,70.7,78.2,64.6,0.0,232.2,免费评估
3,The University of Queensland,Australia,81.6,66.5,68.2,51.4,0.0,213.9,免费评估
4,Pennsylvania State University - University Park,UnitedStates,72.8,70.5,61.9,62.8,0.0,213.4,免费评估
5,萨里大学University of Surrey,UnitedKingdom,53.9,88.0,90.3,54.4,86.6,205.6,免费评估
6,Purdue University - West Lafayette,UnitedStates,59.9,74.3,62.2,65.3,0.0,198.5,免费评估
7,Temple University,UnitedStates,60.9,78.3,70.5,51.9,0.0,189.4,免费评估
8,Kyung Hee University,SouthKorea,57.6,76.1,86.9,55.2,0.0,188.4,免费评估
9,Virginia Polytechnic Institute and State University,UnitedStates,50.5,98.8,70.2,53.6,0.0,185.7,免费评估
10,Sun Yat-sen University,China,52.0,81.1,86.6,56.8,0.0,184.0,免费评估
11,University of Central Florida,UnitedStates,52.4,79.8,58.3,56.4,0.0,180.8,免费评估
12,伯恩茅斯大学Bournemouth University,UnitedKingdom,56.8,83.6,68.0,46.4,0.0,180.2,免费评估
13,University of Florida,UnitedStates,56.0,75.2,64.6,45.4,0.0,173.5,免费评估
14,Sejong University,SouthKorea,46.7,86.8,86.4,48.8,0.0,170.9,免费评估
15,Washington State University,UnitedStates,42.9,98.1,73.2,46.9,0.0,167.6,免费评估
16,Texas A&M University,UnitedStates,55.8,67.0,64.8,38.5,0.0,162.1,免费评估
17,The University of Waikato,NewZealand,52.0,65.4,81.9,38.5,0.0,157.4,免费评估
18,Florida State University,UnitedStates,52.7,64.9,71.4,38.5,0.0,157.0,免费评估
19,University of Nevada-Las Vegas,UnitedStates,44.0,87.2,53.9,41.8,0.0,156.7,免费评估
20,University of Johannesburg,SouthAfrica,49.1,79.6,88.7,33.5,0.0,155.8,免费评估
21,Monash University,Australia,51.8,71.0,66.2,35.4,0.0,155.2,免费评估
22,拉夫堡大学Loughborough University,UnitedKingdom,72.0,66.5,57.9,6.7,0.0,153.7,免费评估
23,University of Waterloo,Canada,51.1,84.6,78.3,26.8,0.0,153.6,免费评估
24,University of South Carolina - Columbia,UnitedStates,48.9,77.6,61.7,34.8,0.0,153.1,免费评估
25,University of South Australia,Australia,53.5,59.1,74.1,35.4,0.0,152.7,免费评估
26,牛津布鲁克斯大学Oxford Brookes University,UnitedKingdom,35.4,68.7,78.7,37.3,86.6,149.9,免费评估
27,University of Otago,NewZealand,54.8,61.7,74.9,27.6,0.0,148.1,免费评估
28,Southern Cross University,Australia,48.6,71.0,71.3,32.1,0.0,147.6,免费评估
29,Michigan State University,UnitedStates,48.9,64.1,56.9,36.1,0.0,147.1,免费评估
30,思克莱德大学University of Strathclyde,UnitedKingdom,39.9,60.0,77.7,29.2,100.0,146.8,免费评估
31,James Cook University,Australia,50.2,67.5,71.2,29.2,0.0,145.4,免费评估
32,University of Houston,UnitedStates,39.6,68.7,56.9,44.9,0.0,144.4,免费评估
33,利兹贝克特大学Leeds Beckett University,UnitedKingdom,56.8,61.9,57.5,22.2,0.0,144.1,免费评估
34,The University of New South Wales,Australia,45.7,67.0,74.1,34.1,0.0,143.6,免费评估
35,University of Massachusetts Amherst,UnitedStates,42.9,67.5,72.2,36.1,0.0,141.4,免费评估
36,University of Illinois at Urbana-Champaign,UnitedStates,49.3,61.1,60.2,25.9,0.0,136.5,免费评估
37,The Hebrew University of Jerusalem,Israel,24.8,100.0,75.2,20.1,100.0,134.8,免费评估
38,Arizona State University,UnitedStates,43.4,60.8,62.9,32.8,0.0,134.7,免费评估
39,Iowa State University,UnitedStates,37.5,74.3,71.5,33.5,0.0,134.1,免费评估
40,Universidad de Las Palmas de Gran Canaria,Spain,34.7,77.4,59.5,34.8,0.0,131.5,免费评估
41,University of Alicante,Spain,32.3,82.6,61.9,32.8,0.0,128.8,免费评估
42,The University of Calgary,Canada,40.2,54.3,73.9,16.4,86.6,128.5,免费评估
43,University of Technology Sydney,Australia,48.1,54.0,72.8,21.2,0.0,127.7,免费评估
44,Curtin University,Australia,45.2,61.9,74.0,21.2,0.0,127.4,免费评估
45,University of Ottawa,Canada,52.9,59.7,65.5,11.6,0.0,127.3,免费评估
46,Victoria University,Australia,49.5,51.4,69.9,18.9,0.0,125.9,免费评估
47,University of Cologne,Germany,51.6,60.3,75.6,9.5,0.0,124.5,免费评估
48,Ben-Gurion University of the Negev,Israel,32.7,68.2,65.2,34.1,0.0,123.8,免费评估
49,Indiana University Bloomington,UnitedStates,42.9,62.5,57.7,22.2,0.0,123.6,免费评估
50,伯明翰大学University of Birmingham,UnitedKingdom,51.1,68.0,61.5,6.7,0.0,123.5,免费评估
