Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,217.0,4.32,3.35,85.0,100.0,免费评估
2,牛津大学University of Oxford,220.0,4.11,2.92,80.0,96.9,免费评估
3,圣安德鲁斯大学University of St Andrews,202.0,4.26,3.3,75.0,96.8,免费评估
4,考陶尔德艺术学院Courtauld Institute of Art,180.0,3.96,3.49,70.0,94.9,免费评估
5,亚伯大学Aberystwyth University,,4.25,2.67,95.0,94.9,免费评估
6,约克大学The University of York,154.0,4.08,3.29,80.0,94.2,免费评估
7,伯明翰大学University of Birmingham,156.0,4.05,3.12,80.0,93.3,免费评估
8,伦敦大学学院University College London,189.0,3.92,3.22,65.0,93.3,免费评估
9,曼彻斯特大学The University of Manchester,164.0,4.13,3.26,65.0,92.7,免费评估
10,华威大学The University of Warwick,162.0,3.98,3.19,70.0,92.4,免费评估
11,利兹大学University of Leeds,161.0,4.09,3.15,70.0,91.7,免费评估
12,东英吉利大学University of East Anglia,153.0,4.09,3.1,70.0,91.4,免费评估
13,伦敦大学亚非学院SOAS University of London,148.0,4.13,3.16,65.0,90.8,免费评估
14,埃克塞特大学University of Exeter,168.0,3.97,2.84,70.0,90.7,免费评估
15,萨塞克斯大学University of Sussex,139.0,4.06,2.66,80.0,90.2,免费评估
16,阿伯丁大学University of Aberdeen,,4.08,2.95,65.0,90.1,免费评估
17,格拉斯哥大学University of Glasgow,170.0,4.02,2.98,60.0,90.1,免费评估
18,爱丁堡大学The University of Edinburgh,171.0,3.77,3.07,65.0,89.8,免费评估
19,普利茅斯大学University of Plymouth,152.0,4.42,2.84,65.0,89.7,免费评估
20,肯特大学University of Kent,125.0,4.11,3.2,65.0,89.5,免费评估
21,莱斯特大学University of Leicester,137.0,3.98,2.97,,89.2,免费评估
22,诺丁汉大学University of Nottingham,151.0,4.05,2.62,70.0,89.0,免费评估
23,牛津布鲁克斯大学Oxford Brookes University,118.0,4.07,3.01,70.0,88.7,免费评估
24,布里斯托大学University of Bristol,163.0,3.92,2.72,60.0,88.4,免费评估
25,金斯顿大学Kingston University,146.0,4.08,2.93,,87.9,免费评估
26,曼彻斯特城市大学Manchester Metropolitan University,149.0,4.15,2.74,,87.5,免费评估
27,伦敦大学金史密斯学院Goldsmiths University of London,144.0,4.0,2.83,55.0,87.0,免费评估
28,利物浦约翰摩尔斯大学Liverpool John Moores University,126.0,4.41,2.75,,86.7,免费评估
29,布莱顿大学University of Brighton,108.0,3.99,2.95,40.0,81.5,免费评估
