Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,斯特林大学University of Stirling,95.4%,80.4%,33.8%,,100.0%,100.0,免费评估
2,爱丁堡大学The University of Edinburgh,84.6%,77.9%,53.4%,176,78.3%,98.8,免费评估
3,兰卡斯特大学Lancaster University,85.5%,79.8%,51.4%,152,93.2%,98.0,免费评估
4,伯明翰大学University of Birmingham,84.6%,81.2%,40.1%,155,87.7%,95.9,免费评估
5,诺丁汉大学University of Nottingham,75.5%,67.7%,43.5%,158,94.3%,94.7,免费评估
6,约克大学The University of York,75.8%,59.3%,47.5%,148,95.8%,93.2,免费评估
7,赫尔大学The University of Hull,88.9%,83.1%,14.3%,149,90.6%,93.0,免费评估
8,英国女王大学Queen's University Belfast,77.9%,81.4%,39.3%,136,96.2%,92.9,免费评估
8,利兹大学University of Leeds,73.7%,75.6%,47.6%,167,72.8%,92.9,免费评估
10,西英格兰大学University of the West of England,89.4%,86.2%,10.9%,141,96.5%,92.8,免费评估
11,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,82.9%,84.6%,8.1%,157,89.7%,91.9,免费评估
12,普利茅斯大学University of Plymouth,92.7%,83.7%,16.0%,136,88.8%,91.8,免费评估
12,波尔顿大学University of Bolton,92.4%,83.1%,1.0%,,89.5%,91.8,免费评估
12,巴斯大学University of Bath,85.4%,74.5%,43.4%,148,72.0%,91.8,免费评估
15,思克莱德大学University of Strathclyde,77.9%,81.5%,31.9%,156,78.4%,91.6,免费评估
15,罗伯特高登大学The Robert Gordon University,82.8%,79.7%,18.0%,144,93.6%,91.6,免费评估
17,阿尔斯特大学University of Ulster,84.4%,83.5%,39.2%,127,87.3%,91.5,免费评估
18,邓迪大学University of Dundee,83.5%,78.0%,31.1%,142,84.2%,91.4,免费评估
19,东英吉利大学University of East Anglia,72.4%,61.7%,45.8%,143,92.9%,91.2,免费评估
20,东伦敦大学University of East London,94.0%,87.4%,10.6%,125,90.8%,90.5,免费评估
21,肯特大学University of Kent,70.1%,68.5%,59.0%,134,85.8%,90.4,免费评估
22,伦敦南岸大学London South Bank University,85.6%,74.8%,20.1%,136,90.4%,90.2,免费评估
23,斯旺西大学Swansea University,75.4%,72.8%,22.7%,148,90.7%,90.0,免费评估
24,Solent University,88.3%,89.0%,,140,90.0%,89.9,免费评估
25,西苏格兰大学University of the West of Scotland,80.1%,77.7%,9.4%,145*,90.9%,89.3,免费评估
26,索尔福德大学University of Salford,82.6%,78.6%,27.7%,137,80.4%,89.2,免费评估
27,牛津布鲁克斯大学Oxford Brookes University,92.7%,96.3%,,127,85.2%,88.8,免费评估
28,伯恩茅斯大学Bournemouth University,86.3%,81.4%,4.7%,131,91.1%,88.3,免费评估
29,萨塞克斯大学University of Sussex,75.8%,69.0%,27.9%,141,84.0%,88.2,免费评估
30,朴茨茅斯大学University of Portsmouth,85.7%,78.7%,12.1%,130,87.9%,88.1,免费评估
31,University of Lincoln,81.4%,77.4%,5.8%,133*,94.2%,87.7,免费评估
31,德蒙福特大学De Montfort University,85.0%,83.8%,11.2%,119,93.1%,87.7,免费评估
33,新白金汉大学Buckinghamshire New University,88.4%,83.6%,,140,78.1%,87.2,免费评估
34,贝德福德大学University of Bedfordshire,82.2%,72.5%,16.3%,129,87.1%,87.1,免费评估
35,利物浦大学The University of Liverpool,86.1%,78.0%,8.6%,130,84.0%,87.0,免费评估
36,哈德斯菲尔德大学University of Huddersfield,84.3%,79.9%,9.5%,139,76.9%,86.9,免费评估
36,中央兰开夏大学University of Central Lancashire,82.1%,78.1%,11.8%,142,76.3%,86.9,免费评估
38,利物浦约翰摩尔斯大学Liverpool John Moores University,91.2%,89.4%,5.8%,141,63.4%,86.6,免费评估
39,剑桥安鲁大学Anglia Ruskin University,80.7%,68.6%,5.4%,132,93.3%,86.5,免费评估
40,诺丁汉特伦特大学Nottingham Trent University,83.7%,81.3%,5.1%,138,77.4%,86.3,免费评估
41,曼彻斯特城市大学Manchester Metropolitan University,86.1%,84.1%,6.9%,144,64.6%,85.8,免费评估
42,蒂赛德大学Teesside University,73.3%,71.8%,15.0%,132,89.4%,85.7,免费评估
43,谢菲尔德哈莱姆大学Sheffield Hallam University,88.1%,87.3%,,120,84.2%,85.5,免费评估
44,泰晤士河谷大学Thames Valley University,81.1%,78.1%,,140,80.0%,85.4,免费评估
44,艾芝西尔大学Edge Hill University,85.8%,77.7%,5.7%,135,74.1%,85.4,免费评估
44,布莱顿大学University of Brighton,84.0%,75.5%,12.4%,111,92.1%,85.4,免费评估
47,诺桑比亚大学Northumbria University,78.6%,73.7%,12.7%,152,64.5%,85.2,免费评估
47,布鲁内尔大学Brunel University,72.8%,71.1%,28.5%,,81.8%,85.2,免费评估
47,布拉德福德大学University of Bradford,80.1%,81.4%,10.6%,143,67.6%,85.2,免费评估
50,斯塔福德郡大学Staffordshire University,70.1%,67.9%,,142,95.0%,85.1,免费评估
50,德比大学University of Derby,85.8%,81.9%,5.6%,122,80.9%,85.1,免费评估
52,考文垂大学Coventry University,87.8%,83.1%,5.6%,126,73.0%,84.8,免费评估
53,米德塞斯大学Middlesex University,73.3%,70.3%,14.9%,135,82.9%,84.7,免费评估
53,伯明翰城市大学Birmingham City University,78.9%,78.9%,3.8%,134,80.4%,84.7,免费评估
55,格林威治大学The University of Greenwich,78.2%,63.9%,2.2%,172,56.2%,84.2,免费评估
55,基尔大学Keele University,64.4%,45.7%,25.0%,135,95.8%,84.2,免费评估
57,萨福克学院University Campus Suffolk,83.0%,80.8%,,122,81.7%,83.7,免费评估
58,赫特福德大学University of Hertfordshire,63.5%,59.2%,4.0%,139,91.7%,82.2,免费评估
59,伍斯特大学University of Worcester,89.2%,86.6%,,119,63.5%,81.7,免费评估
59,伦敦都市大学London Metropolitan University,72.7%,69.5%,8.8%,118,86.3%,81.7,免费评估
59,"Kingston/St George's, London",75.4%,69.4%,,131,78.5%,81.7,免费评估
59,伦敦大学金史密斯学院Goldsmiths University of London,80.5%,67.3%,13.5%,106,83.9%,81.7,免费评估
63,卡迪夫都市大学Cardiff Metropolitan University,77.0%,74.5%,,130,73.6%,81.5,免费评估
64,南威尔士大学The University of South Wales,87.7%,79.6%,15.4%,112,59.7%,81.2,免费评估
65,温切斯特大学University of Winchester,75.3%,74.4%,,126,77.0%,81.1,免费评估
66,班戈大学Bangor University,81.0%,77.0%,,146,52.4%,81.0,免费评估
67,格罗斯特大学University of Gloucestershire,76.3%,69.1%,,118,80.5%,80.3,免费评估
