Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,100.0,100.0,94.0,100.0,99.7,免费评估
2,"University of California, Berkeley (UCB)",United States,98.8,84.6,93.5,93.2,96.3,免费评估
3,牛津大学University of Oxford,United Kingdom,97.2,98.3,86.8,93.5,96.2,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,United Kingdom,97.0,93.4,88.0,89.7,95.1,免费评估
5,Stanford University,United States,93.9,91.3,97.0,97.4,94.3,免费评估
6,剑桥大学University of Cambridge,United Kingdom,95.2,97.8,78.8,80.8,92.5,免费评估
7,University of Chicago,United States,95.5,79.4,90.5,86.9,92.4,免费评估
8,"University of California, Los Angeles (UCLA)",United States,93.4,87.7,88.4,90.1,92.1,免费评估
9,Yale University,United States,91.2,88.7,96.2,95.7,91.9,免费评估
10,Princeton University,United States,91.9,85.0,96.9,94.1,91.8,免费评估
11,Columbia University,United States,92.0,83.2,87.7,92.8,91.0,免费评估
12,University of Wisconsin-Madison,United States,94.5,62.8,88.7,90.1,90.4,免费评估
13,The Australian National University,Australia,91.8,88.8,78.2,80.3,89.1,免费评估
14,University of Amsterdam,Netherlands,91.2,76.9,85.9,87.3,88.9,免费评估
15,University of Michigan,United States,88.7,77.3,89.6,95.1,88.6,免费评估
16,New York University (NYU),United States,86.0,86.7,89.1,91.8,87.1,免费评估
17,National University of Singapore (NUS),Singapore,89.4,90.4,77.9,76.8,87.0,免费评估
18,University of Toronto,Canada,87.0,79.8,80.9,84.3,85.6,免费评估
19,Cornell University,United States,83.2,80.0,90.0,89.7,84.2,免费评估
20,曼彻斯特大学The University of Manchester,United Kingdom,82.7,76.8,88.4,90.8,83.6,免费评估
21,Massachusetts Institute of Technology (MIT),United States,79.9,94.0,100.0,87.7,83.5,免费评估
22,Freie Universitaet Berlin,Germany,89.9,68.8,76.5,64.2,83.3,免费评估
23,Humboldt-Universität zu Berlin,Germany,88.7,69.9,73.2,67.1,82.8,免费评估
23,The University of Tokyo,Japan,88.9,88.8,61.9,57.3,82.8,免费评估
25,爱丁堡大学The University of Edinburgh,United Kingdom,86.2,65.9,81.0,77.4,82.6,免费评估
26,"University of North Carolina, Chapel Hill",United States,82.1,74.6,86.9,86.9,82.3,免费评估
27,Universidad Nacional Autónoma de México (UNAM),Mexico,88.7,82.0,61.2,54.4,81.5,免费评估
28,Peking University,China,84.6,91.3,74.5,62.1,81.4,免费评估
29,The University of Hong Kong,Hong Kong,84.6,87.1,75.3,64.2,81.3,免费评估
30,University of Copenhagen,Denmark,82.0,76.6,83.2,78.0,80.9,免费评估
31,The University of Sydney,Australia,79.9,82.0,80.4,80.8,80.3,免费评估
32,Seoul National University,South Korea,83.1,91.5,67.7,63.2,80.2,免费评估
32,University of Texas at Austin,United States,79.1,67.7,88.8,91.1,80.2,免费评估
34,University of British Columbia,Canada,80.6,75.5,82.0,79.7,80.0,免费评估
35,The University of Melbourne,Australia,79.3,84.4,78.6,80.3,79.9,免费评估
36,Brown University,United States,80.4,73.3,84.1,78.6,79.6,免费评估
37,City University of New York,United States,80.3,62.0,81.3,85.6,79.3,免费评估
37,Sciences Po,France,82.1,70.3,76.8,72.8,79.3,免费评估
39,McGill University,Canada,78.4,84.5,80.6,78.6,79.2,免费评估
40,Monash University,Australia,78.6,87.7,74.8,75.5,78.9,免费评估
40,The Chinese University of Hong Kong (CUHK),Hong Kong,81.7,74.9,76.8,68.9,78.9,免费评估
40,埃塞克斯大学University of Essex,United Kingdom,78.0,66.5,94.4,86.5,78.9,免费评估
43,The University of Queensland,Australia,78.6,76.3,81.1,79.2,78.6,免费评估
44,Duke University,United States,76.9,70.9,89.2,87.7,78.5,免费评估
45,Stockholm University,Sweden,80.9,57.5,81.9,78.0,78.2,免费评估
46,兰卡斯特大学Lancaster University,United Kingdom,79.6,56.3,87.6,81.9,78.0,免费评估
46,Universidad de Buenos Aires (UBA),Argentina,86.6,82.3,46.4,45.6,78.0,免费评估
48,伦敦大学金史密斯学院Goldsmiths University of London,United Kingdom,82.5,51.0,82.5,72.8,77.9,免费评估
48,Pontificia Universidad Católica de Chile (UC),Chile,81.4,82.7,66.0,62.1,77.9,免费评估
50,华威大学The University of Warwick,United Kingdom,79.3,69.3,79.5,76.2,77.8,免费评估
