Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,University of Science and Technology Beijing,China,100.0,53.6,41.7,94.9,,256.8,免费评估
2,The University of Queensland,Australia,71.5,70.7,57.2,100.0,,253.6,免费评估
3,Central South University,China,68.2,68.5,44.6,89.8,,235.4,免费评估
4,China University of Geosciences (Beijing),China,50.4,95.3,68.6,63.8,,223.2,免费评估
5,China University of Mining and Technology (Xuzhou),China,65.5,74.0,53.5,62.7,,212.9,免费评估
6,Kyushu University,Japan,30.0,68.8,87.0,94.9,,211.1,免费评估
7,The University of Western Australia,Australia,40.1,86.0,84.9,54.8,,197.9,免费评估
8,University of Cape Town,South Africa,51.5,62.9,61.1,71.2,,197.8,免费评估
9,University of Toronto,Canada,29.1,88.2,75.1,62.7,,195.1,免费评估
10,"University of California, Berkeley",United States,29.6,85.2,88.4,61.1,,193.6,免费评估
11,"The Imperial College of Science, Technology and Medicine",United Kingdom,30.9,79.7,84.5,65.3,,192.8,免费评估
12,The University of New South Wales,Australia,45.0,76.9,59.6,58.3,,192.1,免费评估
13,McGill University,Canada,48.5,63.6,60.3,63.8,,187.9,免费评估
13,Nanjing University,China,31.4,100.0,58.9,44.7,,187.9,免费评估
15,Peking University,China,27.7,93.0,63.4,53.5,,186.9,免费评估
16,Pennsylvania State University - University Park,United States,32.6,77.5,73.8,60.0,,184.9,免费评估
17,Northeastern University(China),China,54.3,61.5,46.9,57.2,,182.4,免费评估
18,China University of Mining and Technology (Beijing),China,42.5,83.9,58.4,44.0,,182.0,免费评估
19,Curtin University,Australia,42.8,60.1,82.0,55.4,,174.6,免费评估
20,China University of Geosciences (Wuhan),China,41.5,72.5,71.8,41.6,,170.0,免费评估
21,University of Tehran,Iran,48.5,62.6,53.9,46.9,,168.7,免费评估
22,Swiss Federal Institute of Technology Zurich,Switzerland,34.3,84.7,94.9,30.6,,168.5,免费评估
23,Monash University,Australia,33.1,77.2,70.7,43.2,,167.6,免费评估
24,University of Alberta,Canada,41.8,60.8,75.3,49.0,,166.6,免费评估
25,The University of Melbourne,Australia,26.7,87.0,79.1,34.6,,164.1,免费评估
26,Université Grenoble Alpes,France,26.1,71.3,100.0,45.5,,162.9,免费评估
27,Sichuan University,China,27.2,73.4,56.9,50.3,,162.3,免费评估
28,University of South Australia,Australia,36.6,70.7,50.5,44.7,,162.1,免费评估
29,"The University of Newcastle, Australia",Australia,33.5,71.9,49.4,46.2,,161.5,免费评估
30,University of British Columbia,Canada,41.2,57.9,80.3,46.2,,161.3,免费评估
31,Lulea University of Technology,Sweden,43.4,57.9,64.5,43.2,,157.4,免费评估
32,Islamic Azad University,Iran,51.7,59.3,59.8,32.7,,155.7,免费评估
33,AGH University of Science and Technology,Poland,85.7,41.7,16.7,24.5,,155.3,免费评估
34,University of Leoben,Austria,27.2,71.0,68.0,42.4,,154.2,免费评估
35,Delft University of Technology,Netherlands,29.6,70.4,90.6,34.6,,152.7,免费评估
36,Tsinghua University,China,34.3,56.3,34.1,54.8,,152.2,免费评估
37,University of Lorraine,France,28.1,63.9,83.0,43.2,,151.9,免费评估
38,Seoul National University,South Korea,31.8,62.6,63.7,44.7,,151.8,免费评估
39,Stellenbosch University,South Africa,36.6,48.9,76.6,49.7,,150.5,免费评估
40,Taiyuan University of Technology,China,30.0,74.0,51.5,34.6,,149.0,免费评估
41,University of the Witwatersrand,South Africa,59.4,37.9,50.2,41.6,,148.9,免费评估
42,The University of Adelaide,Australia,30.5,69.8,71.7,33.7,,148.3,免费评估
43,The University of Texas at Austin,United States,28.1,76.9,80.4,27.1,,148.2,免费评估
44,Hacettepe University,Turkey,32.2,62.6,60.2,40.0,,146.8,免费评估
45,Colorado School of Mines,United States,32.6,54.8,94.7,40.0,,146.4,免费评估
46,Aalto University,Finland,30.9,40.6,53.5,63.8,,146.0,免费评估
47,University of Utah,United States,37.3,59.7,60.6,36.5,,145.7,免费评估
48,Amirkabir University of Technology,Iran,45.0,60.8,43.1,30.6,,144.9,免费评估
49,Tarbiat Modares University,Iran,36.6,58.2,61.9,36.5,,143.7,免费评估
50,Chongqing University,China,35.8,61.1,40.0,38.3,,143.3,免费评估
