Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,利兹大学University of Leeds,88.70%,92.90%,39.30%,467,86.90%,100.0,免费评估
2,兰卡斯特大学Lancaster University,90.10%,94.90%,42.60%,401,86.50%,99.1,免费评估
3,University of Strathclyde,82.40%,88.80%,44.30%,514,76.80%,98.5,免费评估
4,拉夫堡大学Loughborough University,84.80%,92.70%,32.60%,421,94.70%,97.8,免费评估
4,英国女王大学Queen's University Belfast,87.90%,94.20%,32.70%,409,90.90%,97.8,免费评估
6,华威大学The University of Warwick,76.00%,84.90%,40.40%,494,86.10%,96.7,免费评估
7,巴斯大学University of Bath,76.90%,83.80%,41.80%,497,80.80%,96.3,免费评估
8,阿尔斯特大学University of Ulster,92.00%,93.30%,40.40%,318,80.80%,95.7,免费评估
9,埃克塞特大学University of Exeter,84.30%,88.60%,24.40%,460,86.40%,95.6,免费评估
10,格拉斯哥大学University of Glasgow,81.50%,91.90%,22.10%,495,83.20%,95.5,免费评估
11,诺丁汉大学University of Nottingham,83.40%,91.40%,32.60%,389,84.30%,94.7,免费评估
12,伦敦政治经济学院The London School of Economics and Political Science,65.30%,74.20%,52.30%,521,80.10%,94.6,免费评估
13,伦敦大学玛丽女王学院Queen Mary University of London,86.80%,87.50%,31.30%,421,75.80%,94.4,免费评估
14,雷丁大学University of Reading,86.30%,89.00%,29.30%,385,83.50%,94.3,免费评估
14,斯特林大学University of Stirling,84.90%,88.60%,25.20%,402,87.30%,94.3,免费评估
16,纽卡斯尔大学Newcastle University,82.00%,89.80%,20.70%,408,86.10%,93.0,免费评估
16,布里斯托大学University of Bristol,75.80%,83.50%,32.10%,439,83.50%,93.0,免费评估
18,东英吉利大学University of East Anglia,84.90%,90.90%,28.10%,406,73.00%,92.9,免费评估
19,斯旺西大学Swansea University,89.30%,90.00%,22.00%,334,85.70%,92.8,免费评估
20,莱斯特大学University of Leicester,84.90%,91.80%,24.30%,379,79.20%,92.6,免费评估
21,杜伦大学Durham University,76.90%,82.00%,23.10%,414,90.80%,92.0,免费评估
21,卡迪夫大学Cardiff University,78.70%,85.20%,32.00%,411,76.50%,92.0,免费评估
23,谢菲尔德大学The University of Sheffield,80.00%,86.80%,26.80%,381,83.60%,91.9,免费评估
24,伯明翰大学University of Birmingham,77.10%,83.60%,29.10%,394,85.00%,91.8,免费评估
25,阿斯顿大学Aston University,87.10%,89.10%,19.70%,384,76.20%,91.7,免费评估
26,肯特大学University of Kent,80.10%,85.50%,24.80%,368,83.60%,91.1,免费评估
27,伦敦城市大学City University London,75.90%,84.00%,27.80%,419,77.80%,90.9,免费评估
28,赫瑞瓦特大学Heriot Watt University,77.40%,86.40%,18.80%,389,86.70%,90.7,免费评估
28,曼彻斯特大学The University of Manchester,74.70%,85.80%,33.30%,449,64.80%,90.7,免费评估
28,萨塞克斯大学University of Sussex,77.60%,84.50%,23.70%,351,90.30%,90.7,免费评估
31,萨里大学University of Surrey,88.90%,90.20%,15.80%,402,66.70%,90.6,免费评估
32,南安普顿大学University of Southampton,77.70%,85.80%,24.00%,393,79.50%,90.5,免费评估
33,利物浦大学The University of Liverpool,86.30%,89.90%,20.10%,388,67.20%,90.4,免费评估
34,阿伯丁大学University of Aberdeen,68.80%,80.10%,24.90%,430,84.60%,89.6,免费评估
34,班戈大学Bangor University,86.90%,92.00%,23.40%,303,72.10%,89.6,免费评估
36,罗伯特高登大学The Robert Gordon University,79.30%,84.50%,2.60%,446,83.20%,89.3,免费评估
37,白金汉大学The University of Buckingham,92.20%,93.60%,,273,88.90%,89.0,免费评估
38,林肯大学University of Lincoln,88.30%,93.10%,4.80%,325,76.30%,88.3,免费评估
39,利物浦约翰摩尔斯大学Liverpool John Moores University,91.60%,93.70%,,323,75.00%,88.1,免费评估
39,爱丁堡大学The University of Edinburgh,67.60%,75.60%,25.80%,472,71.80%,88.1,免费评估
41,埃塞克斯大学University of Essex,80.80%,85.80%,25.10%,300,69.30%,87.1,免费评估
41,德蒙福特大学De Montfort University,84.90%,86.70%,10.70%,274,82.30%,87.1,免费评估
43,布鲁内尔大学Brunel University,75.80%,83.30%,23.00%,317,74.20%,86.4,免费评估
43,约克圣约翰大学York St John University,78.60%,84.40%,0.80%,,83.3%*,86.4,免费评估
43,基尔大学Keele University,84.40%,90.90%,10.20%,317,68.20%,86.4,免费评估
46,邓迪大学University of Dundee,71.30%,79.40%,12.10%,371,84.30%,86.2,免费评估
47,亚伯大学Aberystwyth University,86.20%,84.50%,14.50%,270,71.70%,85.9,免费评估
48,普利茅斯大学University of Plymouth,88.70%,89.00%,13.10%,301,59.50%,85.8,免费评估
48,考文垂大学Coventry University,88.60%,90.60%,1.60%,305,69.40%,85.8,免费评估
50,哈德斯菲尔德大学University of Huddersfield,81.10%,85.50%,4.10%,333,76.10%,85.7,免费评估
51,朴茨茅斯大学University of Portsmouth,81.70%,86.10%,9.50%,313,71.60%,85.5,免费评估
52,诺丁汉特伦特大学Nottingham Trent University,84.40%,84.00%,4.60%,304,75.50%,85.4,免费评估
53,西英格兰大学University of the West of England,84.50%,88.90%,5.50%,292,72.10%,85.3,免费评估
54,赫尔大学The University of Hull,78.90%,82.60%,10.20%,336,69.20%,84.8,免费评估
55,南威尔士大学The University of South Wales,80.70%,81.50%,0.20%,332,78.40%,84.7,免费评估
56,切斯特大学University of Chester,88.70%,88.80%,0.50%,265,71.90%,84.6,免费评估
57,Northumbria University,80.90%,84.40%,4.00%,348,66.70%,84.4,免费评估
58,布拉德福德大学University of Bradford,79.50%,85.80%,11.80%,326,60.00%,83.8,免费评估
59,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,78.20%,87.40%,1.80%,377,60.30%,83.6,免费评估
59,伦敦南岸大学London South Bank University,88.80%,96.10%,2.10%,232,63.30%,83.6,免费评估
61,艾芝西尔大学Edge Hill University,85.10%,87.40%,,312,63.00%,83.5,免费评估
61,索尔福德大学University of Salford,86.10%,91.00%,5.90%,296,55.60%,83.5,免费评估
63,牛津布鲁克斯大学Oxford Brookes University,81.20%,91.80%,5.10%,308,59.70%,83.3,免费评估
64,米德塞斯大学Middlesex University,80.50%,81.80%,10.50%,293,64.60%,83.1,免费评估
65,西苏格兰大学University of the West of Scotland,82.50%,86.40%,2.90%,328,58.80%,83.0,免费评估
66,龙比亚大学Napier University,82.90%,84.10%,2.30%,321,61.30%,82.9,免费评估
